key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
10806,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65576,0,False,65576,0,65538,0,65576,0,65576,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10807,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,25,5,3,2,1,33,9,5,0,0,0,4,9,2,5,3,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65576,0,False,65576,0,65576,0,65537,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10808,783,False,720923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10809,830,False,590102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65576,0,65542,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10810,783,False,590177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10811,791,False,590178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10812,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10813,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10814,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,3,1,185,36,2,0,0,0,0,36,0,0,0,0,0,50,1,50,1,7,0,0,"201, 1, 1, 0",0,"0, 0, 0, 0",0,13369349,0,False,458768,0,5963778,0,4259845,0,2031641,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
10815,784,True,720929,65539,65540,65541,65542,65543,65544,65545,65546,65547,65548,65549,65744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,75,6,3,2,1,0,13,45,0,6,7,1,13,133,0,0,0,0,50,1,100,4,177,0,0,"7101, 3, 1, 0",0,"0, 0, 0, 0",0,13828102,0,False,65607,0,65607,0,65607,0,65607,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
10816,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,75,4,2,5,129,40,76,4,0,30,0,2,76,130,1,1,1,0,50,1,50,16,54,0,366,"501, 6, 2, 0",0,"-1, -1, 0, 0",0,4294967295,0,False,2359305,28,0,0,5308425,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10817,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65576,0,False,65538,0,65576,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10818,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65576,0,False,65576,0,65542,0,65576,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10819,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65572,0,False,65542,0,65538,0,65542,0,65576,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10820,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65576,0,False,65538,0,65542,0,65538,0,65542,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10821,784,False,393218,65757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,8,3,1,1,97,36,13,0,0,0,0,36,0,0,0,0,0,75,1,0,1,7,0,142,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
10822,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,50,4,2,4,1,34,21,15,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,"201, 1, 1, 0",0,"0, 0, 0, 0",0,13369349,0,False,458768,0,5963778,0,4259845,0,1966105,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
10823,784,False,393219,65979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,142,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
10824,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,50,3,3,3,1,162,3,13,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,"201, 1, 1, 0",0,"0, 0, 0, 0",0,13369349,0,False,458768,0,5963778,0,4259845,0,1966105,0,0,0,0,0,0,0,0,0,0,0,0,7,False,0
10825,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10826,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10827,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10828,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10829,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10830,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10831,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10832,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10833,783,False,65575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10834,783,False,65653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,76,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10835,784,False,65654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,1,9,1,100,64,183,0,0,0,3,64,131,1,1,0,54,100,0,0,0,0,0,74,"0, 0, 0, 0",0,"0, 0, 0, 0",0,4915223,0,False,983048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30024,0,False,2061
10836,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10837,784,False,590502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,76,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
10838,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10839,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10840,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10841,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10842,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10843,879,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,76,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1635
10844,879,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,76,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1636
10845,879,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,76,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1637
10846,873,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,0,"301, 3, 1, 0",0,"351, 3, 1, 0",0,10682378,0,False,327690,0,5898250,0,3735562,0,5963784,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1638
10847,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,76,"-1, -1, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1639
10848,854,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,0,"301, 3, 1, 0",0,"351, 3, 1, 0",0,10682378,0,False,327690,0,5898250,0,3735562,0,5963784,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1640
10849,868,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,1,1,1,152,38,31,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,262179,0,65537,0,3801095,0,65546,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1641
10850,868,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,50,9,4,10,1,26,44,179,0,0,0,3,44,130,4,0,0,0,50,0,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65542,0,65542,0,65542,0,65542,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1642
10851,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1643
10852,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,76,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1644
10853,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1645
10854,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1646
10855,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,3,5,1,186,12,4,0,0,0,2,12,0,2,0,0,0,50,1,50,0,0,0,0,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65538,0,False,65538,0,65538,0,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1647
10856,784,False,65654,65658,590401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,75,6,1,2,1,107,20,145,0,3,0,0,153,0,0,0,0,0,50,1,0,0,0,0,0,"7201, 2, 7, 0",0,"0, 0, 0, 0",0,65606,0,False,65606,0,65606,0,65606,0,65606,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10857,783,False,65656,65657,590403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,75,5,2,3,129,42,187,114,145,2,0,0,187,0,0,0,0,0,0,1,75,0,43,0,35,"7201, 3, 2, 0",0,"0, 0, 0, 0",0,13959174,70,False,65606,70,65541,70,3932166,70,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10858,786,False,590435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10859,783,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30259,0,False,0
10860,785,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10861,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,1,1,1,1,152,38,39,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10862,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10863,799,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1652
10864,801,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,1653
10865,799,False,590499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,50,1,1,8,1,152,38,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10866,811,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10867,812,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,50,9,3,3,1,42,4,5,0,0,0,0,4,3,0,1,1,0,50,0,50,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0
10868,784,False,131109,131111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,50,5,1,2,1,136,28,4,0,0,0,0,28,2,0,0,0,0,0,1,0,0,0,0,36,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30025,0,False,0
10869,864,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,50,7,1,1,1,185,12,2,0,0,0,0,12,0,0,0,0,0,50,1,0,0,0,0,36,"9001, 13, 1, 0",0,"9009, 4, 1, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30002,0,False,2059
