key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
256,"Ingenuity II","Recipe level is three lower than your own.",11903,48,0,0,1,60,False,False,True,False,0,True,0
257,"Waste Not II","Durability loss is reduced by half.",12202,45,0,0,1,60,False,False,True,False,0,True,0
258,"Manipulation","Receiving 5 points of durability after each step.",12101,49,0,0,1,60,False,False,True,False,0,True,0
259,"Innovation","Control is increased by 30%.",12102,50,0,0,1,60,False,False,True,False,0,True,0
260,"Reclaim","90% chance that materials will not be lost in the event of botched synthesis.",12501,51,0,0,1,60,False,False,True,False,0,True,0
261,"Comfort Zone","Regaining 10 CP after each step.",12401,52,0,0,1,60,False,False,True,False,0,True,0
262,"Steady Hand II","Action success rate is increased by 20%.",12502,46,0,0,1,60,False,False,True,False,0,True,0
263,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
264,"Flesh Wound","Wounds dealt by a slashing weapon are bleeding, causing damage over time.",10121,0,0,0,2,61,False,False,False,False,2,False,0
265,"Stab Wound","Wounds dealt by a piercing weapon are bleeding, causing damage over time.",10122,0,0,0,2,61,False,False,False,False,2,False,0
266,"Concussion","Wounds dealt by a blunt weapon are causing damage over time.",10123,0,0,0,2,61,False,False,False,False,2,False,0
267,"Burns","Sustaining fire damage over time.",10124,0,0,0,2,61,False,False,False,False,2,False,0
268,"Frostbite","Sustaining ice damage over time.",10125,0,0,0,2,61,False,False,False,False,2,False,0
269,"Windburn","Sustaining wind damage over time.",10126,0,0,0,2,61,False,False,False,False,2,False,0
270,"Sludge","Sustaining earth damage over time.",10127,0,0,0,2,61,False,False,False,False,2,False,0
271,"Electrocution","Sustaining lightning damage over time.",10128,0,0,0,2,61,False,False,False,False,2,False,0
272,"Dropsy","Sustaining water damage over time.",10129,0,0,0,2,61,False,False,False,False,2,False,0
273,"Bleeding","Sustaining damage over time.",10130,0,0,0,2,61,False,False,False,False,2,False,0
274,"Recuperation","Regenerating HP over time.",13401,0,1,0,1,60,False,False,False,False,1,False,0
275,"Poison +1","Toxins are causing damage over time.",10132,54,10,4,2,41,False,False,False,False,2,False,0
276,"Poison +2","Toxins are causing damage over time.",10133,54,10,4,2,41,False,False,False,False,2,False,0
277,"Poison +3","Toxins are causing damage over time.",10134,54,10,4,2,41,False,False,False,False,2,False,0
278,"Poison +4","Toxins are causing damage over time.",10135,54,10,4,2,41,False,False,False,False,2,False,0
279,"Rehabilitation","Regenerating HP over time.",13401,0,1,0,1,60,False,False,True,True,1,False,0
280,"Bind","Unable to move.",10003,0,1,0,2,54,True,False,True,True,2,False,0
281,"Physical Damage Down","The amount of damage dealt by physical attacks is reduced.",10023,0,1,0,2,61,False,False,True,True,2,False,0
282,"Magic Damage Down","The amount of damage dealt by magic attacks is reduced.",10036,0,1,0,2,61,False,False,True,True,2,False,0
283,"Dropsy","Sustaining water damage over time.",10129,0,1,0,2,61,False,False,True,True,2,False,0
284,"Burns","Sustaining fire damage over time.",10124,0,1,0,2,61,False,False,True,True,2,False,0
285,"Frostbite","Sustaining ice damage over time.",10125,0,1,0,2,61,False,False,True,True,2,False,0
286,"Windburn","Sustaining wind damage over time.",10126,0,1,0,2,61,False,False,True,True,2,False,0
287,"Sludge","Sustaining earth damage over time.",10127,0,1,0,2,61,False,False,True,True,2,False,0
288,"Electrocution","Sustaining lightning damage over time.",10128,0,1,0,2,61,False,False,True,True,2,False,0
289,"Dropsy","Sustaining water damage over time.",10129,0,1,0,2,61,False,False,True,True,2,False,0
290,"Determination Up","The amount of damage dealt by both physical and magic attacks is increased.",10119,39,0,0,1,60,False,False,True,True,1,False,0
291,"Hundred Fists","Auto attack, skill, and spell speed are all improved.",10008,5,75,0,1,60,False,False,False,False,1,False,0
292,"タイタン：岩の牢獄","行動できなくなり、ＨＰが徐々に失われる状態。",10004,0,10,0,2,43,True,True,True,True,255,False,0
293,"スキルスピード（仮）","ウェポンスキルのキャストタイムとリキャストタイムが短縮された状態。",10008,0,0,0,1,60,False,False,False,False,1,False,0
294,"スペルスピード（仮）","魔法のキャストタイムとリキャストタイムが短縮された状態。",10008,0,0,0,1,60,False,False,False,False,1,False,0
295,"オーラム/黄毒沼","黄毒沼の影響を受けている状態。ＨＰが徐々に失われる。",10007,0,10,0,2,41,False,False,False,False,2,False,0
296,"フィアー（仮）","恐怖で行動ができなくなり、身体が勝手に動いてしまう状態。（仮）",10103,0,0,0,2,61,True,True,False,False,255,False,0
297,"鼓舞激励の策","一定量のダメージを軽減する状態。",10029,0,0,0,1,60,False,False,False,False,1,False,0
298,"士気高揚の策","一定量のダメージを軽減する状態。",10029,0,0,0,1,60,False,False,False,False,1,False,0
299,"野戦治療の陣","受けるダメージの一部が軽減される状態。",10029,0,0,0,1,60,False,False,False,False,0,False,0
300,"士気高揚の策効果アップ","次に詠唱する士気高揚の策の消費ＭＰが0になる状態。",10029,0,0,0,1,60,False,False,False,False,0,False,0
301,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
302,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
303,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
304,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
305,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
306,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
307,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
308,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
309,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
310,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
311,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
312,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
313,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
314,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
315,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
316,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
317,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
318,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
319,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
320,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
321,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
322,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
323,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
324,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
325,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
326,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
327,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
328,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
329,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
330,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
331,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
332,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
333,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
334,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
335,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
336,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
337,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
338,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
339,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
340,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
341,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
342,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
343,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
344,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
345,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
346,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
347,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
348,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
349,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
350,"","",0,0,0,0,0,0,False,False,False,False,0,False,0
