key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
93,"Fits: Elezen ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
94,"Fits: Elezen ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
95,"Fits: Lalafell ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
96,"Fits: Lalafell ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
97,"Fits: Roegadyn ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
98,"Fits: Roegadyn ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
99,"Fits: Miqo'te ♂",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
100,"Fits: Miqo'te ♀",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
101,"Requires: <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
102,"Requires: <Sheet(ClassJob,19,1)/> <Sheet(ClassJob,21,1)/> <Sheet(ClassJob,22,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
103,"Requires: <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
104,"Requires: <Sheet(ClassJob,23,1)/> <Sheet(ClassJob,24,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
105,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,3,1)/>",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/>",False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/>",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
108,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,16,1)/> <Sheet(ClassJob,17,1)/> <Sheet(ClassJob,18,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/> <Sheet(ClassJob,23,1)/>",False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,False
109,"Requires: <Sheet(ClassJob,7,1)/> <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,25,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
110,"Requires: <Sheet(ClassJob,6,1)/> <Sheet(ClassJob,24,1)/>",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
111,"Requires: <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,20,1)/>",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
112,"Requires: <Sheet(ClassJob,5,1)/> <Sheet(ClassJob,23,1)/>",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
113,"Requires: <Sheet(ClassJob,1,1)/> <Sheet(ClassJob,2,1)/> <Sheet(ClassJob,3,1)/> <Sheet(ClassJob,4,1)/> <Sheet(ClassJob,20,1)/> <Sheet(ClassJob,22,1)/>",False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
114,"Requires: <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
115,"Requires: <Sheet(ClassJob,26,1)/> <Sheet(ClassJob,27,1)/>",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
116,"Requires: Any Disciples of the Hand but culinarian",False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,"",False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
118,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,"",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
