key,0,1,2,3,4,5,6,7
21000,1,1149,1024,60441,30,3,1,15
21001,0,1012,1080,60446,28,3,1,11
21002,0,856,962,60446,28,4,1,11
21003,0,846,1244,60446,28,3,1,11
21004,0,860,1023,60453,738,4,0,0
21005,0,353,1133,60430,0,3,0,0
21006,0,665,1390,60430,0,3,0,0
21007,0,594,1127,60430,0,3,0,0
21008,0,350,1044,60330,707,4,0,0
21009,0,696,1348,60333,714,1,0,0
21010,0,1124,1004,60311,593,4,0,0
21011,0,238,1116,60339,728,3,0,0
21012,0,646,1446,60456,754,3,0,0
21013,0,1024,1022,60442,732,4,0,0
21014,0,1046,1060,60442,731,2,0,0
21015,0,860,1054,60442,739,3,0,0
21016,0,638,1114,60442,743,3,0,0
21017,0,726,1042,60442,744,4,0,0
21018,0,530,1152,60442,745,3,0,0
21019,0,490,1412,60442,702,1,0,0
21020,0,755,1050,60412,0,3,0,0
21021,0,710,1069,60412,0,3,0,0
21022,0,762,1078,60412,0,3,0,0
21023,0,744,1086,60412,0,3,0,0
21024,0,723,1092,60412,0,3,0,0
21025,0,552,1101,60412,0,3,0,0
21026,0,530,1100,60412,0,3,0,0
21027,0,552,1130,0,0,3,0,0
21028,0,530,1130,60434,0,3,0,0
21029,0,507,1130,60412,0,3,0,0
21030,0,646,1491,0,32,3,1,17
21031,0,646,1511,0,33,3,1,18
21032,0,238,1161,0,42,3,1,20
21033,0,1139,1075,0,28,2,1,11
21034,0,1147,1090,0,725,2,0,0
21035,0,1430,1020,60442,735,2,0,0
21036,0,726,1064,60425,0,2,0,0
21037,0,729,1054,60426,0,2,0,0
21038,0,898,1042,60412,0,2,0,0
22000,1,1006,982,60442,731,2,0,0
22001,0,973,1015,60352,725,3,0,0
22002,0,1099,997,0,28,2,1,11
22003,0,1099,1012,0,29,2,1,12
22100,1,1358,1150,0,161,3,0,0
22101,0,656,996,0,162,3,0,0
22102,0,508,536,0,163,3,0,0
22103,0,980,1166,60442,179,1,0,0
22104,0,894,1106,0,182,3,0,0
22105,0,1214,1296,60442,183,3,0,0
22106,0,1207,788,60448,184,4,0,0
22107,0,966,942,60442,185,4,0,0
22108,0,768,928,0,186,3,0,0
22109,0,882,810,60442,187,4,0,0
22110,0,1036,714,60442,188,4,0,0
22111,0,832,742,0,189,3,0,0
22112,0,724,836,60442,190,1,0,0
22113,0,832,378,60442,191,4,0,0
22114,0,1012,568,60442,192,4,0,0
22115,0,690,818,0,193,3,0,0
22116,0,532,710,60442,194,1,0,0
22117,0,980,1186,60441,28,1,1,11
22118,0,1232,1312,60441,31,2,1,16
22119,0,859,290,60441,32,2,1,17
22120,0,650,422,60441,33,1,1,18
22121,0,1215,828,60311,593,2,0,0
22122,0,1220,815,60551,0,3,0,0
22123,0,1255,767,60453,0,2,0,0
22124,0,1228,816,60412,0,2,0,0
22125,0,0,0,0,0,0,0,0
22200,1,1277,1268,0,164,3,0,0
22201,0,1401,875,0,165,3,0,0
22202,0,1010,1538,0,166,3,0,0
22203,0,1239,1125,60442,195,2,0,0
22204,0,1307,1052,60442,196,4,0,0
22205,0,1160,1209,0,197,4,0,0
22206,0,985,1143,60442,198,4,0,0
22207,0,1112,1371,60442,199,4,0,0
22208,0,1555,956,60448,200,2,0,0
22209,0,1695,815,60442,201,4,0,0
22210,0,1349,707,60442,202,4,0,0
22211,0,1273,1092,0,203,4,0,0
22212,0,1545,590,60442,204,4,0,0
22213,0,1175,1631,60448,337,4,0,0
22214,0,890,1716,60442,338,4,0,0
22215,0,1010,1870,60442,339,4,0,0
22216,0,1041,1697,60442,340,4,0,0
22217,0,1130,1959,60442,341,4,0,0
22218,0,973,1140,60441,28,1,1,11
22219,0,1250,678,60441,30,1,1,15
22220,0,1594,497,60441,32,4,1,17
22221,0,1719,634,60441,32,4,1,17
22222,0,940,1874,0,33,1,1,18
22223,0,1526,945,60311,593,4,0,0
22224,0,1583,974,60412,0,2,0,0
22225,0,1180,1697,60453,0,2,0,0
22226,0,1070,1628,60311,593,4,0,0
22227,0,1224,1699,60412,0,2,0,0
22228,0,1019,1887,60412,0,2,0,0
22229,0,979,1871,60456,0,2,0,0
22230,0,1514,945,60551,0,3,0,0
22231,0,1210,1680,60551,0,3,0,0
22232,0,0,0,0,0,0,0,0
22300,1,1677,1613,0,167,3,0,0
22301,0,641,1644,0,168,3,0,0
22302,0,1710,910,0,169,3,0,0
22303,0,1403,1667,60442,205,4,0,0
22304,0,1564,1444,60448,206,3,0,0
22305,0,1212,1145,0,207,4,0,0
22306,0,1631,1412,60456,208,4,0,0
22307,0,1247,1457,60442,209,4,0,0
22308,0,1369,1115,60456,210,4,0,0
22309,0,1521,1104,60442,211,4,0,0
22310,0,685,1180,60414,212,1,0,0
22311,0,650,1461,60442,213,1,0,0
22312,0,683,1329,60442,214,1,0,0
22313,0,1046,1246,60456,215,4,0,0
22314,0,963,1022,60448,216,3,0,0
22315,0,1287,1022,60442,217,4,0,0
22316,0,911,1071,60441,30,1,1,15
22317,0,892,1764,60441,31,3,1,16
22318,0,1271,1868,60441,31,3,1,16
22319,0,1103,909,60441,34,4,1,19
22320,0,1722,1416,0,29,2,1,12
22321,0,1514,1491,60453,0,2,0,0
22322,0,1447,1471,60311,593,4,0,0
22323,0,1490,1512,60412,0,2,0,0
22324,0,1006,1017,60453,0,2,0,0
22325,0,1039,1047,60311,593,3,0,0
22326,0,988,987,60412,0,2,0,0
22327,0,1550,1497,60551,0,3,0,0
22328,0,971,999,60551,0,3,0,0
22329,0,0,0,0,0,0,0,0
22330,0,0,0,0,0,0,0,0
22400,1,1908,1340,0,170,3,0,0
22401,0,962,1182,0,171,3,0,0
22402,0,1092,823,0,172,3,0,0
22403,0,917,1589,0,173,3,0,0
22404,0,1688,1553,60448,218,3,0,0
22405,0,1595,1355,60442,219,4,0,0
22406,0,1458,1487,60442,220,4,0,0
22407,0,1362,1023,60414,222,1,0,0
22408,0,1285,1276,60448,223,3,0,0
22409,0,1086,1083,60442,224,3,0,0
22410,0,1112,956,60442,225,3,0,0
22411,0,1041,944,60442,226,3,0,0
22412,0,928,1080,60442,227,1,0,0
22413,0,670,605,60442,365,4,0,0
22414,0,969,943,60442,364,4,0,0
22415,0,881,1012,60442,364,1,0,0
22416,0,623,820,0,367,0,0,0
22417,0,1338,1373,60456,368,2,0,0
22418,0,736,1452,0,369,0,0,0
22419,0,601,788,60442,362,1,0,0
22420,0,1836,1414,60441,30,2,1,15
22421,0,1435,1012,60441,34,4,1,19
22422,0,1329,1404,0,29,4,1,12
22423,0,1329,1424,0,31,4,1,16
22424,0,1676,1537,60453,0,2,0,0
22425,0,1694,1512,60311,593,2,0,0
22426,0,1690,1520,60412,0,2,0,0
22427,0,1284,1242,60453,0,2,0,0
22428,0,1323,1256,60311,593,4,0,0
22429,0,1265,1255,60412,0,2,0,0
22430,0,1250,1255,60412,0,2,0,0
22431,0,1079,1085,60412,0,2,0,0
22432,0,1302,1253,60551,0,3,0,0
22433,0,0,0,0,0,0,0,0
22434,0,0,0,0,0,0,0,0
22435,0,0,0,0,0,0,0,0
22500,1,442,1239,0,174,3,0,0
22501,0,1839,1050,0,177,3,0,0
22502,0,1436,830,0,178,3,0,0
22503,0,1448,1085,60448,239,4,0,0
22504,0,697,1142,60442,231,2,0,0
22505,0,502,1128,60442,232,1,0,0
22506,0,602,1085,60442,233,4,0,0
22507,0,413,977,60442,234,4,0,0
22508,0,1256,1089,60414,240,4,0,0
22509,0,1260,1285,60442,241,3,0,0
22510,0,1748,1236,60441,32,2,1,17
22511,0,1309,821,60441,350,4,1,30
22512,0,680,1006,60441,350,4,1,30
22513,0,546,1311,60441,33,3,1,18
22514,0,1462,1118,60453,0,2,0,0
22515,0,1438,1114,60311,593,1,0,0
22516,0,1480,1113,60412,0,2,0,0
22517,0,1452,1138,60412,0,2,0,0
22518,0,1260,1269,60412,0,2,0,0
22519,0,1242,1281,60456,0,2,0,0
22520,0,693,1159,60412,0,2,0,0
22521,0,682,1137,60456,0,2,0,0
22522,0,1462,1073,60551,0,3,0,0
22523,0,0,0,0,0,0,0,0
22524,0,0,0,0,0,0,0,0
22525,0,0,0,0,0,0,0,0
22600,1,520,622,0,175,3,0,0
22601,0,1254,553,0,176,3,0,0
22602,0,727,445,60442,235,4,0,0
22603,0,710,761,60442,236,4,0,0
22604,0,907,811,60453,237,4,0,0
22605,0,1097,491,60442,238,4,0,0
22606,0,1220,778,60442,242,4,0,0
22607,0,698,940,60441,34,3,1,19
22608,0,1277,775,60441,34,3,1,19
22609,0,887,811,60448,0,3,0,0
22610,0,0,0,0,0,0,0,0
22611,0,0,0,0,0,0,0,0
22612,0,0,0,0,0,0,0,0
22613,0,0,0,0,0,0,0,0
22614,0,0,0,0,0,0,0,0
22615,0,0,0,0,0,0,0,0
22616,0,0,0,0,0,0,0,0
22617,0,0,0,0,0,0,0,0
22618,0,0,0,0,0,0,0,0
22619,0,0,0,0,0,0,0,0
22700,1,1666,766,60442,661,4,0,0
22701,0,1182,920,60442,662,3,0,0
22702,0,992,1120,60442,663,2,0,0
22703,0,830,1152,60442,664,1,0,0
22704,0,1730,566,60442,665,2,0,0
22705,0,706,1284,60442,666,1,0,0
22706,0,990,1248,60442,667,3,0,0
22707,0,834,1398,60442,668,3,0,0
22708,0,988,1370,60442,669,1,0,0
22709,0,676,1502,60442,670,1,0,0
22710,0,438,1534,60442,672,4,0,0
22711,0,765,1336,60442,671,1,0,0
22712,0,1613,488,0,660,4,0,0
22713,0,1283,1058,0,659,4,0,0
22714,0,983,1496,0,657,4,0,0
22715,0,470,1379,0,658,4,0,0
22800,1,1062,1084,60442,686,3,0,0
22801,0,1255,996,60442,687,1,0,0
22802,0,1016,851,60442,688,1,0,0
22803,0,803,959,60442,689,1,0,0
22804,0,960,551,60442,690,3,0,0
22805,0,850,826,60442,691,1,0,0
22806,0,1187,1085,0,682,4,0,0
22807,0,1116,835,0,683,4,0,0
22808,0,903,1084,0,684,4,0,0
22809,0,829,753,0,685,4,0,0
22900,1,0,0,0,0,0,0,0
23000,1,0,0,0,0,0,0,0
30000,1,1276,1278,0,380,4,0,0
30001,0,1305,559,0,381,4,0,0
30002,0,624,1442,0,382,4,0,0
30003,0,723,926,0,383,4,0,0
30004,0,1242,1017,60442,384,4,0,0
30005,0,1237,1383,60448,385,3,0,0
30006,0,1499,1505,60442,386,2,0,0
30007,0,1259,1144,60442,387,3,0,0
30008,0,1255,825,60448,388,3,0,0
30009,0,1319,685,60442,389,2,0,0
30010,0,1294,451,60442,390,1,0,0
30011,0,1570,579,60442,391,3,0,0
30012,0,1533,323,60442,392,1,0,0
30013,0,1559,856,60442,393,4,0,0
30014,0,685,1703,60414,394,1,0,0
30015,0,813,1740,60442,395,3,0,0
30016,0,332,1394,60442,396,4,0,0
30017,0,323,1531,60442,397,3,0,0
30018,0,615,1105,60442,398,1,0,0
30019,0,963,1372,60414,399,3,0,0
30020,0,927,766,60442,400,3,0,0
30021,0,342,507,60414,401,4,0,0
30022,0,587,773,60448,402,3,0,0
30023,0,170,721,60442,403,3,0,0
30024,0,128,1024,60442,404,2,0,0
30025,0,927,1110,0,405,4,0,0
30026,0,834,672,0,406,4,0,0
30027,0,756,767,0,407,4,0,0
30028,0,1247,789,60453,0,4,0,0
30029,0,1054,1679,60441,57,3,1,7
30030,0,857,1785,60441,67,3,1,25
31000,1,0,0,0,0,0,0,0
31100,1,0,0,0,0,0,0,0
31200,1,0,0,0,0,0,0,0
35000,1,0,0,0,0,0,0,0
36000,1,0,0,0,0,0,0,0
49000,1,802,1403,62621,28,0,1,11
49001,0,631,1292,62622,29,0,1,12
49002,0,922,1109,62623,30,0,1,15
49003,0,1364,1392,62624,31,0,1,16
49004,0,1500,967,62625,32,0,1,17
49005,0,409,751,62626,33,0,1,18
49006,0,1061,544,62627,34,0,1,19
49007,0,1013,316,62628,350,0,1,30
49008,0,1979,1643,0,23,5,1,88
49009,0,802,1403,62621,733,8,2,26
49010,0,631,1292,62622,351,8,2,75
49011,0,802,1403,62621,725,8,2,74
49012,0,1500,967,62625,35,8,2,45
49013,0,409,751,62626,36,8,2,31
49014,0,0,0,0,0,0,0,0
49015,0,0,0,0,0,0,0,0
49016,0,0,0,0,0,0,0,0
49017,0,0,0,0,0,0,0,0
49032,1,866,1286,62641,40,0,1,13
49033,0,1028,1520,62642,41,0,1,14
49034,0,392,1104,62643,42,0,1,20
49035,0,1217,1085,62644,43,0,1,21
49036,0,1676,957,62645,44,0,1,22
49037,0,1541,1516,62646,45,0,1,23
49038,0,1059,668,62647,46,0,1,24
49039,0,69,1265,0,22,6,1,87
49040,0,1983,404,0,24,7,1,89
49041,0,866,1286,62641,617,8,2,27
49042,0,1541,1516,62646,357,8,2,35
49043,0,866,1286,62641,354,8,2,78
49044,0,866,1286,62641,355,8,2,79
49045,0,392,1104,62643,356,8,2,80
49046,0,1028,1520,62642,698,8,2,73
49047,0,866,1286,62641,654,8,2,70
49048,0,1541,1516,62646,45,8,2,93
49049,0,392,1104,62643,267,8,2,34
49050,0,1676,957,62645,305,8,2,46
49064,1,971,798,62631,52,0,1,2
49065,0,925,534,62632,53,0,1,3
49066,0,843,1139,62633,54,0,1,4
49067,0,1652,959,62634,55,0,1,5
49068,0,1086,1543,62635,56,0,1,6
49069,0,420,413,62636,57,0,1,7
49070,0,723,1985,0,23,5,1,88
49071,0,971,798,62631,548,8,2,28
49072,0,971,798,62631,346,8,2,68
49073,0,925,534,62632,347,8,2,69
49074,0,843,1139,62633,58,8,2,8
49075,0,843,1139,62633,59,8,2,48
49076,0,1086,1543,62635,61,8,2,9
49077,0,0,0,0,0,0,0,0
49078,0,0,0,0,0,0,0,0
49079,0,0,0,0,0,0,0,0
50000,1,0,0,0,0,0,0,0
