key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
172,"7101, 1, 1, 0",0,"0, 0, 0, 0",0,65559,62,False,1572874,62,6422537,0,6750214,0,9764873,0,0,0,0,0,0,0,0,0,0,0
173,"401, 3, 1, 0",0,"0, 0, 0, 0",0,983063,58,False,1572874,30,4849672,20,3604495,0,5439503,0,0,0,0,0,0,0,0,0,0,0
174,"302, 1, 3, 0",0,"352, 1, 3, 0",0,7340045,0,False,196618,0,6815749,0,3735562,0,8192010,0,0,0,0,0,0,0,0,0,0,0
175,"0, 0, 0, 0",0,"0, 0, 0, 0",0,75532,0,False,65536,0,65536,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
176,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,2621469,0,65536,0,4718599,0,11599877,0,0,0,0,0,0,0,0,0,0,0
177,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,2621469,0,65536,0,4718599,0,11599877,0,0,0,0,0,0,0,0,0,0,0
178,"401, 31, 5, 0",0,"0, 0, 0, 0",0,0,0,False,1048605,81,4849678,0,65543,81,65540,81,0,0,0,0,0,0,0,0,0,0
179,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65654,10,False,65654,10,65536,0,4784135,6,262189,0,0,0,0,0,0,0,0,0,0,0
180,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65654,67,False,65654,67,65536,0,4784135,6,655405,0,0,0,0,0,0,0,0,0,0,0
181,"0, 0, 0, 0",0,"0, 0, 0, 0",0,65654,41,False,65654,41,65536,0,4784135,6,589869,0,0,0,0,0,0,0,0,0,0,0
182,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,271217,0,65536,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
183,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,336753,0,65536,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
184,"201, 40, 2, 0",0,"0, 0, 0, 0",0,65536,0,False,3997725,0,8585221,6,4521991,0,10616841,6,0,0,0,0,0,0,0,0,0,0
185,"201, 4, 2, 0",0,"101, 8, 2, 0",0,11403266,0,False,1441800,0,4849672,6,3735555,6,5898255,6,0,0,0,0,0,0,0,0,0,0
186,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11993098,0,False,140143,0,6553607,0,3211272,0,6029320,0,0,0,0,0,0,0,0,0,0,0
187,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11927562,6,False,533315,0,65537,0,65536,0,65536,0,0,0,0,0,0,0,0,0,0,0
188,"0, 0, 0, 0",0,"0, 0, 0, 0",0,11337738,0,False,1114140,0,65537,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
189,"0, 0, 0, 0",0,"0, 0, 0, 0",0,10747914,0,False,65541,1,65536,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
190,"0, 0, 0, 0",0,"0, 0, 0, 0",0,10747914,0,False,917506,0,65537,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
191,"0, 0, 0, 0",0,"0, 0, 0, 0",0,10747914,0,False,1310724,11,6946823,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
192,"0, 0, 0, 0",0,"0, 0, 0, 0",0,10747914,0,False,65542,43,6946823,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
193,"0, 0, 0, 0",0,"0, 0, 0, 0",0,10747914,0,False,393250,0,65537,0,3080220,0,8519690,0,0,0,0,0,0,0,0,0,0,0
194,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"501, 6, 3, 0",0,"0, 0, 0, 0",0,65538,0,False,65537,0,65537,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0
301,"301, 9, 4, 0",0,"351, 9, 4, 0",0,65538,0,False,65537,0,65537,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0
302,"601, 3, 9, 0",0,"698, 1, 1, 0",0,0,0,False,131073,0,131073,0,131073,0,131074,0,0,0,0,0,0,0,0,0,0,0
303,"1001, 1, 4, 0",0,"0, 0, 0, 0",0,196610,0,False,196609,0,196610,0,0,0,196609,0,0,0,0,0,0,0,0,0,0,0
304,"302, 1, 6, 0",0,"352, 1, 6, 0",0,327682,0,False,262145,0,262145,0,262145,0,262145,0,0,0,0,0,0,0,0,0,0,0
305,"0, 0, 0, 0",0,"0, 0, 0, 0",0,327682,0,False,327681,0,327682,0,0,0,327681,0,0,0,0,0,0,0,0,0,0,0
306,"201, 47, 3, 0",0,"101, 7, 3, 0",0,0,0,False,65537,0,65537,0,0,0,65537,0,0,0,0,0,0,0,0,0,0,0
307,"401, 2, 5, 0",0,"0, 0, 0, 0",0,131073,0,False,131073,0,131073,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0
308,"501, 5, 2, 0",0,"0, 0, 0, 0",0,0,0,False,262145,0,262146,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0
309,"801, 2, 10, 0",0,"0, 0, 0, 0",0,131073,0,False,196609,0,262146,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0
310,"201, 47, 3, 0",0,"101, 7, 3, 0",0,131073,0,False,327681,0,65537,0,0,0,327681,0,0,0,0,0,0,0,0,0,0,0
311,"0, 0, 0, 0",0,"0, 0, 0, 0",0,393218,0,False,393217,0,393218,0,0,0,262146,0,0,0,0,0,0,0,0,0,0,0
312,"201, 40, 2, 0",0,"0, 0, 0, 0",0,65537,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"401, 1, 1, 0",0,"0, 0, 0, 0",0,131073,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"901, 15, 1, 0",0,"0, 0, 0, 0",0,196609,0,False,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,"701, 1, 1, 0",0,"0, 0, 0, 0",0,262145,0,False,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,"901, 15, 1, 0",0,"0, 0, 0, 0",0,262145,0,False,393217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,"0, 0, 0, 0",0,"0, 0, 0, 0",0,262145,0,False,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,"201, 40, 2, 0",0,"0, 0, 0, 0",0,327681,0,False,327681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,"201, 40, 2, 0",0,"0, 0, 0, 0",0,65537,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"201, 41, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,"701, 1, 6, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,"901, 15, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,"201, 41, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"701, 1, 6, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,"901, 15, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"901, 15, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"8022, 1, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65538,0,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,131074,0,65539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,196610,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,262146,0,65541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,327682,0,65542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,393218,0,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,458754,0,65544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,524290,0,65545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"201, 40, 2, 0",0,"0, 0, 0, 0",0,65538,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,"501, 11, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"501, 12, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,"501, 11, 1, 0",0,"101, 7, 1, 0",0,0,0,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"801, 1, 12, 0",0,"0, 0, 0, 0",0,0,0,False,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,"201, 1, 1, 0",0,"101, 7, 1, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"401, 1, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,"501, 1, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"801, 1, 12, 0",0,"0, 0, 0, 0",0,0,0,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,"801, 1, 12, 0",0,"0, 0, 0, 0",0,0,0,False,131074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,"8020, 3, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,65537,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"8006, 2, 1, 0",0,"0, 0, 0, 0",0,0,0,False,131073,0,65538,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0
349,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,196609,0,65539,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0
350,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,262145,0,65540,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0
351,"8002, 2, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,"8006, 1, 1, 0",0,"0, 0, 0, 0",0,0,0,False,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,"8020, 2, 1, 0",0,"8001, 2, 1, 0",0,0,0,False,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"8006, 3, 1, 0",0,"8001, 1, 1, 0",0,65541,0,False,327681,0,65541,0,65541,0,0,0,0,0,0,0,0,0,0,0,0,0
356,"8008, 1, 1, 0",0,"0, 0, 0, 0",0,65541,0,False,327681,0,65541,0,65541,0,0,0,0,0,0,0,0,0,0,0,0,0
357,"8019, 1, 1, 0",0,"0, 0, 0, 0",0,65541,0,False,327681,0,65541,0,65541,0,0,0,0,0,0,0,0,0,0,0,0,0
358,"8020, 1, 1, 0",0,"0, 0, 0, 0",0,131077,0,False,393217,0,131077,0,131077,0,0,0,0,0,0,0,0,0,0,0,0,0
359,"8019, 2, 1, 0",0,"0, 0, 0, 0",0,65542,0,False,458753,0,65541,0,65541,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"0, 0, 0, 0",0,"0, 0, 0, 0",0,0,0,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
