key,0,1,2,3,4,5,6
242,1,0,150973,0,"The <Color(-34022)>Limit Break</Color> trigger is located in the <Color(-34022)>Actions & Traits</Color> menu under <Color(-34022)>General</Color>. It can be set to your <Color(-34022)>hotbar</Color> for easy access.

There are four different types of limit breaks: single attacks (melee), area of effect attacks (caster), defense (tank), and healing (healer and ranged). Which type is used depends on the class/job of the person who initiates the action.","",""
243,1,0,150974,0,"Limit gauge length varies depending on party size and battle type. The more party members you have, and the more difficult the foe you face, the more options you will have.","",""
244,0,0,0,0,"","",""
245,0,0,0,0,"","",""
246,0,0,0,0,"","",""
247,0,0,0,0,"","",""
248,0,0,0,0,"","",""
249,0,0,0,0,"","",""
250,1,0,150981,0,"<Color(-34022)>Level sync</Color> is a system which allows players to participate in lower level duties by temporarily adjusting their levels, and is available for most FATEs and instanced raids.","",""
251,1,0,150982,0,"When your level is synced, not only your personal attributes, but the attributes of your gear will automatically be lowered to meet the requirements set by the duty in which you are participating. Once the duty ends, everything is restored to its original state.","",""
252,1,0,150983,0,"Experience earned while level synced is based off the synced level, not your current level; however, it will be added to the progress of the latter.","",""
253,0,0,0,0,"","",""
254,0,0,0,0,"","",""
255,0,0,0,0,"","",""
256,0,0,0,0,"","",""
257,0,0,0,0,"","",""
258,0,0,0,0,"","",""
259,0,0,0,0,"","",""
260,1,0,150991,0,"You have obtained a <Color(-34022)>soul crystal</Color>!

Soul crystals are required to change from your current class to a more specialized <Color(-34022)>job</Color>. Each job has its own crystal which can be equipped via the <Color(-34022)>Armoury Chest</Color>.","",""
261,1,0,150992,0,"While using a job, you will have limited access to actions from other classes. You will, however, have access to new, job-specific actions.","",""
262,1,0,150993,0,"Job level and attribute bonuses coincide with those of the base class. When a job level rises, so, too, does the level of the base class, and vice versa.","",""
263,0,0,0,0,"","",""
264,0,0,0,0,"","",""
265,0,0,0,0,"","",""
266,0,0,0,0,"","",""
267,0,0,0,0,"","",""
268,0,0,0,0,"","",""
269,0,0,0,0,"","",""
270,1,0,151051,0,"You have obtained an <Color(-34022)>untradable</Color> item. This item is yours, and yours alone, and cannot be sold or traded.","",""
271,0,0,0,0,"","",""
272,0,0,0,0,"","",""
273,0,0,0,0,"","",""
274,0,0,0,0,"","",""
275,0,0,0,0,"","",""
276,0,0,0,0,"","",""
277,0,0,0,0,"","",""
278,0,0,0,0,"","",""
279,0,0,0,0,"","",""
280,1,0,151061,0,"Some items can be used, granting various effects such as instant HP restoration, attribute boosts, and more. Using an item is as simple as selecting <Color(-34022)>Use</Color> from the item's subcommands.","",""
281,1,0,151062,0,"All items with <Color(-34022)>recast</Color> timers cannot be used again until the timer has expired.

Items you use often can be set to your hotbar for easy access.","",""
282,1,0,151063,0,"アイテムを使ってみよう_パッド・1","",""
283,1,0,151064,0,"All items with <Color(-34022)>recast</Color> timers cannot be used again until the timer has expired.

Items you use often can be set to your hotbar for easy access.","",""
284,0,0,0,0,"","",""
285,0,0,0,0,"","",""
286,0,0,0,0,"","",""
287,0,0,0,0,"","",""
288,0,0,0,0,"","",""
289,0,0,0,0,"","",""
290,1,0,151171,0,"The <Color(-34022)>linkshell</Color> feature is now available!

Linkshells are chat groups which allow for quick and easy communication between players who are not necessarily in a party or free company.","",""
291,1,0,151172,0,"Linkshells can have up to <Color(-34022)>128</Color> members, while players may possess as many as <Color(-34022)>eight</Color> separate linkshells.","",""
292,0,0,0,0,"","",""
293,0,0,0,0,"","",""
294,0,0,0,0,"","",""
295,0,0,0,0,"","",""
296,0,0,0,0,"","",""
297,0,0,0,0,"","",""
298,0,0,0,0,"","",""
299,0,0,0,0,"","",""
300,1,0,150821,0,"Upon reaching level 10, you will be allowed to rent chocobos from stables across Eorzea. Chocobos can be used for speedy transport to areas which are not readily accessible via aetheryte.

While riding, you will have complete control over the chocobo until you either dismount or are attacked, or the rental period expires.","",""
301,0,0,0,0,"","",""
302,0,0,0,0,"","",""
303,0,0,0,0,"","",""
304,0,0,0,0,"","",""
305,0,0,0,0,"","",""
306,0,0,0,0,"","",""
307,0,0,0,0,"","",""
308,0,0,0,0,"","",""
309,0,0,0,0,"","",""
310,1,0,150831,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear near your parameter bar indicating how much time is remaining before the rental period expires. You can dismount the rental chocobo at any time by right-clicking this icon. Be aware, however, that once you have dismounted, the chocobo will return to his stables, regardless of how much time is remaining.","",""
311,1,0,150831,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear near your parameter bar indicating how much time is remaining before the rental period expires. You can dismount the rental chocobo at any time by selecting this icon. Be aware, however, that once you have dismounted, the chocobo will return to his stables, regardless of how much time is remaining.","",""
312,0,0,0,0,"","",""
313,0,0,0,0,"","",""
314,0,0,0,0,"","",""
315,0,0,0,0,"","",""
316,0,0,0,0,"","",""
317,0,0,0,0,"","",""
318,0,0,0,0,"","",""
319,0,0,0,0,"","",""
320,1,0,150841,0,"<Color(-34022)>Chocobo porters</Color> are similar to rental chocobos in that they can be hired to carry you quickly to destinations throughout Eorzea, the differences being that you cannot control these birds, and that they will not stop until they have arrived at their destination. On the other hand, chocobo porters are trained to take the safest route, meaning that they will never be attacked while in transit.","",""
321,0,0,0,0,"","",""
322,0,0,0,0,"","",""
323,0,0,0,0,"","",""
324,0,0,0,0,"","",""
325,0,0,0,0,"","",""
326,0,0,0,0,"","",""
327,0,0,0,0,"","",""
328,0,0,0,0,"","",""
329,0,0,0,0,"","",""
330,1,0,150851,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear in your status effects bar. You can dismount the chocobo porter at any time by clicking this icon. Be aware, however, that once you have dismounted, the chocobo will continue on to his destination, leaving you behind.","",""
331,1,0,150851,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear in your status effects bar. You can dismount the chocobo porter at any time by selecting this icon. Be aware, however, that once you have dismounted, the chocobo will continue on to his destination, leaving you behind.","",""
332,0,0,0,0,"","",""
333,0,0,0,0,"","",""
334,0,0,0,0,"","",""
335,0,0,0,0,"","",""
336,0,0,0,0,"","",""
337,0,0,0,0,"","",""
338,0,0,0,0,"","",""
339,0,0,0,0,"","",""
340,1,0,150861,0,"You can <Color(-34022)>use</Color> a <Color(-34022)>chocobo whistle</Color> to acquire the <Color(-34022)>action</Color> to summon your personal chocobo. Unlike rental chocobos, there is no time limit regulating how long you may remain on chocoback. Remember, however, there are areas, such as highly populated cities and narrow dungeons, that your chocobo will refuse to enter.","",""
341,1,0,150862,0,"The action to summon your chocobo can be set to your <Color(-34022)>hotbar</Color> and is located under <Color(-34022)>Mounts</Color> found on the <Color(-34022)>Actions & Traits</Color> interface in the <Color(-34022)>main menu</Color>.","",""
342,1,0,150863,0,"If you are attacked while on chocoback, your steed may buck you and run off to safety. You may only summon him again once the immediate threat has been neutralized.","",""
343,1,0,150864,0,"Chocobo armor, or “barding,” can be equipped via the <Color(-34022)>Companions</Color> interface situated in the <Color(-34022)>Character</Color> section of the <Color(-34022)>main menu</Color>.","",""
344,0,0,0,0,"","",""
345,0,0,0,0,"","",""
346,0,0,0,0,"","",""
347,0,0,0,0,"","",""
348,0,0,0,0,"","",""
349,0,0,0,0,"","",""
350,1,0,150871,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear in your status effects bar. You can dismount your chocobo at any time by right-clicking this icon or by reclicking the <Color(-34022)>action</Color> you used to mount your steed. Use the chocobo whistle to summon your steed again.","",""
351,1,0,150871,0,"While on chocoback, a <Color(-34022)>chocobo icon</Color> will appear in your status effects bar. You can dismount your chocobo at any time by selecting this icon or by reselecting the <Color(-34022)>action</Color> you used to mount your steed. Use the chocobo whistle to summon your steed again.","",""
352,0,0,0,0,"","",""
353,0,0,0,0,"","",""
354,0,0,0,0,"","",""
355,0,0,0,0,"","",""
356,0,0,0,0,"","",""
357,0,0,0,0,"","",""
358,0,0,0,0,"","",""
359,0,0,0,0,"","",""
360,1,0,151151,0,"In addition to riding him, you can also summon your chocobo to fight alongside you. To do so, you will first require a bunch of <Color(-34022)>gysahl greens</Color>. This chocobo favorite can be purchased in stores.","",""
361,1,0,151152,0,"To summon your chocobo, simply <Color(-34022)>use</Color> the greens. As a rule, chocobos can only fight in the same places in which they can be ridden, so don't expect your faithful steed to follow you into the depths of dungeons like the Tam–Tara Deepcroft or Copperbell Mines.","",""
362,0,0,0,0,"","",""
363,0,0,0,0,"","",""
364,0,0,0,0,"","",""
365,0,0,0,0,"","",""
366,0,0,0,0,"","",""
367,0,0,0,0,"","",""
368,0,0,0,0,"","",""
369,0,0,0,0,"","",""
370,1,0,151161,0,"Once summoned to battle, your chocobo will remain with you for 30 minutes (Earth time), or until he suffers injuries grievous enough to make him flee.

To give your companion orders, use the commands located under <Color(-34022)>Companions</Color> in the Actions & Traits interface.","",""
371,1,0,151162,0,"To order your chocobo to auto-attack, simply select <Color(-34022)>Free Stance</Color>. You can dismiss your companion at any time by selecting the command <Color(-34022)>Withdraw</Color>.","",""
372,1,0,151163,0,"Use another bunch of gysahl greens to summon your steed again.","",""
373,0,0,0,0,"","",""
374,0,0,0,0,"","",""
375,0,0,0,0,"","",""
376,0,0,0,0,"","",""
377,0,0,0,0,"","",""
378,0,0,0,0,"","",""
379,0,0,0,0,"","",""
380,1,0,151461,0,"As your chocobo's rank increases, he will earn skill points (<Color(-34022)>SP</Color>). These points can be used to acquire new companion-specific actions and traits.","",""
381,1,0,151462,0,"There are three different skill trees you can choose for your chocobo: <Color(-34022)>Defender</Color>, <Color(-34022)>Attacker</Color>, and <Color(-34022)>Healer</Color>. When your chocobo acquires his first skill from any of these trees, he will also learn that tree's <Color(-34022)>stance</Color>.","",""
382,1,0,151463,0,"Activating the <Color(-34022)>Defender Stance</Color> will turn your chocobo into a defensive-minded stalwart. The <Color(-34022)>Attacker Stance</Color> will transform your chocobo into an offensive force. Finally, the <Color(-34022)>Healer Stance</Color> will have your chocobo focus on restoring your HP rather than participating in battle.","",""
383,1,0,151464,0,"How you choose to use your chocobo's skill points is entirely up to you, but remember─once an action or trait has been purchased, that purchase cannot be undone. Think about how you wish to use your chocobo in battle and choose its path of progression wisely.","",""
384,0,0,0,0,"","",""
385,0,0,0,0,"","",""
386,0,0,0,0,"","",""
387,0,0,0,0,"","",""
388,0,0,0,0,"","",""
389,0,0,0,0,"","",""
390,0,0,0,0,"","",""
391,0,0,0,0,"","",""
392,0,0,0,0,"","",""
393,0,0,0,0,"","",""
394,0,0,0,0,"","",""
395,0,0,0,0,"","",""
396,0,0,0,0,"","",""
397,0,0,0,0,"","",""
398,0,0,0,0,"","",""
399,0,0,0,0,"","",""
400,1,0,150451,0,"The <Color(-34022)>hunting log</Color> is a record of your completion of tasks involving the slaying of certain creatures. By completing these tasks, you will earn rewards and unlock new challenges. The log can be accessed via <Color(-34022)>Logs</Color> found in the <Color(-34022)>main menu</Color>, or by pressing <Color(-34022)>H</Color> on your keyboard.","",""
401,1,0,150452,0,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as <Color(-34022)>Lancer 01</Color>. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.","",""
402,1,0,150453,0,"Targets indicated in your hunting log will have a special icon above their <Color(-34022)>display name</Color>, making it easier to locate the creatures.","",""
403,1,0,150451,0,"The <Color(-34022)>hunting log</Color> is a record of your completion of tasks involving the slaying of certain creatures. By completing these tasks, you will earn rewards and unlock new challenges. The log can be accessed via <Color(-34022)>Logs</Color> found in the <Color(-34022)>main menu</Color>.","",""
404,1,0,150452,0,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as <Color(-34022)>Lancer 01</Color>. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.","",""
405,1,0,150453,0,"Targets indicated in your hunting log will have a special icon above their <Color(-34022)>display name</Color>, making it easier to locate the creatures.","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"You are now a member of a <Color(-34022)>Grand Company</Color> and have been assigned the rank of <Color(-34022)>private third class</Color>.

Your Grand Company and rank can be confirmed at any time under the <Color(-34022)>Profile</Color> tab in the <Color(-34022)>Character</Color> interface accessed via the <Color(-34022)>main menu</Color>.","",""
411,1,0,150882,0,"Grand Companies pay their members not in gil, but in company seals. You can confirm how many seals are currently in your possession under the <Color(-34022)>Currency</Color> tab.

Seals can be earned by completing various Grand Company missions.","",""
412,1,0,150883,0,"A Grand Company <Color(-34022)>quartermaster</Color> is stationed at each Grand Company headquarters, and will exchange items for company seals. Company seals are only redeemable with the Grand Company that issued them.","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"The Grand Companies of Eorzea are in constant need of <Color(-34022)>supplies</Color> and <Color(-34022)>provisions</Color> to maintain their daily operations. Adventurers can earn experience points and <Color(-34022)>company seals</Color> by crafting or gathering the items required and delivering them. Speak to a Grand Company <Color(-34022)>quartermaster</Color> to complete the delivery.","",""
421,1,0,150942,0,"Items sought change every day (Earth time). They can be confirmed by selecting <Color(-34022)>Timers</Color> located under <Color(-34022)>Duty</Color> in the <Color(-34022)>main menu</Color>.","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"To bolster their strength, the Grand Companies of Eorzea seek donations of rare items whose names appear <Color(-34022)>green</Color> or <Color(-34022)>pink</Color> in their help window. <Color(-34022)>Aetherial gear</Color> is an example of such.","",""
431,1,0,150952,0,"If you wish to make a donation. speak to a Grand Company <Color(-34022)>quartermaster</Color> to complete the delivery. You will be rewarded company seals for your contribution.","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"Free companies are independent player-operated organizations, not unlike guilds. While there are no restrictions on who may join a company, players cannot belong to more than one free company at a time.","",""
441,1,0,150962,0,"Companies will advance in rank as they earn <Color(-34022)>company points</Color> by undertaking various group tasks. These tasks will also earn companies <Color(-34022)>credits</Color>, which can be used as currency to purchase various items.","",""
442,1,0,150963,0,"To form a company, a player must first draft a petition and then get three other players to sign it. These three players will become the founding members of the company.","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"You have been asked to sign a free company petition. To form a new free company, a player must first obtain the signatures of three other people who agree to become the founding members of the company. If you wish to join, sign the petition!","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"You have joined a free company! Start by changing your chat mode to <Color(-34022)>Free Company</Color> and greeting the other members.","",""
461,1,0,151132,0,"Selecting <Color(-34022)>Free Company</Color> from the <Color(-34022)>Social</Color> section of the <Color(-34022)>main menu</Color> will display the Free Company interface. Here you can view company and member data, messages, and other important information.

Each member is assigned a <Color(-34022)>rank</Color>, each with various levels of </Color>authorization</Color>.","",""
462,1,0,151133,0,"Depending on your rank, you may or may not be able to access such features as <Color(-34022)>promoting</Color> current members or <Color(-34022)>inviting</Color> new players.","",""
463,1,0,151134,0,"As company members participate in various duties around Eorzea, they will not only earn experience points for themselves, but points for their free company as well. As company points are earned, the free company will increase in rank. As rank increases, new features such as <Color(-34022)>company crests</Color>, an expanded <Color(-34022)>company chest</Color>, and <Color(-34022)>housing</Color> become available.","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"The <Color(-34022)>company chest</Color> is a communal depository where free company members can store their excess gear and items. It can be accessed not only from the company's estate, but from Grand Company headquarters, and other convenient locations. Access rights are set by company leaders and can range from full access to all members to restricted access for a select few.","",""
471,1,0,151362,0,"As the company increases in rank, additional compartments will be added to the chest, increasing the number of items which can be stored within.

Remember, unlike your personal inventory, the company chest is shared. To avoid misunderstandings with fellow company members, refrain from using the chest to store important personal effects.","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"Your free company can now create its own unique <Color(-34022)>company crest</Color>. To edit the company crest you must first have <Color(-34022)>authorization</Color> to do so. Next, you must speak with an <Color(-34022)>OIC officer of arms</Color> located at one of the three Grand Company of Eorzea headquarters.","",""
481,1,0,151372,0,"Once your company has attained the proper rank, you will have the opportunity to apply the crest to pieces of armor for all the realm to see.","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"<Color(-34022)>Company Actions</Color> can be used to temporarily increase the statuses of all online company members. They can be accessed under <Color(-34022)>Actions</Color> in the <Color(-34022)>Free Company</Color> interface.","",""
491,1,0,151382,0,"Actions can be purchased from <Color(-34022)>OIC quartermasters</Color> with <Color(-34022)>company credits</Color>. The higher your company's <Color(-34022)>standing</Color> with its Grand Company of allegiance, the fewer credits the actions will require.","",""
492,1,0,151383,0,"To purchase, execute, disable, or discard actions, you must first have been granted the proper company <Color(-34022)>authorization</Color> to do so.","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Speaking with a local distributor of guildleves, known as a <Color(-34022)>levemete</Color>, will bring up a list of available levequests. Highlight a quest to display its objectives, and select <Color(-34022)>Accept</Color> to add the quest to your <Color(-34022)>journal</Color>.","",""
501,1,0,150332,0,"<Color(-34022)>Leve allowances</Color> are required to accept levequests. You will be granted three leve allowances every 12 hours (Earth time), up to a maximum of 100.

You may accept as many as 16 levequests at once.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"To initiate a levequest, first open your <Color(-34022)>journal</Color> via the <Color(-34022)>Duty</Color> section of the <Color(-34022)>main menu</Color>, or by pressing <Color(-34022)>J</Color> on your keyboard. Next, select the levequest to bring up a detailed description of its objectives and its rewards.","",""
511,1,0,150342,0,"Clicking on the <Color(-34022)>Map</Color> button will show the approximate location of the levequest's objectives. Though you can initiate a levequest at any time while in the corresponding area, it is recommended that you wait until you are close to the objectives before doing so. This will increase your chances of becoming eligible for completion bonuses.","",""
512,1,0,150343,0,"Once you have arrived, open the journal, select the levequest, and click on the <Color(-34022)>Initiate</Color> button to begin your duty.","",""
513,1,0,150341,0,"To initiate a levequest, first open your <Color(-34022)>journal</Color> via the <Color(-34022)>Duty</Color> section of the <Color(-34022)>main menu</Color>. Next, select the levequest to bring up a detailed description of its objectives and its rewards.","",""
514,1,0,150342,0,"Selecting the <Color(-34022)>Map</Color> button will show the approximate location of the levequest's objectives. Though you can initiate a levequest at any time while in the corresponding area, it is recommended that you wait until you are close to the objectives before doing so. This will increase your chances of becoming eligible for completion bonuses.","",""
515,1,0,150343,0,"Once you have arrived, open the journal, select the levequest, and press the <Color(-34022)>Initiate</Color> button to begin your duty.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"When you initiate a levequest, you will be given the opportunity to adjust its difficulty. The greater the difficulty setting, the higher the level target enemies will be. Difficulty also affects completion rewards.","",""
521,1,0,150352,0,"Levequest difficulty can be lowered at any time during the course of the duty by selecting the quest name in the <Color(-34022)>duty list</Color> and selecting <Color(-34022)>Difficulty</Color>.

Please note that levequest difficulty cannot be raised once the duty has been initiated.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Once you have initiated a levequest, the location of your quest objectives will be displayed on the <Color(-34022)>minimap</Color>. Levequest targets can also be identified by the distinguishing icon displayed above their names.","",""
531,1,0,150422,0,"During a levequest, the <Color(-34022)>duty list</Color> is replaced with information regarding quest objectives, leve difficulty, time remaining, and more. Rewards are only granted to those who complete all the objectives listed within the time allotted.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"When all levequest objectives have been completed, you will be given the option to return immediately to the issuing <Color(-34022)>levemete</Color> and collect your reward, though rewards can be collected at any time from any levemete in Eorzea.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your <Color(-34022)>journal</Color> and pressing the <Color(-34022)>Retry</Color> button. Rechallenging a levequest will cost one <Color(-34022)>leve allowance</Color>.","",""
551,1,0,150441,0,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your <Color(-34022)>journal</Color> and pressing the <Color(-34022)>Retry</Color> button. Rechallenging a levequest will cost one <Color(-34022)>leve allowance</Color>.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"<Color(-34022)>Tradecraft</Color> leves (guildleves for Disciples of the Hand) are governed by a different set of rules than their <Color(-34022)>battlecraft</Color> counterparts (guildleves for Disciples of War and Magic). For example, tradecraft leves have no time limit, and are considered complete when the items requested have been delivered to the client. Information on leve objectives as well as client location can be viewed in the <Color(-34022)>duty list</Color>.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"After creating all the requested items, speak with the client to bring up the trade window. Drag the items from your inventory into the trade window and click <Color(-34022)>Hand Over</Color> to complete the transaction. Submitting <Color(-34022)>HQ</Color> items will earn you a greater reward.","",""
571,1,0,150682,0,"After creating all the requested items, speak with the client to bring up the trade window. Select the items from your inventory into the trade window and select <Color(-34022)>Hand Over</Color> to complete the transaction. Submitting <Color(-34022)>HQ</Color> items will earn you a greater reward.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"<Color(-34022)>Fieldcraft</Color> leves (guildleves for Disciples of the Land) follow the same set of rules as their <Color(-34022)>battlecraft</Color> counterparts (guildleves for Disciples of War and Magic). There are, however, two main differences: you cannot begin a fieldcraft levequest unless you have changed to the corresponding class, and you must perform these tasks solo.","",""
581,1,0,150692,0,"Leves for <Color(-34022)>Fishers</Color>, on the other hand, follow the same set of rules as tradecraft leves, in that you will be required to deliver your catch to the client in person. And, just as with leves for Disciples of the Hand, high-quality fish will earn you heftier rewards.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Once a leve has been initiated, its objectives will appear in the <Color(-34022)>duty list</Color>. Fieldcraft leve objectives range from visiting specified locations to gathering the specified number of items, all within the allotted time limit.","",""
591,1,0,150702,0,"Levequest targets are indicated with a <Color(-34022)>leveplate icon</Color> displayed above their <Color(-34022)>display names</Color>. The general location of targets is also marked on your <Color(-34022)>minimap</Color>.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"If you possess the same guildleve as the one activated by your party, a leve link will occur, ensuring that you receive full recompense upon completing the quest.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"FATE is short for <Color(-34022)>Full Active Time Event</Color>. These public quests occur periodically in real time around Eorzea, and anyone can participate by simply showing up before one ends. When you sense a FATE nearby, a message will appear on your screen, and the location will be displayed on your maps.","",""
611,1,0,150642,0,"The type of FATE in progress can be identified by its map icon. Mousing over the icon will display the FATE title.","",""
612,1,0,150643,0,"You will automatically join a FATE the moment you cross the event threshold. At this time, the FATE title, objectives, and time remaining will appear in your <Color(-34022)>duty list</Color>.","",""
613,1,0,150644,0,"If you are currently more than six levels over the recommended level, a <Color(-34022)>Level Sync</Color> button will appear in your duty list. Press the button to automatically lower your level so that you may participate and receive rewards.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Once a FATE is complete, a window detailing your reward will be displayed. Rewards are distributed to all event participants and are based not only on success, but on individual contributions.","",""
621,1,0,150662,0,"The more active you are in completing event objectives, the greater your contribution will be deemed. Contribution is indicated via the gold, silver, or bronze medal that appears on your reward window.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"<Color(-34022)>Guildhests</Color> are special operations organized by Adventurers' Guilds and overseen by NPCs known as <Color(-34022)>battlewardens</Color>. Speaking with a battlewarden displays a list of all guildhests currently available. Please note, however, that each operation has conditions (such as <Color(-34022)>level</Color> or <Color(-34022)>class</Color>) that must be met by all party members before the duty can be commenced.","",""
