key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
189,40,"Mining Your Own Business: La Noscea V","Mine 4,000 times at level 41-50 mineral deposits in La Noscea.",5,0,0,1515,1,123,4000,0,0,0,0,0,0,0,1,0
190,40,"A Miner's Life for Me: La Noscea","Obtain all five “Mining Your Own Business: La Noscea” achievements.",10,25,0,1502,2,185,186,187,188,189,0,0,0,0,2,0
191,40,"Mining Your Own Business: Black Shroud I","Mine 20 times at level 1-10 mineral deposits in the Black Shroud.",5,0,0,1515,1,64,20,0,0,0,0,0,0,0,1,0
192,40,"Mining Your Own Business: Black Shroud II","Mine 300 times at level 11-20 mineral deposits in the Black Shroud.",5,0,0,1515,1,79,300,0,0,0,0,0,0,0,1,0
193,40,"Mining Your Own Business: Black Shroud III","Mine 1,000 times at level 21-30 mineral deposits in the Black Shroud.",5,0,0,1515,1,94,1000,0,0,0,0,0,0,0,1,0
194,40,"Mining Your Own Business: Black Shroud IV","Mine 2,000 times at level 31-40 mineral deposits in the Black Shroud.",5,0,0,1515,1,109,2000,0,0,0,0,0,0,0,1,0
195,40,"Mining Your Own Business: Black Shroud V","Mine 4,000 times at level 41-50 mineral deposits in the Black Shroud.",5,0,0,1515,1,124,4000,0,0,0,0,0,0,0,1,0
196,40,"A Miner's Life for Me: Black Shroud","Obtain all five “Mining Your Own Business: Black Shroud” achievements.",10,26,0,1502,2,191,192,193,194,195,0,0,0,0,2,0
197,40,"Mining Your Own Business: Thanalan I","Mine 20 times at level 1-10 mineral deposits in Thanalan.",5,0,0,1515,1,65,20,0,0,0,0,0,0,0,1,0
198,40,"Mining Your Own Business: Thanalan II","Mine 300 times at level 11-20 mineral deposits in Thanalan.",5,0,0,1515,1,80,300,0,0,0,0,0,0,0,1,0
199,40,"Mining Your Own Business: Thanalan III","Mine 1,000 times at level 21-30 mineral deposits in Thanalan.",5,0,0,1515,1,95,1000,0,0,0,0,0,0,0,1,0
200,40,"Mining Your Own Business: Thanalan IV","Mine 2,000 times at level 31-40 mineral deposits in Thanalan.",5,0,0,1515,1,110,2000,0,0,0,0,0,0,0,1,0
201,40,"Mining Your Own Business: Thanalan V","Mine 4,000 times at level 41-50 mineral deposits in Thanalan.",5,0,0,1515,1,125,4000,0,0,0,0,0,0,0,1,0
202,40,"A Miner's Life for Me: Thanalan","Obtain all five “Mining Your Own Business: Thanalan” achievements.",10,27,0,1502,2,197,198,199,200,201,0,0,0,0,2,0
203,40,"A Miner's Life for Me: Eorzea","Obtain the “A Miner's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2531,38011,2,190,196,202,0,0,0,0,0,0,2,0
204,58,"Rocking Around the Clock: La Noscea I","Quarry 10 times at level 1-10 rocky outcrops in La Noscea.",5,0,0,1508,1,66,10,0,0,0,0,0,0,0,0,0
205,58,"Rocking Around the Clock: La Noscea II","Quarry 30 times at level 11-20 rocky outcrops in La Noscea.",5,0,0,1508,1,81,30,0,0,0,0,0,0,0,0,0
206,58,"Rocking Around the Clock: La Noscea III","Quarry 100 times at level 21-30 rocky outcrops in La Noscea.",5,0,0,1508,1,96,100,0,0,0,0,0,0,0,0,0
207,58,"Rocking Around the Clock: La Noscea IV","Quarry 200 times at level 31-40 rocky outcrops in La Noscea.",5,0,0,1508,1,111,200,0,0,0,0,0,0,0,0,0
208,58,"Rocking Around the Clock: La Noscea V","Quarry 500 times at level 41-50 rocky outcrops in La Noscea.",5,0,0,1508,1,126,500,0,0,0,0,0,0,0,0,0
209,58,"I'd Rather Be Quarrying: La Noscea","Obtain all five “Rocking Around the Clock: La Noscea” achievements.",10,28,0,1502,2,204,205,206,207,208,0,0,0,0,0,0
210,58,"Rocking Around the Clock: Black Shroud I","Quarry 10 times at level 1-10 rocky outcrops in the Black Shroud.",5,0,0,1508,1,67,10,0,0,0,0,0,0,0,0,0
211,58,"Rocking Around the Clock: Black Shroud II","Quarry 30 times at level 11-20 rocky outcrops in the Black Shroud.",5,0,0,1508,1,82,30,0,0,0,0,0,0,0,0,0
212,58,"Rocking Around the Clock: Black Shroud III","Quarry 100 times at level 21-30 rocky outcrops in the Black Shroud.",5,0,0,1508,1,97,100,0,0,0,0,0,0,0,0,0
213,58,"Rocking Around the Clock: Black Shroud IV","Quarry 200 times at level 31-40 rocky outcrops in the Black Shroud.",5,0,0,1508,1,112,200,0,0,0,0,0,0,0,0,0
214,58,"Rocking Around the Clock: Black Shroud V","Quarry 500 times at level 41-50 rocky outcrops in the Black Shroud.",5,0,0,1508,1,127,500,0,0,0,0,0,0,0,0,0
215,58,"I'd Rather Be Quarrying: Black Shroud","Obtain all five “Rocking Around the Clock: Black Shroud” achievements.",10,29,0,1502,2,210,211,212,213,214,0,0,0,0,0,0
216,58,"Rocking Around the Clock: Thanalan I","Quarry 10 times at level 1-10 rocky outcrops in Thanalan.",5,0,0,1508,1,68,10,0,0,0,0,0,0,0,0,0
217,58,"Rocking Around the Clock: Thanalan II","Quarry 30 times at level 11-20 rocky outcrops in Thanalan.",5,0,0,1508,1,83,30,0,0,0,0,0,0,0,0,0
218,58,"Rocking Around the Clock: Thanalan III","Quarry 100 times at level 21-30 rocky outcrops in Thanalan.",5,0,0,1508,1,98,100,0,0,0,0,0,0,0,0,0
219,58,"Rocking Around the Clock: Thanalan IV","Quarry 200 times at level 31-40 rocky outcrops in Thanalan.",5,0,0,1508,1,113,200,0,0,0,0,0,0,0,0,0
220,58,"Rocking Around the Clock: Thanalan V","Quarry 500 times at level 41-50 rocky outcrops in Thanalan.",5,0,0,1508,1,128,500,0,0,0,0,0,0,0,0,0
221,58,"I'd Rather Be Quarrying: Thanalan","Obtain all five “Rocking Around the Clock: Thanalan” achievements.",10,30,0,1502,2,216,217,218,219,220,0,0,0,0,0,0
222,41,"Logging the Hours: La Noscea I","Log 20 times from level 1-10 mature trees in La Noscea.",5,0,0,1606,1,69,20,0,0,0,0,0,0,0,1,0
223,41,"Logging the Hours: La Noscea II","Log 300 times from level 11-20 mature trees in La Noscea.",5,0,0,1606,1,84,300,0,0,0,0,0,0,0,1,0
224,41,"Logging the Hours: La Noscea III","Log 1,000 times from level 21-30 mature trees in La Noscea.",5,0,0,1606,1,99,1000,0,0,0,0,0,0,0,1,0
225,41,"Logging the Hours: La Noscea IV","Log 2,000 times from level 31-40 mature trees in La Noscea.",5,0,0,1606,1,114,2000,0,0,0,0,0,0,0,1,0
226,41,"Logging the Hours: La Noscea V","Log 4,000 times from level 41-50 mature trees in La Noscea.",5,0,0,1606,1,129,4000,0,0,0,0,0,0,0,1,0
227,41,"A Botanist's Life for Me: La Noscea","Obtain all five “Logging the Hours: La Noscea” achievements.",10,31,0,1602,2,222,223,224,225,226,0,0,0,0,2,0
228,41,"Logging the Hours: Black Shroud I","Log 20 times from level 1-10 mature trees in the Black Shroud.",5,0,0,1606,1,70,20,0,0,0,0,0,0,0,1,0
229,41,"Logging the Hours: Black Shroud II","Log 300 times from level 11-20 mature trees in the Black Shroud.",5,0,0,1606,1,85,300,0,0,0,0,0,0,0,1,0
230,41,"Logging the Hours: Black Shroud III","Log 1,000 times from level 21-30 mature trees in the Black Shroud.",5,0,0,1606,1,100,1000,0,0,0,0,0,0,0,1,0
231,41,"Logging the Hours: Black Shroud IV","Log 2,000 times from level 31-40 mature trees in the Black Shroud.",5,0,0,1606,1,115,2000,0,0,0,0,0,0,0,1,0
232,41,"Logging the Hours: Black Shroud V","Log 4,000 times from level 41-50 mature trees in the Black Shroud.",5,0,0,1606,1,130,4000,0,0,0,0,0,0,0,1,0
233,41,"A Botanist's Life for Me: Black Shroud","Obtain all five “Logging the Hours: Black Shroud” achievements.",10,32,0,1602,2,228,229,230,231,232,0,0,0,0,2,0
234,41,"Logging the Hours: Thanalan I","Log 20 times from level 1-10 mature trees in Thanalan.",5,0,0,1606,1,71,20,0,0,0,0,0,0,0,1,0
235,41,"Logging the Hours: Thanalan II","Log 300 times from level 11-20 mature trees in Thanalan.",5,0,0,1606,1,86,300,0,0,0,0,0,0,0,1,0
236,41,"Logging the Hours: Thanalan III","Log 1,000 times from level 21-30 mature trees in Thanalan.",5,0,0,1606,1,101,1000,0,0,0,0,0,0,0,1,0
237,41,"Logging the Hours: Thanalan IV","Log 2,000 times from level 31-40 mature trees in Thanalan.",5,0,0,1606,1,116,2000,0,0,0,0,0,0,0,1,0
238,41,"Logging the Hours: Thanalan V","Log 4,000 times from level 41-50 mature trees in Thanalan.",5,0,0,1606,1,131,4000,0,0,0,0,0,0,0,1,0
239,41,"A Botanist's Life for Me: Thanalan","Obtain all five “Logging the Hours: Thanalan” achievements.",10,33,0,1602,2,234,235,236,237,238,0,0,0,0,2,0
240,41,"A Botanist's Life for Me: Eorzea","Obtain the “A Botanist's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2557,38210,2,227,233,239,0,0,0,0,0,0,2,0
241,58,"Reaping What You Sow: La Noscea I","Harvest 10 times from level 1-10 lush vegetation in La Noscea.",5,0,0,1615,1,72,10,0,0,0,0,0,0,0,0,0
242,58,"Reaping What You Sow: La Noscea II","Harvest 30 times from level 11-20 lush vegetation in La Noscea.",5,0,0,1615,1,87,30,0,0,0,0,0,0,0,0,0
243,58,"Reaping What You Sow: La Noscea III","Harvest 100 times from level 21-30 lush vegetation in La Noscea.",5,0,0,1615,1,102,100,0,0,0,0,0,0,0,0,0
244,58,"Reaping What You Sow: La Noscea IV","Harvest 200 times from level 31-40 lush vegetation in La Noscea.",5,0,0,1615,1,117,200,0,0,0,0,0,0,0,0,0
245,58,"Reaping What You Sow: La Noscea V","Harvest 500 times from level 41-50 lush vegetation in La Noscea.",5,0,0,1615,1,132,500,0,0,0,0,0,0,0,0,0
246,58,"I'd Rather Be Harvesting: La Noscea","Obtain all five “Reaping What You Sow: La Noscea” achievements.",10,34,0,1602,2,241,242,243,244,245,0,0,0,0,0,0
247,58,"Reaping What You Sow: Black Shroud I","Harvest 10 times from level 1-10 lush vegetation in the Black Shroud.",5,0,0,1615,1,73,10,0,0,0,0,0,0,0,0,0
248,58,"Reaping What You Sow: Black Shroud II","Harvest 30 times from level 11-20 lush vegetation in the Black Shroud.",5,0,0,1615,1,88,30,0,0,0,0,0,0,0,0,0
249,58,"Reaping What You Sow: Black Shroud III","Harvest 100 times from level 21-30 lush vegetation in the Black Shroud.",5,0,0,1615,1,103,100,0,0,0,0,0,0,0,0,0
250,58,"Reaping What You Sow: Black Shroud IV","Harvest 200 times from level 31-40 lush vegetation in the Black Shroud.",5,0,0,1615,1,118,200,0,0,0,0,0,0,0,0,0
251,58,"Reaping What You Sow: Black Shroud V","Harvest 500 times from level 41-50 lush vegetation in the Black Shroud.",5,0,0,1615,1,133,500,0,0,0,0,0,0,0,0,0
252,58,"I'd Rather Be Harvesting: Black Shroud","Obtain all five “Reaping What You Sow: Black Shroud” achievements.",10,35,0,1602,2,247,248,249,250,251,0,0,0,0,0,0
253,58,"Reaping What You Sow: Thanalan I","Harvest 10 times from level 1-10 lush vegetation in Thanalan.",5,0,0,1615,1,74,10,0,0,0,0,0,0,0,0,0
254,58,"Reaping What You Sow: Thanalan II","Harvest 30 times from level 11-20 lush vegetation in Thanalan.",5,0,0,1615,1,89,30,0,0,0,0,0,0,0,0,0
255,58,"Reaping What You Sow: Thanalan III","Harvest 100 times from level 21-30 lush vegetation in Thanalan.",5,0,0,1615,1,104,100,0,0,0,0,0,0,0,0,0
256,58,"Reaping What You Sow: Thanalan IV","Harvest 200 times from level 31-40 lush vegetation in Thanalan.",5,0,0,1615,1,119,200,0,0,0,0,0,0,0,0,0
257,58,"Reaping What You Sow: Thanalan V","Harvest 500 times from level 41-50 lush vegetation in Thanalan.",5,0,0,1615,1,134,500,0,0,0,0,0,0,0,0,0
258,58,"I'd Rather Be Harvesting: Thanalan","Obtain all five “Reaping What You Sow: Thanalan” achievements.",10,36,0,1602,2,253,254,255,256,257,0,0,0,0,0,0
259,42,"Good Things Come to Those Who Bait: La Noscea I","Fish 20 times from level 1-10 waters in La Noscea.",5,0,0,1701,1,75,20,0,0,0,0,0,0,0,1,0
260,42,"Good Things Come to Those Who Bait: La Noscea II","Fish 100 times from level 11-20 waters in La Noscea.",5,0,0,1701,1,90,100,0,0,0,0,0,0,0,1,0
261,42,"Good Things Come to Those Who Bait: La Noscea III","Fish 300 times from level 21-30 waters in La Noscea.",5,0,0,1701,1,105,300,0,0,0,0,0,0,0,1,0
262,42,"Good Things Come to Those Who Bait: La Noscea IV","Fish 500 times from level 31-40 waters in La Noscea.",5,0,0,1701,1,120,500,0,0,0,0,0,0,0,1,0
263,42,"Good Things Come to Those Who Bait: La Noscea V","Fish 1,000 times from level 41-50 waters in La Noscea.",5,0,0,1701,1,135,1000,0,0,0,0,0,0,0,1,0
264,42,"A Fisher's Life for Me: La Noscea","Obtain all five “Good Things Come to Those Who Bait: La Noscea” achievements.",10,37,0,1703,2,259,260,261,262,263,0,0,0,0,2,0
265,42,"Good Things Come to Those Who Bait: Black Shroud I","Fish 20 times from level 1-10 waters in the Black Shroud.",5,0,0,1701,1,76,20,0,0,0,0,0,0,0,1,0
266,42,"Good Things Come to Those Who Bait: Black Shroud II","Fish 100 times from level 11-20 waters in the Black Shroud.",5,0,0,1701,1,91,100,0,0,0,0,0,0,0,1,0
267,42,"Good Things Come to Those Who Bait: Black Shroud III","Fish 300 times from level 21-30 waters in the Black Shroud.",5,0,0,1701,1,106,300,0,0,0,0,0,0,0,1,0
268,42,"Good Things Come to Those Who Bait: Black Shroud IV","Fish 500 times from level 31-40 waters in the Black Shroud.",5,0,0,1701,1,121,500,0,0,0,0,0,0,0,1,0
269,42,"Good Things Come to Those Who Bait: Black Shroud V","Fish 1,000 times from level 41-50 waters in the Black Shroud.",5,0,0,1701,1,136,1000,0,0,0,0,0,0,0,1,0
270,42,"A Fisher's Life for Me: Black Shroud","Obtain all five “Good Things Come to Those Who Bait: Black Shroud” achievements.",10,38,0,1703,2,265,266,267,268,269,0,0,0,0,2,0
271,42,"Good Things Come to Those Who Bait: Thanalan I","Fish 20 times from level 1-10 waters in Thanalan.",5,0,0,1701,1,77,20,0,0,0,0,0,0,0,1,0
272,42,"Good Things Come to Those Who Bait: Thanalan II","Fish 100 times from level 11-20 waters in Thanalan.",5,0,0,1701,1,92,100,0,0,0,0,0,0,0,1,0
273,42,"Good Things Come to Those Who Bait: Thanalan III","Fish 300 times from level 21-30 waters in Thanalan.",5,0,0,1701,1,107,300,0,0,0,0,0,0,0,1,0
274,42,"Good Things Come to Those Who Bait: Thanalan IV","Fish 500 times from level 31-40 waters in Thanalan.",5,0,0,1701,1,122,500,0,0,0,0,0,0,0,1,0
275,42,"Good Things Come to Those Who Bait: Thanalan V","Fish 1,000 times from level 41-50 waters in Thanalan.",5,0,0,1701,1,137,1000,0,0,0,0,0,0,0,1,0
276,42,"A Fisher's Life for Me: Thanalan","Obtain all five “Good Things Come to Those Who Bait: Thanalan” achievements.",10,39,0,1703,2,271,272,273,274,275,0,0,0,0,2,0
277,42,"A Fisher's Life for Me: Eorzea","Obtain the “A Fisher's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2583,38411,2,264,270,276,0,0,0,0,0,0,2,0
278,58,"Getting Giggy with It: La Noscea I","Spearfish 10 times at level 1-10 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
279,58,"Getting Giggy with It: La Noscea II","Spearfish 30 times at level 11-20 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
280,58,"Getting Giggy with It: La Noscea III","Spearfish 100 times at level 21-30 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
281,58,"Getting Giggy with It: La Noscea IV","Spearfish 200 times at level 31-40 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
282,58,"Getting Giggy with It: La Noscea V","Spearfish 500 times at level 41-50 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
283,58,"I'd Rather Be Spearfishing: La Noscea","Obtain all five “Getting Giggy with It: La Noscea” achievements.",10,40,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
284,58,"Getting Giggy with It: Black Shroud I","Spearfish 10 times at level 1-10 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
285,58,"Getting Giggy with It: Black Shroud II","Spearfish 30 times at level 11-20 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
286,58,"Getting Giggy with It: Black Shroud III","Spearfish 100 times at level 21-30 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
287,58,"Getting Giggy with It: Black Shroud IV","Spearfish 200 times at level 31-40 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
288,58,"Getting Giggy with It: Black Shroud V","Spearfish 500 times at level 41-50 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
289,58,"I'd Rather Be Spearfishing: Black Shroud","Obtain all five “Getting Giggy with It: Black Shroud” achievements.",10,41,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
290,58,"Getting Giggy with It: Thanalan I","Spearfish 10 times at level 1-10 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
291,58,"Getting Giggy with It: Thanalan II","Spearfish 30 times at level 11-20 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
292,58,"Getting Giggy with It: Thanalan III","Spearfish 100 times at level 21-30 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
293,58,"Getting Giggy with It: Thanalan IV","Spearfish 200 times at level 31-40 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
294,58,"Getting Giggy with It: Thanalan V","Spearfish 500 times at level 41-50 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
295,58,"I'd Rather Be Spearfishing: Thanalan","Obtain all five “Getting Giggy with It: Thanalan” achievements.",10,42,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
296,31,"Getting Too Attached I","Successfully affix 10 materia.",5,0,0,20201,1,16,10,0,0,0,0,0,0,0,1,0
297,31,"Getting Too Attached II","Successfully affix 50 materia.",5,0,0,20202,1,16,50,0,0,0,0,0,0,0,1,0
298,31,"Getting Too Attached III","Successfully affix 100 materia.",5,0,0,20203,1,16,100,0,0,0,0,0,0,0,1,0
299,31,"Getting Too Attached IV","Successfully affix 500 materia.",5,0,0,20204,1,16,500,0,0,0,0,0,0,0,1,0
300,31,"Materia Hysteria","Successfully affix 1,000 materia.",10,43,0,109,1,16,1000,0,0,0,0,0,0,0,3,0
301,31,"Beginner's Luck","Successfully affix two materia to the same piece of gear.",10,0,0,20206,4,2,0,0,0,0,0,0,0,0,4,0
302,31,"I Make My Own Luck","Successfully affix three materia to the same piece of gear.",20,0,0,20207,4,3,0,0,0,0,0,0,0,0,4,0
303,31,"Luck's Got Nothing to Do with It","Successfully affix four materia to the same piece of gear.",30,0,0,20208,4,4,0,0,0,0,0,0,0,0,4,0
304,31,"I Got This!","Successfully affix five materia to the same piece of gear.",40,0,2910,707,4,5,0,0,0,0,0,0,0,0,4,0
305,31,"Prepare to Be Assimilated I","Successfully convert 10 spiritbound items into materia.",5,0,0,20209,1,17,10,0,0,0,0,0,0,0,3,0
306,31,"Prepare to Be Assimilated II","Successfully convert 50 spiritbound items into materia.",5,0,0,20210,1,17,50,0,0,0,0,0,0,0,3,0
307,31,"Prepare to Be Assimilated III","Successfully convert 100 spiritbound items into materia.",5,0,0,20211,1,17,100,0,0,0,0,0,0,0,3,0
308,31,"Prepare to Be Assimilated IV","Successfully convert 500 spiritbound items into materia.",5,0,0,20212,1,17,500,0,0,0,0,0,0,0,3,0
309,31,"Living in a Materia World","Successfully convert 1,000 spiritbound items into materia.",10,44,0,810,1,17,1000,0,0,0,0,0,0,0,3,0
310,43,"Leaving Limsa Lominsa","Complete the main scenario quest “The Lominsan Envoy.”",5,0,0,62951,6,66082,0,0,0,0,0,0,0,0,2,1
311,43,"Gone from Gridania","Complete the main scenario quest “The Gridanian Envoy.”",5,0,0,62952,6,66043,0,0,0,0,0,0,0,0,2,2
312,43,"Out of Ul'dah","Complete the main scenario quest “The Ul'dahn Envoy.”",5,0,0,62953,6,66064,0,0,0,0,0,0,0,0,2,3
313,43,"This One Time, at Level Thirty...","Complete any one of the Disciple of War or Magic class quests available at level 30.",5,0,0,26002,9,65801,66103,65855,65975,65612,65977,65889,65997,0,2,4
314,43,"Tales of War","Complete all the Disciple of War quests available at level 30.",10,45,0,3203,6,65801,66103,65855,65975,65612,0,0,0,0,2,5
315,43,"Tales of Magic","Complete all the Disciple of Magic quests available at level 30.",10,46,0,3505,6,65977,65889,65997,0,0,0,0,0,0,2,6
316,43,"Tales of the Hand","Complete all the Disciple of the Hand quests available at level 30.",10,47,0,2003,6,65705,65834,65816,66153,65597,66129,66120,65802,0,2,7
317,43,"Tales of the Land","Complete all the Disciple of the Land quests available at level 30.",10,48,0,1515,6,66142,65545,66650,0,0,0,0,0,0,2,8
318,43,"The Greatest Tales Ever Told","Complete all the class quests available at level 30.",20,0,2908,802,2,314,315,316,317,0,0,0,0,0,2,9
319,59,"A Little Something on the Side: La Noscea","Complete 15 sidequests originating in La Noscea.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
320,59,"A Little Something on the Side: Black Shroud","Complete 15 sidequests originating in the Black Shroud.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
321,59,"A Little Something on the Side: Thanalan","Complete 15 sidequests originating in Thanalan.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
322,59,"Sideways","Obtain all three “A Little Something on the Side” achievements.",10,49,0,62938,2,319,320,321,0,0,0,0,0,0,0,0
323,44,"All the More Region to Leve I","Complete 10 regional battlecraft levequests.",5,0,0,209,1,18,10,0,0,0,0,0,0,0,3,10
324,44,"All the More Region to Leve II","Complete 20 regional battlecraft levequests.",5,0,0,209,1,18,20,0,0,0,0,0,0,0,3,11
325,44,"All the More Region to Leve III","Complete 50 regional battlecraft levequests.",5,0,0,209,1,18,50,0,0,0,0,0,0,0,3,12
326,44,"All the More Region to Leve IV","Complete 100 regional battlecraft levequests.",5,0,0,209,1,18,100,0,0,0,0,0,0,0,3,13
327,44,"All the More Region to Leve V","Complete 200 regional battlecraft levequests.",5,0,0,209,1,18,200,0,0,0,0,0,0,0,3,14
328,44,"All the More Region to Leve VI","Complete 500 regional battlecraft levequests.",10,50,0,209,1,18,500,0,0,0,0,0,0,0,3,15
329,44,"Region d'Etre","Complete 1,000 regional battlecraft levequests.",20,0,0,215,1,18,1000,0,0,0,0,0,0,0,3,16
330,44,"Think Global, Quest Local I","Complete 10 local tradecraft levequests.",5,0,0,2014,1,19,10,0,0,0,0,0,0,0,3,17
331,44,"Think Global, Quest Local II","Complete 20 local tradecraft levequests.",5,0,0,2014,1,19,20,0,0,0,0,0,0,0,3,18
332,44,"Think Global, Quest Local III","Complete 50 local tradecraft levequests.",5,0,0,2014,1,19,50,0,0,0,0,0,0,0,3,19
333,44,"Think Global, Quest Local IV","Complete 100 local tradecraft levequests.",5,0,0,2014,1,19,100,0,0,0,0,0,0,0,3,20
334,44,"Think Global, Quest Local V","Complete 200 local tradecraft levequests.",5,0,0,2014,1,19,200,0,0,0,0,0,0,0,3,21
335,44,"Think Global, Quest Local VI","Complete 500 local tradecraft levequests.",10,51,0,2014,1,19,500,0,0,0,0,0,0,0,3,22
336,44,"Lost in Localization","Complete 1,000 local tradecraft levequests.",20,0,0,2019,1,19,1000,0,0,0,0,0,0,0,3,23
337,59,"A Slave to Faction I","Complete 10 faction levequests.",5,0,0,62906,1,14,10,0,0,0,0,0,0,0,0,0
338,59,"A Slave to Faction II","Complete 50 faction levequests.",5,0,0,62906,1,14,50,0,0,0,0,0,0,0,0,0
339,59,"A Slave to Faction III","Complete 100 faction levequests.",10,52,0,62906,1,14,100,0,0,0,0,0,0,0,0,0
340,59,"Just the Factions, Ma'am","Complete 500 faction levequests.",20,0,0,62905,1,14,500,0,0,0,0,0,0,0,0,0
341,43,"Serving a Greater Cause I","Complete 5 guildhests.",5,0,0,208,1,15,5,0,0,0,0,0,0,0,1,0
342,43,"Serving a Greater Cause II","Complete 10 guildhests.",5,0,0,208,1,15,10,0,0,0,0,0,0,0,1,0
343,43,"Serving a Greater Cause III","Complete 20 guildhests.",5,0,0,208,1,15,20,0,0,0,0,0,0,0,1,0
344,43,"Serving a Greater Cause IV","Complete 30 guildhests.",5,0,0,208,1,15,30,0,0,0,0,0,0,0,1,0
345,43,"Serving a Greater Cause V","Complete 50 guildhests.",5,0,0,208,1,15,50,0,0,0,0,0,0,0,1,0
346,43,"Serving a Greater Cause VI","Complete 100 guildhests.",10,53,0,208,1,15,100,0,0,0,0,0,0,0,1,0
347,43,"Enraptured Servitude","Complete 200 guildhests.",20,0,0,211,1,15,200,0,0,0,0,0,0,0,1,0
348,59,"Around the Realm and Back Again","Complete one regional battlecraft levequest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
349,59,"I Survived Camp Bearded Rock","Complete 20 regional battlecraft levequests originating at Camp Bearded Rock.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
350,59,"I Survived Cedarwood","Complete 20 regional battlecraft levequests originating in Cedarwood.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
351,59,"I Survived Camp Skull Valley","Complete 20 regional battlecraft levequests originating at Camp Skull Valley.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
352,59,"I Survived Camp Bald Knoll","Complete 20 regional battlecraft levequests originating at Camp Bald Knoll.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
353,59,"I Survived Camp Bloodshore","Complete 20 regional battlecraft levequests originating at Camp Bloodshore.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
354,59,"I Survived Cassiopeia Hollow","Complete 20 regional battlecraft levequests originating in Cassiopeia Hollow.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
355,59,"I Survived Camp Iron Lake","Complete 20 regional battlecraft levequests originating at Camp Iron Lake.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
356,59,"And All I Got Was This Lousy Achievement: La Noscea","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in La Noscea.",10,54,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
357,59,"I Survived Camp Bentbranch","Complete 20 regional battlecraft levequests originating at Camp Bentbranch.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
358,59,"I Survived Humblehearth","Complete 20 regional battlecraft levequests originating in Humblehearth.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
359,59,"I Survived Camp Nine Ivies","Complete 20 regional battlecraft levequests originating at Camp Nine Ivies.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
360,59,"I Survived Camp Emerald Moss","Complete 20 regional battlecraft levequests originating at Camp Emerald Moss.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
361,59,"I Survived Treespeak","Complete 20 regional battlecraft levequests originating in Treespeak.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
362,59,"I Survived the Mun-Tuy Cellars","Complete 20 regional battlecraft levequests originating in the Mun–Tuy Cellars.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
