key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
248,"I've Got You under My Skin","House Durendaire of Ishgard is an excellent, if unforgiving, customer. As the urchins sing, “Fail them once and lose their trade, cheat them once and you'll be flayed.” You have played the flirt with time before; you now know what is at stake should you be late with these caligae.",122,7,2,35,0,0,385,False,11,52,0,63,80012,917900,True,1,23940,601,57,0,26,5,3643002,110062,True,0,14
249,"Liquid Persuasion","Even the Durendaires lost men at the Stone Vigil, and how: steel helms collapsing like silk purses in the dragon fire, the men inside suddenly without mouths to shriek with. The master-at-arms is a man blunt in speech: “If we must die by fire,” he notes, “we shall burn like men─not cook like beasts.”",123,7,1,40,0,0,402,False,11,52,0,63,80011,917901,True,1,83662,595,58,0,19,5,3643494,110063,True,0,14
250,"Everybody Cut Footloose","The Coliseum management is a valued customer─the artistic director is a personal friend─and they're having some retention problems. You've heard of Ari the Anklebiter? Cuts men off at the ankle, ends their career in one stroke, one might say. Vulgar showboating! The Coliseum is not pleased, oh no.",114,7,1,40,0,0,27,False,11,52,0,27,80011,917902,True,1,54214,630,58,0,18,5,4143334,110034,True,0,14
251,"Distill and Know that I'm Right","Ah, just the person I wanted to see. You have a good deal of experience with alchemists, do you not? Well, good enough, anyway. Almost none? As I said, good enough. We would need you to secure a good number of alembics for us. And I wouldn't go advertising how green I am, hmph!",114,7,1,40,0,0,27,False,11,52,0,27,80011,917903,True,1,32049,733,58,0,26,5,4143334,110034,True,0,14
252,"Metal Fatigue","A long-dead wag once noted that the words of House Durendaire ought to be “Better Is What We Like,” and apparently, what they like at the moment is mythril. Such is their disdain for steel, found wanting against dragon breath, that they spit upon each discard as they take up arms of mythril.",123,7,2,40,0,0,402,False,11,52,0,63,80012,917904,True,1,55774,568,59,0,18,5,3643494,110063,True,0,14
253,"Family Secrets","It has long been the custom of a certain house to taste the first new wine of the year out of an heirloom mythril helm. Alas, it was recently discovered to be a plated copy, substituted for the original sometime during the last five score years. The family seeks a replacement barbut─and discretion.",123,7,2,40,0,0,402,False,11,52,0,63,80012,917905,True,1,54214,641,59,0,18,5,3643494,110063,True,0,14
254,"Employee Retention","A dragoon of House Durendaire is not so easily replaced, and is said to have finer armor than many an outlander general. 'Tis hard to gainsay the truth of it when the master-at-arms is replacing every steel helm and coif with mythril, after the fiery hellscape of the Stone Vigil.",123,7,2,40,0,0,402,False,11,52,0,63,80012,917906,True,1,32049,728,59,0,26,5,3643494,110063,True,0,14
255,"Feasting the Night Away","The quest for knowledge is ever fraught with danger and the last few months at Silvertear Falls illustrate how great are the risk and the rewards. Now that the expedition is resupplied and the senior naturalist quite recovered, a primal feast cooked in a thick skillet is in order.",124,7,1,45,0,0,416,False,11,52,0,67,80011,917907,True,1,106560,618,60,0,19,5,4258823,110064,True,0,14
256,"Cobalt Aforethought","I do wish people would think things through. This new encampment of the Yellowjackets─surely they have been building it for a while, hmm? Plenty of opportunities to order cobalt plates ahead of time, wouldn't you say? Oh, of course they will pay a premium but that is really not the point!",114,7,1,45,0,0,27,False,11,52,0,27,80011,917908,True,1,56534,403,60,0,18,5,4143334,110034,True,0,14
257,"Some Dragoons Have All the Luck","Would you believe it, would you indeed? Entire suits of armor in pure─I can barely bring myself to say it─in pure mythril! Oh, that master-at-arms can talk all he wants of melting points and dragon fire, but he misses the point, I tell you. Such unthinking extravagance will not go unpunish'd.",114,7,1,45,0,0,27,False,11,52,0,27,80011,917909,True,1,39087,992,60,0,26,5,4143334,110034,True,0,14
258,"Parasitic Win","Some of the Sons of Saint Coinach are fond─too fond─of the barefoot state, especially after a day of clambering around in heavy boots and sweat-drenched moccasins. The surgeon has extracted a fireworm from the foot of one naturalist for the third time, and begs that they be appropriately shod.",124,7,3,45,0,0,416,False,11,52,0,67,80013,917910,True,1,71040,670,61,0,18,5,4258823,110064,True,0,14
259,"Booty Call","The Allagan site by Silvertear Lake continues to be a trove of knowledge great and small. The dig has reached an aether-rich stratum of crystals as hard as they are sharp. Though the naturalists are loath to surrender their moccasins, we at Saint Coinach's Find must insist on protective footwear. ",124,7,3,45,0,0,416,False,11,52,0,67,80013,917911,True,1,67146,611,61,0,18,5,4258823,110064,True,0,14
260,"Dealing with the Tough Stuff","Under a crystallized stratum near Silvertear Lake, naturalists from Saint Coinach's Find have discovered wonderfully preserved ruins from the Great Allagan Empire. It is imperative that these structures be reinforced with cobalt before they are exposed to rigorous examination using modern magick. ",124,7,3,45,0,0,416,False,11,52,0,67,80013,917912,True,1,33465,490,61,0,26,5,4258823,110064,True,0,14
261,"Pork Is a Salty Food","It is cruel irony indeed that seawater gives the sailor neither fresh water for his cup nor plentiful salt for his pork barrel. The casks of water are already in the holds. The Consortium is expecting a large delivery of streak o' lean, and requires ample salt so that the ships may be provisioned.",114,12,1,1,0,0,27,False,16,57,0,27,80011,917781,True,1,480,94,142,0,18,5,4143334,110034,True,0,14
262,"Trout Fishing in Limsa","The rainbow has abandoned the sky for the river, and the city guard has issued a formal protest at having to rescue so many entranced and dripping citizens. The Consortium has received a lucrative contract to cull the rainbow trout and is planning to serve them grilled at the feast of the Third Astral Moon.",114,12,1,1,0,0,27,False,16,57,0,27,80011,917782,True,1,1770,93,142,0,18,5,4143334,110034,True,0,14
263,"In Hot Water","One of them that was a hand at Red Rooster Stead has her own spread now, not half a day from Candlekeep Quay. She sent word beggin' for the recipe for our “famous coddled egg.” Shook me, it did, for I believed it a <Emphasis>boiled</Emphasis> egg all this time. I'll have to learn what this “boiling” business is.",115,12,1,1,0,0,200,False,16,57,0,31,80011,917783,True,1,1092,93,142,0,19,5,3998970,110030,True,0,14
264,"What a Sap","The mild winter's wreaked havoc on our sugarhouse. Less than half the usual harvest of maple syrup, and what we did get tastes like hot metal and must. It may be fit to feed to the pigs, but not to glaze the ham we make from 'em. There's no way around it: we'll need to buy some this year.",115,12,1,1,0,0,200,False,16,57,0,31,80011,917784,True,1,480,93,143,0,18,5,3998970,110030,True,0,14
265,"Meat Lover's Special","Thrice we've rebuilt the rock wall at the south end of the beanfield, and as far as I'm concerned, it's the last time. We've dug up every last one of those li'l diggers and are having ourselves a little feast. We need a good cook to grill marmot steaks. No sense letting good food go to waste.",115,12,1,1,0,0,200,False,16,57,0,31,80011,917785,True,1,1770,94,143,0,18,5,3998970,110030,True,0,14
266,"It's Always Sunny in Vylbrand","Ah, just the footloose sort of person I wanted to see. You're familiar with lowland grapes from these parts, are you not? Dusky, dusty, and strong enough to drop a dog. Someone must make raisins while the sun shines, and you seem the likely sort, my dear adventurer!",114,12,1,1,0,0,27,False,16,57,0,27,80011,917786,True,1,1092,93,143,0,19,5,4143334,110034,True,0,14
267,"Whip It","The Brugaire Consortium's springhouse has suffered a tragic coeurl incursion, decimating much of their dairy stock. A porter has been given the sack for leaving the door unlatched, and coeurls bearing milk mustaches are being sought. Top gil is being offered for a consignment of top-quality cream.",114,12,1,5,0,0,27,False,16,57,0,27,80011,917787,True,1,2106,116,144,0,18,5,4143334,110034,True,0,14
268,"Jack of All Plates","What can be sold once can be sold twice. Spotting an opportunity in the custom of discarding jack–o'–lanterns ere their flesh has withered, the Brugaire Consortium is exporting these pumpkins as pre-cut foodstuff. They seek a cook to make sample dishes with which to convince prospective customers.",114,12,1,5,0,0,27,False,16,57,0,27,80011,917788,True,1,4044,187,144,0,18,5,4143334,110034,True,0,14
269,"A Real Fungi","The land around the Stead is full of wild mushrooms. None of them are exactly poison, but they put folk out of the way for a few hours, if you get my meaning. Now, we've got someone coming from the bank─you'll not hear the reason why from me─and we need a dish of mushies so toothsome he'll eat it all.",115,12,1,5,0,0,200,False,16,57,0,31,80011,917789,True,1,3430,116,144,0,19,5,3998970,110030,True,0,14
270,"Putting the Squeeze On","For years, the Red Rooster Stead's had our own supply of La Noscean orange juice. Someone owed us a debt of honor. Dunno exactly, something to do with ham. Anyway, the debt's apparently repaid; we got a single crate with “we're even” scrawled on it. Now we need to find a new supplier, and we'll pay, aye.",115,12,1,5,0,0,200,False,16,57,0,31,80011,917790,True,1,2106,117,145,0,18,5,3998970,110030,True,0,14
271,"Butter Me Up","One of the hands left a block─a block, mind you, not a brick─of kukuru butter out and didn't pay no heed to the weather. Now we've got ourselves a fine-oiled dirt floor and not enough butter to make even a handful of bon-bons.",115,12,1,5,0,0,200,False,16,57,0,31,80011,917791,True,1,4044,144,145,0,18,5,3998970,110030,True,0,14
272,"Fishy Revelations","Quick, quick! The seventh-in-command of the Maelstrom's Quartermaster Corps is coming to dinner. According to my dossier─I keep one on all my acquaintances, you know─he has a delicate stomach and an intemperate palate. Fish? Fish! Bring us pipira braised with fragrant mushrooms!",114,12,1,5,0,0,27,False,16,57,0,27,80011,917792,True,1,3430,140,145,0,19,5,4143334,110034,True,0,14
273,"Keep Your Powder Dry","The bitter rivalry over all things sweet has boiled over into the streets, with a daylight assault on moderate confiseurs by radical chocolatiers. The guild has ordered the miscreants to pay a large fine in kukuru powder, far more than they can supply out of their own stock.",114,12,1,10,0,0,27,False,16,57,0,27,80011,917601,True,1,4460,144,146,0,18,5,4143334,110034,True,0,14
274,"Pretty Enough to Eat","The demand for ornamental carp is not what it was, and the writing is on the wall according to market augurs. The time has come for the carp stock to serve a less festive and more digestive purpose. The Brugaire Consortium is eager to be the first to bring the grilled carp to tables everywhere.",114,12,1,10,0,0,27,False,16,57,0,27,80011,917602,True,1,7744,117,146,0,18,5,4143334,110034,True,0,14
275,"Go Ahead and Dig In","Sailors will drink anything, stevedores will eat anything. Mayhap it's the other way around, but you catch my drift. I've a mind to market farm-caught moles to mess halls. I've tried this before, but made the mistake of roasting them whole. Minced is best; bake me mole loaves. ",116,12,1,10,0,0,218,False,16,57,0,33,80011,917603,True,1,7698,144,146,0,19,5,4169749,110032,True,0,14
276,"Chew the Fat","Bad weather's coming, and we mean to ride it out in harbor. Nothing passes the time productively like a bit of bird, a bit of mead, and a bit of mostly honest business. Let the culinarians know I'm paying good gil for dodo dishes. A few bites of that, and I'll be sure to get some custom.",116,12,1,10,0,0,218,False,16,57,0,33,80011,917607,True,1,4460,141,147,0,18,5,4169749,110032,True,0,14
277,"Fisher of Men","Aleport's not what you call enterprising. They'd sooner cut your throat than forgive a debt, but where's the percentage in that? Now in Limsa, you'd go easy, collect a favor later. You could say I'm a Lominsan by choice. I need salt cod─got an inside track on a deal thanks to one of those favors.",116,12,1,10,0,0,218,False,16,57,0,33,80011,917608,True,1,7744,141,147,0,18,5,4169749,110032,True,0,14
278,"The Bango Zango Diet","I've had it suggested to me that the foul temperament of sailors is due to a surfeit of food that grows above ground. With the calming influence of foods nurtured in the dark and loamy ground, perhaps their mad bloodlust can be tamed. Root vegetables, of course, and...worms? Coal? I'll think on it.",114,12,1,10,0,0,27,False,16,57,0,27,80011,917609,True,1,7698,145,147,0,19,5,4143334,110034,True,0,14
279,"Omelet's Be Friends","A small complication has arisen around the imminent arrival of a trade delegation from Ul'dah: one of the merchants will touch no meat of any kind. Discreet inquiries tinged with panic have ascertained that he is a connoisseur of egg dishes, and has yet to taste the famous La Noscean omelet.",114,12,1,15,0,0,27,False,16,57,0,27,80011,917604,True,1,8114,189,148,0,18,5,4143334,110034,True,0,14
280,"Shy Is the Oyster","The Brugaire Consortium is in urgent need of a shipment of raw oysters. No questions will be asked or answered. Porters are requested to present themselves at the side door after making their way to the building with extreme nonchalance. Disguises are not required; there is naught to hide.",114,12,1,15,0,0,27,False,16,57,0,27,80011,917605,True,1,9044,144,148,0,18,5,4143334,110034,True,0,14
281,"A Total Nut Job","The <Emphasis>Ice Princess</Emphasis> is as unlucky in pastry cooks as it is lucky in battle and trade. To quell any talk of ill omens, Captain H'rhanbolo has instituted a “no baking” rule on the pain of keelhaul. To ensure an adequate supply of oven-baked goodness, the crew seeks crusty yet moist walnut bread.",117,12,1,15,0,0,223,False,16,57,0,33,80011,917606,True,1,13146,141,148,0,19,5,3999018,110033,True,0,14
282,"Sweet Smell of Success","Having turned a disappointingly small profit on a consignment of garlic, the <Emphasis>Ice Princess</Emphasis> is seeking a cargo capable of freshening its hold, soothing the weary crew and replenishing the coffers. The bumper crop of lavender in La Noscea means a chance to buy low and sell high.",117,12,1,15,0,0,223,False,16,57,0,33,80011,917610,True,1,8114,196,149,0,18,5,3999018,110033,True,0,14
283,"Rustic Repast","The captain and crew of the <Emphasis>Ice Princess</Emphasis> are some of the hardest working around. As a result, their shore leaves tend to be an affair involving much hearty eating and property damage. An order for chicken sautéed with mushrooms has preceded the ship's arrival, and the rewards are substantial.",117,12,1,15,0,0,223,False,16,57,0,33,80011,917611,True,1,12218,192,149,0,18,5,3999018,110033,True,0,14
284,"Flakes for Friends","The cannonwright's second assistant is dropping by for tea, if you must know. I've known him personally for─oh, forever, practically. Six moons or so. Forever! It certainly merits a proper tea cake─apple tart would do nicely. Many a Lominsan friendship has been built on pastry.",114,12,1,15,0,0,27,False,16,57,0,33,80011,917612,True,1,13146,141,149,0,19,5,4143334,110034,True,0,14
285,"A Grape Idea","Poor wine can always find new life by banking the fire of its ferment with juice of fruits. The wine so cool'd enjoys great popularity among those indifferent to the noble vine. The purpose may be questionable, but a delivery of grape juice to the Consortium will receive a very favorable response. ",114,12,1,20,0,0,27,False,16,57,0,27,80011,917571,True,1,12746,240,150,0,18,5,4143334,110034,True,0,14
286,"Brain Food","The recent popularity of walnut bread is being seized upon as an excellent ploy to distract the citizenry from a wheat shortage. To fan the sparks of enjoyment into a rage, the Consortium is ordering artisanal walnut bread to be resold by the most exclusive purveyors.",114,12,1,20,0,0,27,False,16,57,0,27,80011,917572,True,1,5259,236,150,0,26,5,4143334,110034,True,0,14
287,"Feast of All Soles","One of the millers in the hamlets lost his wife last year, and her absence makes an empty house of his heart. The Wood Wailers will serve the dish she was famous for, salmon meunière, at her one–year remembrance. A militia must protect more than life and livelihood, else what would we fight for?",13,12,1,20,0,0,129,False,16,57,0,56,80012,917573,True,1,20578,193,150,0,19,5,2257677,110006,True,0,14
288,"For Crumbs' Sake","The honeyguide is a fickle creature. Last year, these birds favored the Wood Wailers; this year, they lead bears to honey-packed hives, leaving the Wailers to husband their stock of honey. A delivery of honey muffins to the sadly deprived forest folk will not go unappreciated. ",13,12,2,20,0,0,129,False,16,57,0,56,80012,917574,True,1,12746,231,151,0,18,5,2257677,110006,True,0,14
289,"Picnic Panic","A particularly rigorous bout of practice has left the Wailers with stiff hands and sore fingers, hardly fit for patting and pinching of shortcrust pastry. Yet the picnic for the youngest citizens of the hamlets will not wait; a swift delivery of apple tarts is sought.",13,12,2,20,0,0,129,False,16,57,0,56,80012,917575,True,1,5259,236,151,0,26,5,2257677,110006,True,0,14
290,"Food Fight","The Wood Wailers may have lost its best cook in a disagreement over dragon peppers. Some hard words were exchanged, not to mention hard ladles, and the upshot is that we all went to bed without supper. A sober discussion over a hearty antelope pie may set the matter to rights.",13,12,2,20,0,0,129,False,16,57,0,56,80011,917576,True,1,13718,240,151,0,18,5,2257677,110006,True,0,14
291,"Convalescence Precedes Essence","Seasickness is an inescapable ordeal for all new sailors. The nausea is not inside the afflicted; they feel it out there in the hull, in the lanyard, everywhere around them. Ginger cookies have proven solidly popular as discreet succor for novice seafarers.",114,12,1,25,0,0,27,False,16,57,0,27,80011,917793,True,1,19770,236,152,0,18,5,4143334,110034,True,0,14
292,"Cooking with Gas","The annual war game between the freeswords and the Wood Wailers is nigh. A fortnight of near-deadly seriousness is certain to leave nerves frayed and stomachs a–growl. Stew stations are being set up to ensure that some of the fog of war will be fragrant steam rising from iron pots.",13,12,1,25,0,0,129,False,16,57,0,56,80011,917794,True,1,33100,236,152,0,19,5,2257677,110019,True,0,14
293,"Fever Pitch","There are reports of ague in the west, and the fever'd masses crave relief. The best remedy money can buy is Gridanian chamomile decocted in spring water over the smokeless flames of bayberry wax; the Consortium seeks the same from enterprising artisans.",114,12,1,25,0,0,27,False,16,57,0,27,80011,917795,True,1,8505,193,152,0,26,5,4143334,110034,True,0,14
294,"Whirled Peas","The forest yields warm game and cool plants. While time will make cold meats out of spit-roasted venison, dishes of piping-hot edible greens are a rare treat for the Wood Wailers. Tureens of pea soup would be just the thing to keep the body healthy and spirits high.",13,12,2,25,0,0,129,False,16,57,0,56,80012,917796,True,1,19770,240,153,0,18,5,2257677,110019,True,0,14
295,"Love's Crumpets Lost","The annual Appreciation Tea for the womenfolk of the hamlets is upon us, but the kitchen has suffered a baker's block. It seems there was once tender passage betwixt one of the guests and a Wailer cook, and the memory of all the “honey this” and “crumpet that” quite stops her usually adept hands.",13,12,2,25,0,0,129,False,16,57,0,56,80012,917797,True,1,22066,141,153,0,18,5,2257677,110019,True,0,14
296,"I Love Lamprey","Tidy in the satchel and hearty in the belly, meat pies are the perfect ration for deep forest patrols. However, squirrels have been too long on the menu, and the rank and file grow restless at the monotony. Eel pies are certain to send them scampering into the green, bright-eyed and bushy-tailed.",13,12,2,25,0,0,129,False,16,57,0,56,80012,917798,True,1,11115,258,153,0,26,5,2257677,110019,True,0,14
297,"Pretty as a Picture","The likeness of Master Gegeruju in the attic is looking a touch bloated of late. Though the master himself is as youthful and angelic as ever, one must be ever vigilant. A course of well-aged balsamic vinegar should curb his appetites and bring his humours into balance. ",113,12,1,30,0,0,206,False,16,57,0,32,80011,917799,True,1,45424,289,154,0,19,5,3999030,110031,True,0,14
298,"Bloody Good Tart, This","The result of many years of patient breeding, blood currants are off to an excellent start; many a ham, boned and boneless, has bathed in their sanguine juices. To raise the curtain on the second act for this remarkable fruit, the Consortium is commissioning tarts for the high market day.",114,12,1,30,0,0,27,False,16,57,0,27,80011,917800,True,1,31882,245,154,0,18,5,4143334,110034,True,0,14
299,"True Grits","A pot of grits was left unstirred when a kitchen menial fainted from an excess of hunger. The lumpy result was served to unsuspecting northerners as hasty pudding, but the inn is now out of corn grits for breakfast. Top gil is being offered for bowls upon bowls of silky-smooth grits.",114,12,1,30,0,0,27,False,16,57,0,27,80011,917801,True,1,13887,159,154,0,26,5,4143334,110034,True,0,14
300,"Gegeruju Gets Down","A true gourmand knows no boundaries, supping on high and low alike. Master Gegeruju has drawn admiring gasps and scandalized titters by declaring that he means to partake of humble cornbread. Alas, this is one gustatory journey that the kitchen staff dare not accompany him on.",113,12,1,30,0,0,206,False,16,57,0,32,80011,917802,True,1,30282,282,155,0,18,5,3999030,110031,True,0,14
301,"Point Them with the Sticky End","Some say Master Gegeruju's genius for commerce flows from a mind untroubled by thought. If only they could see the bonny ideas that swim in that secret spring! This month, the master has ordered a ban on cutlery. A large order of tuna miq'abobs is sought by the biddable yet pragmatic household.",113,12,1,30,0,0,206,False,16,57,0,32,80011,917803,True,1,31882,445,155,0,18,5,3999030,110031,True,0,14
302,"Sole Survivor","Having emerged from a bout of solitary reflection, the master is eager for society. Commodious as his kitchen is, it is no match for the ambit of the guest list and the ambition of the menu. The household wishes to arrange for top culinarians to provide baked soles for the fête.",113,12,1,30,0,0,206,False,16,57,0,32,80011,917804,True,1,17670,264,155,0,26,5,3999030,110031,True,0,14
303,"No More Dumpster Diving","The remoteness of the First Dicasterial Observatorium of Aetherial and Astrological Phenomena and the natural frugality of the astrologians conspire to stock the larders with stale cast-offs from Ishgardian dragoons. This shall not stand! I will see them supplied with freshly baked knights' bread even if my share of the rewards be smaller for it.",122,12,1,35,0,0,385,False,16,57,0,63,80011,917913,True,1,64792,332,156,0,19,5,3643002,110062,True,0,14
304,"Don't Turn Up Your Nose","You do have a knack of turning up when you're wanted. You shall be my nose in this current endeavor and procure an appalling order of sauerkraut. As an expert nose─no man is better versed in vine and vintage, I assure you─I cannot abide the smell of common things.",114,12,1,35,0,0,27,False,16,57,0,27,80011,917914,True,1,41034,443,156,0,18,5,4143334,110034,True,0,14
305,"Feeding Frenzy","I get on quite well with the Qiqirn, quite well. Dear little rascals, for the most part. Have you seen them take receipt of the comestibles they ordered? Delightful, the way they go on as though it were their nameday. I look forward to personally delivering these tidbits to our scampering customers.",114,12,1,35,0,0,27,False,16,57,0,27,80011,917915,True,1,19600,210,156,0,26,5,4143334,110034,True,0,14
306,"Winter of Our Discontent","A poet once said a winter river makes urchins of us all, gazing through a frosted pane at what we cannot have. I find myself thinking strange thoughts and I know not why... You can perhaps procure a stock of carp and mugwort. Beer-steamed carp being a thing of the past, mugwort will have to do.",122,12,2,35,0,0,385,False,16,57,0,63,80012,917916,True,1,43194,359,157,0,18,5,3643002,110062,True,0,14
307,"Rise and Dine","The food at the Observatorium is much improved, and the astrologians grow positively pink-cheeked. It gives me joy to see them prosper, so pure is their life's pursuit and so harmonious their days. I would like to present them with a triumphant cheese souffle to thank them for their custom.",122,12,2,35,0,0,385,False,16,57,0,63,80012,917917,True,1,41034,208,157,0,18,5,3643002,110062,True,0,14
308,"Leek Soup for the Soul","The dragoons of House Durendaire are on maneuvers, and the deaths already begin to mount. Many are too fatigued to take much nourishment at the end of the day, and so succumb to cold, a fall, a thrust they may otherwise have parried. Steaming bowls of cawl cennin may make all the difference.",122,12,2,35,0,0,385,False,16,57,0,63,80012,917918,True,1,23940,359,157,0,26,5,3643002,110062,True,0,14
309,"Moving Up in the World","With the fall of the Stone Vigil, the Whitebrim outpost finds its import much enhanced. It is the softer duties that are the hardest to adapt to─most of all visits by dignitaries, who must have their linen and crystal, fresh pears and delicate cheeses. ",123,12,1,40,0,0,402,False,16,57,0,63,80011,917919,True,1,83662,401,158,0,19,5,3643494,110063,True,0,14
310,"The Perks of Life at Sea","I've toyed with the idea that sailors are the original necessary evil. Commerce needs ships and ships need sailors─gaudy wildlings known to hang their captains from the yardarm because they like not their salt pork supper. This jerked beef is tantamount to bribery, rank bribery, by the shipowner. Hmph!",114,12,1,40,0,0,27,False,16,57,0,27,80011,917920,True,1,54214,383,158,0,18,5,4143334,110034,True,0,14
311,"Made by Apple in Coerthas","Ah, just the adventurer I wanted to see. You've partaken of the earthly delights of Coerthas, I presume. No, no, my droll lamprey! I mean the mirror apple─bold as love and small as pleasure. A vat of its juice would be worth a sultana's ransom to Ul'dahn vintners.",114,12,1,40,0,0,27,False,16,57,0,27,80011,917921,True,1,32049,614,158,0,26,5,4143334,110034,True,0,14
312,"Rolanberry Fields Forever","There is a child's fable in Sharlayan about a place where rolanberries grow all year round, an orchard field where three bridges meet. While not the elixir of life that they are in the story, stewed rolanberries on soft cheese are much favored as nourishment in the sanitorium.",123,12,2,40,0,0,402,False,16,57,0,63,80012,917922,True,1,55774,401,159,0,18,5,3643494,110063,True,0,14
313,"Good Eats in Ishgard","House Durendaire has seen the survival rate for its winter training improve after substituting leek and popoto soup for salt-cured beef braids. Intrigued by the effects of more appealing rations, they are experimenting with dumplings of salt cod, crisp without and tender within. ",123,12,2,40,0,0,402,False,16,57,0,63,80012,917923,True,1,54994,466,159,0,18,5,3643494,110063,True,0,14
314,"Pagan Pastries","While the Holy See frowns on rites from the early days of Ishgard, it must turn a blind eye to the Feast of Saint Daniffen or risk widespread discontent. On this day, the placid sunfish reigns over the most warlike of states─they say even Lord Fortemps consumes piles of the apple-filled pastries.",123,12,2,40,0,0,402,False,16,57,0,63,80012,917924,True,1,32049,409,159,0,26,5,3643494,110063,True,0,14
315,"Culture Club","The Sons of Saint Coinach draw toilers from all walks, races, and clans, and we must appreciate each other's heritage if we are to continue our patron's good works. We have planned a feast in the Ishgardian style, for that stern realm's Day of Atonement. All we lack is the traditional Pie of Humility.",124,12,1,45,0,0,416,False,16,57,0,67,80011,917925,True,1,106560,442,160,0,19,5,4258823,110064,True,0,14
316,"The Egg Files","The Brugaire Consortium is having a little friendly parley with Memeroon's Trading Post─a trifling matter of antiquities theft on an unprecedented scale. I thought a nice dish of deviled apkallu eggs might coax some well-timed shut-eye from our snouty friends. ",114,12,1,45,0,0,27,False,16,57,0,27,80011,917926,True,1,67146,466,160,0,18,5,4143334,110034,True,0,14
317,"Bread in the Clouds","You know what eggs do to the Qiqirn─or must I refresh your memory? I've seen them grow sleepy as dormice and docile as a turnspit after a plate of apkallu eggs. Imagine what a regular nibble of La Noscean toast will do to Jijiroon's delegation during this negotiation.",114,12,1,45,0,0,27,False,16,57,0,27,80011,917927,True,1,39087,296,160,0,26,5,4143334,110034,True,0,14
318,"Comfort Me with Mushrooms","I am sometimes heartsick for the quiet streets of Sharlayan in that hour after dawn. I can still see windows lit by lamps hot with midnight oil, the steam billowing out of bakeries and noodle yards─forgive me, I grow old. I grow old, and shall eat a child's dish of mushrooms cold.",124,12,3,45,0,0,416,False,16,57,0,67,80013,917928,True,1,72932,450,161,0,18,5,4258823,110064,True,0,14
319,"Drinking to Your Health","Neither the search for knowledge nor service to the poor is known for its tonic effects upon the mortal coil, and those who work at Saint Coinach's Find bear a double burden. Such is the case with our naturalists toiling by Silvertear Lake, and surely they deserve a nice cuppa or two.",124,12,3,45,0,0,416,False,16,57,0,67,80013,917929,True,1,69104,209,161,0,18,5,4258823,110064,True,0,14
320,"Red Letter Day","The senior naturalist at Saint Coinach's Find is celebrating his nameday. We rejoice in his recovery from a mauling by a ghast, an ensuing claw phobia, a crystal-gashed foot, and a bout of dumb chill. It is the Find's wish to send his favorite─a pie of ruby tomatoes─to mark the happy day. ",124,12,3,45,0,0,416,False,16,57,0,67,80013,917930,True,1,39087,210,161,0,26,5,4258823,110064,True,0,14
321,"Mercury Rising","An outbreak of lice has even the well-heeled on the run for physick, and quicksilver is flying off the shelves. Alarmed by the specter of shortage, mining concerns have begun stockpiling. Only an increased supply will ward off panic. We seek an alchemist for swift quicksilver extraction.",118,11,3,1,0,0,39,False,15,56,0,39,80013,917805,True,1,480,94,122,0,18,5,4067692,110038,True,0,14
322,"One for the Books","Too many arcanists who attain the grimoire prove too green to keep it; once impelled to the astral plane, many of the tomes prove to be in no hurry to return to their neophyte owners. As a friend to arcanists at all stages of their craft, it behooves us to maintain a good backstock.",118,11,3,1,0,0,39,False,15,56,0,39,80013,917806,True,1,1770,95,122,0,18,5,4067692,110038,True,0,14
323,"Root Rush","You heard about the rush on plant food, friend? Some overfed fellow out in Drybone says it put the hair back on his head, and now nobody's got a crate to spare. Botanists or bald-pates, it's all the same gil to me. To you too, I'll wager, especially if you're feeling a little chilly up top.",119,11,3,1,0,0,263,False,15,56,0,42,80013,917807,True,1,1092,95,122,0,19,5,3958293,110035,True,0,14
324,"Met a Sticky End","A word in private, my friend. We've been caught flat-footed by an order of animal glue from Naldiq & Vymelli's. So happens our entire stock is spoiling under the sun somewhere─the whole business had a smell to it, but no matter. Let a discreet alchemist know we're buying quick, paying even quicker.",119,11,3,1,0,0,263,False,15,56,0,42,80013,917808,True,1,584,96,123,0,18,5,3958293,110035,True,0,14
325,"Days of Chunder","You know what keeps me awake, friend? Water. So much of it's no good to drink now. I tell you, it'll be the death of the salesmen. We can't have caravans stopped by bad water, can't have the ague, the sores, the copious vomiting─especially not the vomiting. Antidote we must have, and quickly.",119,11,3,1,0,0,263,False,15,56,0,42,80013,917809,True,1,1770,93,123,0,18,5,3958293,110035,True,0,14
326,"The Bleat Is On","It ill becomes a trader to regard his customers as mindless followers, yet I must admit that the recent spate of stockpiling is one baa short of a herd panic. This urge towards safety must be channeled to less fearful paths─some rudimentary spellcasting may be the way of it.",118,11,3,1,0,0,39,False,15,56,0,39,80013,917810,True,1,1290,93,123,0,19,5,4067692,110038,True,0,14
327,"On the Drip","Invention begets necessity, and the popularity of eye drops in Thanalan is as good an illustration as any. What was once mock'd as “ampoule of pule” is now as common as salt, and we must ensure a steady supply. Might we suggest you make haste? ",118,11,3,5,0,0,39,False,15,56,0,39,80013,917811,True,1,2106,116,124,0,18,5,4067692,110038,True,0,14
