key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
94,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
95,True,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
96,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
97,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
98,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,True
99,True,True,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True
100,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,False,True
101,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
102,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
103,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
104,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
105,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True
106,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True
107,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
108,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
109,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
110,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
111,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
112,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
113,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
114,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
115,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
116,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
117,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
118,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True
119,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,True
120,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True
121,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
122,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
123,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
124,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
125,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True
126,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True
127,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True
128,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True
129,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True
130,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True
131,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,False,True
132,True,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True
133,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True
134,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True
135,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True
136,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True
137,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,True
138,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True
139,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True
140,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,True
141,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,True,False,False,True
142,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
143,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True
144,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True
145,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True
146,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
147,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True
148,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True
149,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
150,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True
151,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True
152,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True
153,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
154,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True
155,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
156,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
157,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,True
158,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True
159,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,True
160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
