key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
720974,0,"CmnRadEnterCopperbellMines_00078","INSTANCE_CONTENT_ID","TERRITORY_TYPE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720975,0,"CmnRadEnterHalatali_00079","INSTANCE_CONTENT_ID","TERRITORY_TYPE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720976,0,"CmnRadEnterJungle_00080","INSTANCE_CONTENT_ID","TERRITORY_TYPE","SCREENIMAGE0","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,158,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720977,0,"CmnRadEnterBowlofEmbers_00081","INSTANCE_CONTENT_ID","TERRITORY_TYPE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20001,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720978,0,"CmnDefCabinet_00082","HOW_TO_ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720979,0,"CmnDefTemporaryBag_00083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Item Reclaim",False,False,False,False,False,False
720980,0,"RegWilMaterialize_00084","QUEST_ID","MOTION_ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66175,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Materia Removal",True,False,False,False,False,False
720981,0,"RegWilMateriaCatalysts_00085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720982,0,"ComDefSanction_00086","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","SACTION","GRAND_COMPANY_INVALID","MAELSTROM","ORDER_OF_TWIN_ADDER","IMMORTAL_FLAMES","LIMIT_RANK","","","","","","","","","","","","","","","","","","","","","",1003248,1004381,1004380,245,0,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720983,0,"RegseaRedistribution_00087","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","QUEST_SEQ_1","","","","","","","","","","","","","","","","","","","","","","","","","","",3760,66081,1767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720984,0,"RegSeaFshGuild_00088","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",66654,65782,65964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720985,0,"RegSeaAcnGuild_00089","QUEST0","QUEST1","QUEST2","QUEST3","QUEST4","QUEST5","","","","","","","","","","","","","","","","","","","","","","","","",65997,66632,66638,65964,66634,66628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720986,0,"JobDefWar_00090","QUEST","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66585,66590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720987,0,"JobDefPld_00091","QUEST","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",66591,66596,65963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720988,0,"JobDefDrg_00092","DRG300","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66603,66608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720989,0,"JobDefMnk_00093","MNK300","MNK350","MNK400","MNK450","MNK451","MNK500","","","","","","","","","","","","","","","","","","","","","","","","",66597,66598,66599,66600,66601,66602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720990,0,"JobDefBrd_00094","QUEST","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66621,66626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720991,0,"JobDefWhm_00095","QUEST","QUEST1","QUEST2","CONTENT0","QUEST3","QUEST4","","","","","","","","","","","","","","","","","","","","","","","","",66617,66620,66726,22,67106,65898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720992,0,"JobDefBlm_00096","QUEST","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",66609,66614,66613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720993,0,"JobDefSmn_00097","QUEST","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66627,66632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720994,0,"JobDefSch_00098","QUEST","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66633,66638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720995,60460,"ComDefCompanyChest_00099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,True,True,False,False,False
720996,0,"ComDefFreeCompanyReward_00100","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","GRAND_COMPANY_INVALID","MAELSTROM","ORDER_OF_TWIN_ADDER","IMMORTAL_FLAMES","","","","","","","","","","","","","","","","","","","","","","","",1002389,1000165,1003925,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720997,0,"ComDefFreeCompanyCrest_00101","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","GRAND_COMPANY_INVALID","MAELSTROM","ORDER_OF_TWIN_ADDER","IMMORTAL_FLAMES","","","","","","","","","","","","","","","","","","","","","","","",1005183,1004401,1004513,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720998,0,"RegSeaPvpColosseum_00102","PVP_COLOSSEUMU_ID_01","PVP_COLOSSEUMU_ID_02","PVP_COLOSSEUMU_ID_03","PVP_COLOSSEUMU_ID_04","PVP_COLOSSEUMU_ID_05","PVP_COLOSSEUMU_ID_06","ADD_NEW_CONTENT_TO_CF","","","","","","","","","","","","","","","","","","","","","","","",40001,40002,40003,40004,40005,40006,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
720999,0,"ComDefSuspendedMateria_00103","MATERIALIZE","MATERIASHOP","","","","","","","","","","","","","","","","","","","","","","","","","","","","",720980,1769475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Cracked Materia Exchange",False,False,False,False,False,False
721000,0,"FesSumBomb2013_00104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721001,0,"CmnGscWeeklyLotUnlockTalk_00105","CHECK_QUEST00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"",True,False,False,False,False,False
721002,0,"RegWilRowena_00106","RELIC_QUEST0","RELIC_QUEST1","RELIC_QUEST2","RELIC_QUEST3","RELIC_QUEST4","RELIC_QUEST5","RELIC_QUEST6","RELIC_QUEST7","RELIC_QUEST8","RELIC_QUEST9","QUEST0","QUEST1","QUEST2","QUEST3","","","","","","","","","","","","","","","","",66655,66656,66657,66658,66659,66660,66661,66662,66663,67115,66845,66899,66996,65964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721003,0,"CmnDefAchievementReward_00107","GET_ITEM_FAILED_LOG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721004,0,"RegRocDragonhead_00108","QUEST_ID_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721005,0,"RegRocWhitebrim_00109","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721006,0,"RegRocObservatory_00110","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721007,0,"RegRocGatesofJudgement_00111","QUEST_ID_01","QUEST_ID_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65906,65955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721008,0,"RegLakRevenantsToll_00112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721009,0,"RegLakSaintCoinachsFind_00113","QUEST_00","QUEST_01","QUEST_02","QUEST_03","QUEST_04","","","","","","","","","","","","","","","","","","","","","","","","","",66632,66735,66739,67010,66031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721010,0,"RegSeaCampBronzeLake_00114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721011,0,"RegSeaCostadelSol_00115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721012,0,"RegSeaAleport_00116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721013,0,"RegSeaCampOverlook_00117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721014,0,"RegSeaWineport_00118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721015,0,"RegSeaCampSkullValley_00119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721016,0,"RegWilCeruleumProcessingPlant_00120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721017,0,"RegWilCampBluefog_00121","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721018,0,"RegWilLittleAlaMhigo_00122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721019,0,"RegWilForgottenSprings_00123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721020,0,"RegWilVesperBay_00124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721021,0,"RegFstTheHawthorneHut_00125","QUEST0","QUEST1","QUEST2","QUEST3","","","","","","","","","","","","","","","","","","","","","","","","","","",66246,66788,66793,66792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721022,0,"RegFstQuarrymill_00126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721023,0,"RegFstCampTranquil_00127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721024,0,"RegFstLittleSolace_00128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721025,0,"RegFstBentbranchMeadows_00129","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",65697,67096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721026,0,"RegFstFallgourdFloat_00130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721027,0,"RegWiltheWakingSands_00131","QUEST1","QUEST1_SEQ","QUEST2","QUEST2_SEQ","QUEST3","QUEST3_SEQ","QUEST4","QUEST4_SEQ","QUEST5","QUEST5_SEQ","QUEST6","QUEST6_SEQ","","","","","","","","","","","","","","","","","","",66046,1,66047,1,66049,1,66052,2,66572,1,66060,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721028,0,"CmnDefCutSceneReplay_00132","CUTSCENE_STAFF_ROLL_BEFORE","CUTSCENE_STAFF_ROLL_AFTER1","CUTSCENE_STAFF_ROLL_AFTER2","CUTSCENE_STAFF_ROLL_AFTER3","CUTSCENE_STAFF_ROLL_AFTER4","CUTSCENE_STAFF_ROLL_255_BEFORE","CUTSCENE_CONTINUE_255_BEFORE","CUTSCENE_CONTINUE_255_AFTER","","","","","","","","","","","","","","","","","","","","","","",128,296,129,130,131,731,733,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721029,0,"RegFstEpicMoogle_00133","EPIC_QUEST_WAR","EPIC_QUEST_PLD","EPIC_QUEST_MNK","EPIC_QUEST_DRG","EPIC_QUEST_BLM","EPIC_QUEST_WHM","EPIC_QUEST_BRD","EPIC_QUEST_SMN","EPIC_QUEST_SCH","EPIC_QUEST_NIN","EQUIP_EPIC_WAR","EQUIP_EPIC_PLD","EQUIP_EPIC_MNK","EQUIP_EPIC_DRG","EQUIP_EPIC_BLM","EQUIP_EPIC_WHM","EQUIP_EPIC_BRD","EQUIP_EPIC_SMN","EQUIP_EPIC_SCH","EQUIP_EPIC_NIN","","","","","","","","","","",66655,66656,66657,66658,66659,66660,66661,66662,66663,67115,1816,1675,1746,1885,2140,2052,1955,2213,2214,7888,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721030,0,"CmnDefChocoboRename_00134","REWARD_MY_CHOCOBO","QUEST_01","QUEST_02","QUEST_03","","","","","","","","","","","","","","","","","","","","","","","","","","",17,66236,66237,66238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Chocobo Renaming",True,False,False,False,False,False
721031,0,"CmnDefHousingSignboard_00135","LOGMSG_HOUSING_ERR_LAND_GET_01","SCREEN_IMAGE_BUY_LAND_SUCCESS","HOW_TO_SIGNBOARD","","","","","","","","","","","","","","","","","","","","","","","","","","","",3312,152,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Placard",False,False,False,False,False,False
721032,0,"ComDefHousingOfficer_00136","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","","","","","","","","","","","","","","","","","","","","","","","","","","","",1005632,1005646,1005639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Housing Inquiries",False,False,False,False,False,False
721033,0,"CmnDefUltimaWeaponNormalOpener_00137","LOC_ACTOR1","LOC_POS_ACTOR1","MOT_BASE_BAD_CHAIR_HARP","MOT_EVENT_BASE_CHAIR_SIT","","","","","","","","","","","","","","","","","","","","","","","","","","",1008326,4505914,871,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721034,0,"CmnDefMinstrel01_00138","QUEST_ID","INSTANCE_CONTENT_ID","LOC_ACTOR1","LOC_POS_ACTOR1","MOT_BASE_BAD_CHAIR_HARP","MOT_EVENT_BASE_CHAIR_SIT","QUEST_ID1","INSTANCE_CONTENT_ID1","","","","","","","","","","","","","","","","","","","","","","",66844,20013,1008326,4505914,871,788,67082,30015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721035,0,"RegWilSandsUrianger_00139","CONTENT_ID_01","CONTENT_ID_11","CONTENT_ID_12","CONTENT_ID_13","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","QUEST_ID_04","QUEST_ID_05","QUEST_ID_06","QUEST_ID_07","QUEST_ID_08","QUEST_ID_09","QUEST_ID_10","QUEST_ID_11","QUEST_ID_12","QUEST_ID_13","QUEST_ID_14","QUEST_ID_15","QUEST_ID_16","QUEST_ID_17","","","","","","","","","",20005,20008,20012,20018,66729,66881,66882,66899,66583,66695,66730,66696,66850,66989,67066,65580,65623,65626,65969,65905,65964,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721036,0,"CmnDefMrHousing_00140","NPC_OF_LIMSA","NPC_OF_GRIDANIA","NPC_OF_ULDAH","","","","","","","","","","","","","","","","","","","","","","","","","","","",1005637,1005651,1005644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721037,0,"CmnDefHousingObject_00141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721038,0,"FesXmsShop2013_00142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721039,0,"RegWilRingofAsh_00143","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66757,67009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721040,0,"FesNyrAmbassador2014_00144","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6964,66828,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721041,0,"FesNyrFstShogun2014_00145","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6966,66829,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721042,0,"FesNyrWilShogun2014_00146","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6967,66830,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721043,0,"FesNyrSeaShogun2014_00147","ITEM","QUEST","LOGMSG_EVENT_INVENTORY_FULL_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",6965,66831,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721044,0,"CmnDefBeautySalon_00148","BEAUTY_SALON_TICKET","LOGMSG_GIL_NOT_ENOUGH","QUEST","TERRITORY_TYPE_S1T1","TERRITORY_TYPE_W1T1","TERRITORY_TYPE_F1T1","LOC_ACTOR0","LOC_POS_SEA","LOC_POS_WIL","LOC_POS_FST","REGISTERING_CONTENT_FINDER","OTHER_WORLD","REWARD_BEAUTY_SALON","LOC_BGM0","LOC_ACTION0","LOC_ACTION1","","","","","","","","","","","","","","",7005,3901,66746,177,178,179,1005882,4576990,4576992,4576993,22,30,26,191,1012,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Summon Aesthetician",False,False,False,False,False,False
721045,0,"CmnDefHousingBuildHouse_00149","SE_ID_EVENT_HOUSING_BUILD","HOUSING_YOU_GOTA_HOUSE","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,True,False,False,False,True
721046,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"",False,False,False,False,False,False
721047,0,"CmnDefHousingGardeningPlant_00151","PLANT_TITLE","FC_AUTHORITY_SEEDING","FC_AUTHORITY_HARVESTING","GARDENING_ERR_NO_AUTHORITY_SEED","GARDENING_ERR_NO_AUTHORITY_HARVEST","HOUSING_ERR_FC_NG_01","ITEM_CATEGORY_SEED","ITEM_CATEGORY_SOIL","ITEM_CATEGORY_FERTILIZER","GARDENING_ERR_NO_SEED","GARDENING_ERR_NO_SOIL","GARDENING_ERR_NO_FERTILIZER","GARDENING_ERR_FULL_FERTILIZER","HOWTO_OUTLINE","HOWTO_HARVEST","HOWTO_GROW","FC_AUTHORITY_DISPOSE","GARDENING_ERR_NO_AUTHORITY_DISPOSE_PLANT","","","","","","","","","","","","",6420,55,56,4009,4014,3300,20,21,22,4005,4006,4010,4012,165,167,166,57,4026,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721048,0,"CmnDefHousingCraftFacility_00152","STATUS_CREATE_FACILITY","LOGMSG_HOUSING_CRAFT_FACILITIES_USE","LOGMSG_HOUSING_CRAFT_FACILITIES_USE_ERROR","","","","","","","","","","","","","","","","","","","","","","","","","","","",41,1270,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721049,0,"CmnDefTomestoneExchange_00153","TOMESTONE_FROM","TOMESTONE_TO","EXCHANGE_RATE","ADDON_TOMESTONE_OVER_CONFIRM","","","","","","","","","","","","","","","","","","","","","","","","","","",1,2,25,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Allagan Tomestone of Mythology Exchange",False,False,False,False,False,False
721050,0,"RegSeaDigging_00154","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66856,66860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721051,0,"RegSeaNovvTrainingGround_00155","QUEST0","QUEST1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",66910,66914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721052,0,"RegFstCarlineCanopy_00156","QUEST0","QUEST1","QUEST2","QUEST3","","","","","","","","","","","","","","","","","","","","","","","","","","",65985,66060,67018,65964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
721053,0,"RegWilTheQuicksand_00157","QUEST0","QUEST1","QUEST2","QUEST3","","","","","","","","","","","","","","","","","","","","","","","","","","",66088,66060,67020,65963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,"Small Talk",False,False,False,False,False,False
