key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
590065,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Our main task here at Treespeak Stables is to train the chocobos, but we also grow greens for the birds and make our own fertilizer.","Well, I say we make it─the chocobos do the actual...making. Ahem. It's high–quality stuff, anyway. We receive orders from botanists as far afield as Hyrstmill and the city of Gridania.","0"
590066,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Have you tried Rosa's mead? It's simply to die for! Well...perhaps not “die” as such, but I would certainly suffer a few stings for a mug. She and those honeybees of hers have a hit on their hands.","It was shortly after the spire sentries developed a taste for the stuff that word began to spread, then before we knew it, customers were turning up from as far afield as Limsa Lominsa! Still, men have traveled further for less!","0"
590067,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do not be alarmed. The sylphs here at Little Solace are of no mind to cause us harm.","The sylphs you should fear are the ones who dwell to the northeast, in the woodland tribe's homeland.","I am not privy to the details, but it appears some manner of quarrel has divided their people. I suggest you remain wary should you venture beyond the boundaries of this settlement."
590068,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Out of all the watchtowers manned by the Wood Wailers an' Gods' Quiver, Amarissaix's Spire here is the newest.","Cast your eyes to the south. You see that fortress? That's why we're here. To keep an eye on the comin's an' goin's of the Empire's curs.","0"
590069,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Begging your pardon, friend, but our chocobos are not for hire at the moment.","0","0"
590070,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"They say Buscarron used to serve as a sentry at a lookout post north of here.","Why he chose to give up the soldier's life and become a tavernkeep is a deeper tale, but to cut a long story short, the local lads and lasses are glad he did.","0"
590071,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome, welcome. I'm Buscarron, and this is my place.","Soldier, merchant, adventurer─it don't matter to me as long as you follow Druthers etiquette. That is: sit down, forget your worries, and savor your ale.","0"
590072,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ho there, friend! Is this your first visit to the Druthers?","If so, then we drink to new acquaintances. If not, then we drink to old companions. A toast, I say, a toast to the best tavern in Eorzea!","0"
590073,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Found yer way to Buscarron's Druthers, did ye? Ye wouldn't be the first to be drawn in by the scent o' quality grog.","Don't be afeared to drink yer fill, <If(PlayerParameter(4))>lass<Else/>lad</If>─them Redbelly thugs won't give ye no trouble in here.","0"
590074,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"A word, if you will. The lands beyond this point belong to the sylphs. Unlike the gentle souls in Little Solace, the vicious woodland sprites out there will slaughter any outsider that dares cross their borders.","You're free to travel where you please, but know that none will come to your rescue should you stride blithely into the jaws of danger.","0"
590075,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The creatures in these parts can be monstrous, but they are mewling babes compared to the nightmares found in Sorrel Haven. I would caution you against ranging too deeply into the forest.","0","0"
590076,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What brings you to Quarrymill, adventurer? Mayhap you heard that our pact with the elementals permits hunting in this area? Do not think that gives you leave to strip the forest bare.","Such freedom is only granted to those who temper their actions with restraint. Any who would do harm to the Twelveswood...well, I'm sure you have heard tales of the consequences.","0"
590077,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Poachers, brigands, fugitives... If I had ten pairs of hands, they would still be full─and full of troublemakers at that. Do me a favor, adventurer, and do not add to my list of woes.","0","0"
590078,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Refugees must first spend a night here in Quarrymill that the elementals might judge them worthy of living in the Twelveswood.","Their decision cannot be appealed. Every one of us, Gridanians included, dwell here only by the elementals' leave.","0"
590079,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"By the seven hells! We leave behind the only home we've ever known and risk our lives to travel here, and now you mean to kick us out on our arses!?","No room for Ala Mhigans who venerate Rhalgr, is that it? The Destroyer take you and your infernal elementals!","0"
590080,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The forest belongs to itself, and no other. It is our duty as conjurers to impart the will of the elementals, not to change it. Even should we beg until the moon waxed full, the will of the forest would remain immutable.","0","0"
590081,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The stream of refugees from Ala Mhigo is unending. But we have not the resources to welcome those who have nothing to offer the forest in return.","Any who fail to secure the elementals' blessing must be cast out. Curse me for a bloodless demon if you will─it is a role I shall gladly play if it be to the benefit of the Twelveswood and the people of Gridania.","0"
590082,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Be at ease, adventurer. Rosa raises her honeybees here with the blessing of the elementals.","0","0"
590083,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I used to run with a gang of bandits, me. Nasty, they was. Killers an' worse. 'Course, that was before Buscarron set me on the straight and narrow.","Now the Druthers is like me second home─and I'd gladly gut any bandit who came in here lookin' to make trouble!","0"
590084,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"New in town, eh? You and me, we must be fond of the road indeed to brave the journey to this godsforsaken city.","0","0"
590085,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I thought a remote town like this would be the perfect place to turn a profit. But it seems that no matter where you go, success is invariably achieved through the usual combination of labor and luck. Hmph.","0","0"
590086,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The number of visitors in Gridania is on the rise with every passing day. A pity their arrival seems to bring an equal share of trouble...","0","0"
590087,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Another adventurer in search of work, are we? Ah, if you have but recently arrived in town, I must insist that you first register your presence with Miounne.","0","0"
590088,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"That's as far as you go, <If(PlayerParameter(4))>miss<Else/>son</If>. Head on over to Bertennant, and mind you do as he says. ","0","0"
590089,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Gridania can be such a bore sometimes. All the people talk about is trees and elementals...","Perhaps I should try my fortune in a city with a touch more excitement. They say the streets of Ul'dah are paved with gold, and the pirates of Limsa Lominsa will slit your throat as soon as look at you!","0"
590090,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bland cuisine apart, I have begun to grow fond of this city and its people.","The women, especially. I would not have believed the Black Shroud concealed such grace and beauty!","0"
590091,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<crunch> Hm...? <crunch> Shouldn't you be speaking with...<crunch>...Mother Miounne? <crunch> <crunch> <crunch>","0","0"
590092,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"They say the Seventh Umbral Era is corrupting the wildlife in the woods─making the beasts stronger, more aggressive. I look forward to meeting them.","0","0"
590093,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ah, a new adventurer. I do so love meeting fledgling heroes─so young, so daring, so ambitious!
Tell me, have you made a will?","0","0"
590094,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Not another step, adventurer. This path leads into the territory of such creatures as would swiftly deal a man his death. Only the most battle-hardened of heroes would have a hope of emerging from their midst unscathed.","None shall call you craven should you choose to walk away. Indeed, it takes true courage to recognize one's limitations.","0"
590095,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<sigh> Why is my finishing touch always but a fingernail's breadth away from perfection?","I fear my mentor has lost all patience with me. At this rate, I shall never join the ranks of the Fen–Yll artisans.","0"
590096,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"As quartermaster of the Wood Wailers of the First Spear, I am responsible for the procurement and distribution of all supplies.","Should you have a talent for crafting or gathering, I would appreciate it if you could spare the time to complete one of our unit's guildleves.","0"
590097,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ready to fish up that bastard Nepto Dragon? Just say the word, and I'll take ye to the ship.","0","0"
590098,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ready to head back to Costa, are ye?","0","0"
590099,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"All is as it should be─people running to and fro with their own concerns and free from the shadows of the past.","0","0"
590100,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I hear you're in a spot of bother, <If(PlayerParameter(4))>lass<Else/>lad</If>. Whatever happens, know that you'll always have a home here at the Druthers.","By the way, do you know what's become of Laurentius? Last I heard, he'd turned over a new leaf and joined the Crystal Braves.","0"
590101,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590102,0,1,0,0,764,0,0,1,1,1,0,0,0,0,0,0,True,True,True,"0","0","0"
590103,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I am afraid I cannot grant you entry to the Lotus Stand at this time. I will, however, say that the Elder Seedseer is doing all within her power to assist you in your plight. Have faith, my friend.","0","0"
590104,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Marshal Tarupin bade me relay this message to you. All knowledge of the incident is being withheld from the public, and things shall remain as they were in Ul'dah...at least on the surface.","You doubtless burn to act─to see justice served. So do we all. However, we must bide our time, for a single misstep could trigger a civil war, and Ul'dah would tear itself apart.","0"
590105,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Bentbranch Meadows is connected by the Furline to Coerthas in the northwest, and by the Lumberline to Thanalan in the south.","When seen on a map, the place where the two roads meet resembles a bent branch─hence the name.","0"
590106,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Are these gysahl greens not the most luscious specimens you've ever seen? That they should flourish when the land at large is in a state of such turmoil is a testament to the tireless efforts of all who have nurtured them.","Aye, these precious plants have been sheltered and tended to not only by botanists, but by Hearers and soldiers as well.","0"
590107,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590108,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Caring for chocobos is far more exhausting than it looks...","0","0"
590109,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590110,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This is Bentbranch Meadows, adventurer. If you've business at the ranch, then be quick about it. If not, then begone. I've work to do.","0","0"
590111,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590112,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590113,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590114,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Have you put a hand to our aetheryte yet? If you're planning on exploring the area, you'd be wise to attune yourself first.","0","0"
590115,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ye ever set foot on a ranch afore, stranger? Just mind ye don't rile up the chocobos, now.","0","0"
590116,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590117,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590118,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590119,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590120,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590121,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590122,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590123,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Wander where you will, adventurer. But know that the forest will not suffer those who do not belong beneath its boughs to remain forever.","0","0"
590124,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Never seen a chocobo up close before? Then have a care you don't stray too near and catch a friendly kick in the face.","0","0"
590125,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do I not speak the common tongue with sufficient facility? How might I convince you to part with a single chocobo?","With the gil you earn selling one bird, you could raise three more. Really, do Gridanians have <Emphasis>no</Emphasis> understanding of simple economics?","0"
590126,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590127,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Have you heard a word I've said, merchant? I would not trust you with a feather from one of my chicks' heads.","Do you honestly believe I would hand over the care of a chocobo to a soulless gil-grubber like you?","0"
590128,0,2,2,2,799,799,799,1,1,1,0,0,0,3,3,3,False,False,False,"Test 1","Test 2","Test 3"
590129,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"To the west of here you'll find the Tam–Tara Deepcroft; to the east, the Mirror Planks.","Both fall under the Wood Wailers' jurisdiction, so be sure to comport yourself respectfully should you pay either site a visit.","0"
590130,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590131,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590132,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590133,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590134,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Mirror Planks are not just for fishermen. Captains transporting their logs on the lake use the pier as well.","0","0"
590135,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590136,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"To truly thrive out here, one must learn to work with nature, not against it.","The bounty of the forest is a precious blessing, and we must not take more than can be replenished.","0"
590137,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I know there are times when we have no choice but to turn to outsiders for help in dealing with our problems. To adventurers like you, for instance.","It's just that... <sigh> I wish I was brave enough or strong enough to protect the forest on my own.","0"
590138,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"When the winds are calm, and the water still, you can see why they chose to call this lake “The Mirror.” The reflection is as true as any I have known.","0","0"
590139,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590140,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The waterwheels make such a comforting sound. As long as I can hear them, I feel that everything is right with the world.","There are those born in Hyrstmill who find themselves unable to rest without the constant creak and trickle to lull them to sleep.","0"
590141,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"If you struggle to comprehend your purpose in life, merely strive to live well and all shall become plain in the fullness of time.","0","0"
590142,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Until five years ago, this amphitheatre stood in the northern part of the city. Then the Calamity struck and all but leveled the poor place. Thankfully, the Carpenters' Guild collected up the pieces, carried them over here, and rebuilt it just as it was before.","I cannot go a single day without looking it over, so afraid am I that some chip or stain has marred its perfection.","0"
590143,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm Keitha, head wrangler 'round these parts.","There's a mountain o' work to be done on the ranch on any given day, but our main duty is keepin' the birds hale and healthy.","0"
590144,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The trick to chocobo breeding is not, as some assume, to slavishly adhere to an established set of procedures. No, one's main concern should be to maintain a safe and happy environment for the birds.","0","0"
590145,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"It is a sad fact that many who disrespect the ways of Gridania have not the slightest inkling that they have done so.","0","0"
590146,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"You stand on the threshold of the city of Gridania. Here, your status as an adventurer counts for naught─a fact you would do well to remember. Be fairly warned, outsider: if you foment trouble within our walls, you will never leave them.","0","0"
590147,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The depths of the Twelveswood hold many dangers for the unwary. To the northwest lies the territory of the Ixal, whose borders even our soldiers are loath to cross.","0","0"
590148,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590149,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590150,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Close your eyes, and open your ears to the world around you. Though you may not hear the voices of the elementals, I daresay you can sense their joy in the sounds of this place.","As a Hearer, it has been my duty─and my great pleasure─to watch these plants emerge from the destruction wrought by the Calamity and thrive.","0"
590151,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We Wood Wailers of the Seventh Spear are charged with maintaining the security of the eastern reaches of the North Shroud, as well as Hyrstmill and its environs. It is also our responsibility to ensure that the roads are passable and free of bandits.","Oh, and I almost forgot my most important duty: keeping a steady fire burning under our cookpot.","0"
590152,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"If you travel to the west of here, you'll find Bentbranch Meadows and the Twin Adder training ground known as the Bannock. There are sure to be folks at either place who could do with a helping hand.","0","0"
590153,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We grow gysahl greens right here at the stables. If you want to raise healthy chocobos, it helps to have quality feed on hand.","0","0"
590154,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I but recently returned to Gridania to find the Twelveswood markedly recovered from the devastation left in the wake of the Calamity.","My heart stirs to see new life sprouting amidst the ruin, truly it does...yet I cannot help but remember the land as it once was...","0"
590155,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590156,0,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ah! Give a man a bloody fright, sneakin' up on me like that...","Hm? Newly come to Gridania, are ye? Then I suggest ye continue on yer merry way to the Carline Canopy just behind me. Mother Miounne will want a word with ye.","0"
590157,0,1,1,0,755,755,0,1,1,1,0,0,0,0,0,0,False,False,False,"Beware of the dullahans. Consider yourself warned.","0","0"
590158,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Do you truly mean to cross the bridge and venture into Fallgourd Float? Far be it from me to dissuade you from your course, but have you spent a moment to think this through?","The creatures beyond this point will tear a novice adventurer limb from limb, then pick their teeth with the bones. Best stay close to the city gates and play with the squirrels and the ladybugs.","0"
590159,0,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The path west of here is no place for fledgling explorers. “Vicious” does not begin to describe the monsters that dwell across the bridge.","Oh dear...I have kindled your curiosity, haven't I? Well, do not come running to me when some abomination bites you clean in half.","0"
590160,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590161,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590162,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I had me another business once, same name as this one. Drove me to the brink of madness it did, when I lost me livelihood to the Calamity.","But I dug in me heels, worked hard, and built meself another Coffer & Coffin.","0"
590163,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The lads and I are in charge of protecting the interests of Amajina & Sons Mineral Concern. And that means dealing with any threats to the shipments that pass through these parts.","0","0"
590164,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Thirty-one, thirty-two, thirty-three... Hm? Bah, now my careful count has been compromised!","0","0"
590165,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The day the Calamity visited doom upon Eorzea, I expected nothing less than the end of existence. Yet Ul'dah once more bustles with business, as it did before. ","And here we stand, serenely casting lines into the worry-free waters. Was that terrifying event naught more than a nightmare?","0"
590166,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the Coffer & Coffin! Be it belly-burning beverages or mouthwatering morsels, our refreshing repast shall renew your sagging spirits!","0","0"
590167,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590168,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"With all the traffic coming through Black Brush Station these days, I've had no shortage of customers. Enough extra business to indulge in a daily tankard or two of ale, anyroad.","0","0"
590169,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I've seen more than a few traveling merchants dragging their sorry hides through that door after crossing the wastes of Thanalan.","First thing they order is a cup of water─nothing tastes sweeter when your throat is choked with the dust of the road. It's not long until a mug of ale finds its way into their hands, though...","0"
590170,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"When ye spend every day with yer blade half drawn and yer nerves strung up tighter than an Ul'dahn merchant's coinpurse, ye need a place where ye can sit down without somethin' tryin' to bite yer bleedin' arse off. ","0","0"
590171,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"They say they reopened operations in the Nanawa Mines to meet a voracious demand for raw materials─not surprising with all the rebuilding going on since the Calamity.","Me? I'm just glad the mines brought enough coin into the area to let Roger set up shop...and give me somewhere to stow my backside and drink while I avoid the unpleasantness of hard labor. Heh heh.","0"
590172,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"This here operation takes the low-grade ore dug up in the Nanawa Mines and refines it.","Now don't you fret none about the quality o' the minerals. Everythin' is overseen by agents of Eshtaime's Lapidaries, and that means our purification techniques produce only the finest results.","0"
590173,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Looking for Black Brush Station? Well, you've found it. This is where the wagonloads of ore from the Nanawa Mines end up.","The raw materials are refined inside. With the furnace blazing away in there, the air becomes so stiflingly hot... I much prefer to wait on the shipments out here.","0"
590174,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The Brass Blades have been keeping the trade routes safe in the Thanalan region since before the coming of the Seventh Umbral Era.","A veteran outfit like ours requires deep coffers to cover wages and upkeep, so it is fortunate that our employers include a number of Syndicate members. Keep that in mind, adventurer─this is no group of untested, two-gil rookies.","0"
590175,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590176,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590177,0,1,2,0,764,764,764,2,3,4,0,0,0,0,0,0,False,False,False,"0","0","0"
590178,0,1,2,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590179,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"The wagons from Black Brush have yet to veer into view. Ah, would that I could wander to the watering hole for a pint of precious pale ale.","0","0"
590180,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Sultana Nanamo maintains these fields to provide provender for the poor. It is the wealthy, however, who end up purchasing our produce...","0","0"
590181,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Even with wellsprings of water by the wayside, cultivating the dry domain of Thanalan was a daunting deed. Such an achievement could not have been attempted were it not blessed with the bounty of the sultana, and the boldness of our botanists.","But sustaining such a swath presents a plethora of persistent problems. Conundrums that only copious carts of coin can conquer.","0"
590182,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Those thrice-damned peddlers of Ul'dah would demand the entire contents of your purse for one maggot-filled loaf of bread. Thus, some adventuring colleagues and I decided to save our gil and set up a camp outside the city.","You share our profession, yes? If you should learn of any well-paying, low-risk jobs, we could certainly use the extra coin...","0"
590183,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"0","0","0"
590184,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Watch yourself, adventurer. These people obsess over coin and ever scheme against their brethren.","Even nature conspires against us here. The heat is unbearable, and the sand─<Emphasis>gods</Emphasis>, the sand! It finds its way into every crack and crevasse!","0"
590185,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Ul'dah's known for its merchants, but making your way here as one is no easy thing.","Three reasons for that─too many trends, too many rivals, and too many lies.","0"
590186,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Keep an eye on these tracks, an' sooner or later you'll see one of them magitek contraptions hauling a train of ore-filled wagons.","Do we got problems with thugs an' thieves making off with the shipments? Not while the Stone Torches are on the job.","0"
590187,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"All clear to the right! All clear to the left! All clear of any potential problems until the shipment from Black Brush passes through, I should imagine.","I would slip away for a swift sip of spirits were my supervisors not possessed of such incredibly inconvenient timing for their inspections...","0"
590188,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"What are you bloody gawkin' at? I ain't in no mood for talkin', so step back afore you break your ribs on my fists.","0","0"
590189,0,2,0,0,719,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Oh g-gods! P-Please, I'll get the g-gil, I prom─ Wait, you ain't here to collect?","0","0"
590190,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Arrzaneth Ossuary is a sacred structure where mortals may seek the favor of Thal, arbiter of the afterlife...","...for in death, we must <Emphasis>all</Emphasis> abide by Thal's final evaluation of our existence. Those deemed to have led lives of <Emphasis>richer</Emphasis> virtue are rewarded...","...with greater comfort for their eternal souls. I urge you to consider making a donation and enhancing your virtue, thus ensuring a <Emphasis>golden</Emphasis> paradise for your time in the realm beyond..."
590191,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Keeping that coinpurse bulging, are we? They say the streets of Ul'dah are made o' gold, but it's piles o' gil what pave your way.","0","0"
590192,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Welcome to the Pugilists' Guild, friend. Step within, and witness the finest fistfighters in Eorzea trading blows and refining techniques as they travel the path towards martial perfection.","I am Gagaruna, and I have the honor of receiving visitors to the guild. Please do not hesitate to call upon me should you require any assistance.","0"
590193,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Wherever there are places populated with people, you shall perforce find peddlers. Merchants often meet in such areas that they might make a mutually beneficial exchange of information.","0","0"
590194,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Think I got it easy here in the lumberyard? The builders haul off a good forest's worth o' planks each day, and it's my job to make sure every little splinter is properly accounted fer.","0","0"
590195,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"Cedar. That's what ye were wonderin', weren't it? Each kind o' wood has its own use, ye see. Now cedar, that's a tree what grows straight and tall, makin' it the perfect choice for masts and yardarms and the like.","0","0"
590196,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"We shipwrights ain't all the same, ye know. Carpenters, smitties, armorers─takes all sorts o' craftin' skills comin' together to shape a ship.","We do share one thing, though, and that's a Builder-blessed mastery in our chosen profession. Did you never wonder why a shipwright gets so much respect from the average, ale-swillin' Lominsan?","0"
590197,0,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"I'm sorry, dearie, but these lunches are for the shipwrights. Naldiq & Vymelli's hired me to make sure their lads and lasses are fed, and fed well.","The last thing you need is a hungry crafter fainting at the top of a mast and making a mess of the deck!","0"
