key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
687,"Ball of Ice","",705,4,130,80,1542,2152,0,-1,0,31,False,False,False,False,False,False,True,False,False,0,False,True,2,6,0,True,0,0,0,0,0,False,30,60,0,6,2,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
688,"Ball of Ice","",705,4,0,0,0,1875,0,-1,0,31,False,False,False,False,False,False,True,False,False,0,False,True,2,6,0,True,0,0,0,0,0,False,30,60,0,6,2,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
689,"Radiant Breath","",705,3,132,85,1544,2154,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,20,0,True,0,0,0,0,0,False,30,100,0,6,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
690,"Thrashing Star","",705,3,0,0,0,1875,0,-1,0,0,False,False,False,True,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
691,"Cannibalize","",705,4,130,109,1448,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,15,600,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
692,"Colossal Slam","",705,3,130,109,1449,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,40,60,0,3,7,0,0,0,0,0,False,False,5,False,False,False,True,True,True,False,False,True
693,"ヘカトンケイルリーダー：壁殴り","",705,3,0,0,0,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
694,"Immortalize","",705,4,130,109,1450,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,25,450,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
695,"ヘカトンケイルメイジ：壁殴り","",705,3,0,0,0,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
696,"汎用：逃げる","",705,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
697,"Realm Shaker","",705,3,130,0,1417,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,0,0,0,0,0,False,0,200,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
698,"Sticky Web","",705,4,132,109,1418,1875,0,-1,0,30,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,15,0,0,0,0,0,0,0,0,0,False,False,0,False,True,False,True,True,True,False,False,True
699,"蜘蛛：コチュー落下予兆","",705,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,30,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
700,"蜘蛛：コチュー落下","",705,4,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
701,"Silkscreen","",705,3,130,109,1419,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,4,15,4,True,0,0,0,0,0,False,25,300,0,5,7,0,0,0,0,0,False,False,2,False,False,False,True,True,True,False,False,True
702,"Deadly Thrust","",705,3,134,109,1420,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,60,0,True,0,0,0,0,0,False,20,200,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
703,"蜘蛛：毒エリア","",705,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,True,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
704,"Tail Molt","",705,0,0,0,1421,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
705,"Dark Mist","",705,3,130,109,1422,2088,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,8,0,True,0,0,0,0,0,False,40,400,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
706,"Void Lamp","",705,0,0,0,1423,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,6,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
707,"Void Fire","",705,0,0,0,1444,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,6,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
708,"ヒュドラ：右側首A破壊","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
709,"ヒュドラ：右側首B破壊","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
710,"ヒュドラ：左側首A破壊","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
711,"ヒュドラ：左側首B破壊","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
712,"ヒュドラ：右側首A復活","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
713,"ヒュドラ：右側首B復活","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
714,"ヒュドラ：左側首A復活","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
715,"ヒュドラ：左側首B復活","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
716,"Raging Arrow","",705,4,0,0,410,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
717,"Fast Blade","",705,3,0,0,310,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
718,"Shield Bash","",705,3,0,0,315,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
719,"Sentinel","",705,4,0,0,372,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
720,"Overpower","",705,3,130,109,326,1893,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,3,6,0,True,0,0,0,0,0,False,25,60,0,1,7,0,0,0,0,0,False,False,4,False,False,False,True,True,True,False,False,True
721,"Featherfoot","",705,4,0,0,389,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
722,"True Thrust","",705,3,0,0,343,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
723,"Wide Volley","",705,3,0,0,361,1914,0,-1,0,25,False,False,False,True,False,False,False,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,0,60,0,4,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
724,"Digest","",705,3,0,0,1424,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
725,"Fluid Spread","",705,3,0,0,1425,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
726,"Fluid Spread","",705,3,0,0,1426,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
727,"Fluid Spread","",705,3,0,0,1427,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
728,"Fluid Spread","",705,3,0,0,1428,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
729,"汎用：詩人技：ヘヴィショット","",705,3,0,0,356,1875,0,-1,0,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,4,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
730,"Pod Burst","",705,3,0,0,1442,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,6,0,True,2,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
731,"Bile Drain","",705,3,0,0,1429,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
732,"Silken Fingers","",705,3,0,0,1443,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,3,20,0,True,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
733,"Eruption","",705,3,0,0,1756,2173,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,True,2,8,0,True,0,0,0,0,0,False,30,0,0,5,1,0,0,0,0,0,False,False,6,False,False,False,False,False,False,False,False,True
734,"Radiant Plume","",705,3,0,0,1757,2174,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,True,2,8,0,True,0,0,0,0,0,False,30,0,0,5,1,0,0,0,0,0,False,False,7,False,False,False,False,False,False,False,False,True
735,"Miasma Breath","",705,3,0,0,1545,2102,0,-1,0,8,True,False,False,False,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
736,"Dark Wave","",705,3,0,0,1546,2103,0,-1,0,6,True,False,False,False,False,False,False,False,False,0,False,False,5,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
737,"Lunge","",705,3,0,0,1500,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
738,"Electric Velitation","",705,3,130,109,1501,2116,0,-1,0,25,False,False,False,False,False,False,True,False,False,0,True,True,2,5,0,True,0,0,0,0,0,False,30,60,0,5,5,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
739,"Bloody Claw","",705,3,0,0,1511,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,60,0,1,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
740,"Terror Eye","",705,2,130,109,1512,2121,0,-1,0,25,False,False,False,False,False,False,True,False,False,0,True,True,2,6,0,True,0,0,0,0,0,False,25,60,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
741,"Triumphant Roar","",705,3,0,0,1681,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,60,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
742,"Black Revel","",705,2,0,0,1682,1875,0,-1,0,80,False,True,True,False,True,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
743,"Mudslinger","",705,3,130,109,1763,1875,0,-1,0,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,15,0,0,0,0,0,0,0,0,0,False,False,0,False,True,False,True,True,True,False,False,True
744,"Haste","",705,2,130,87,1568,1875,0,-1,0,100,True,True,True,False,True,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,25,300,0,0,0,0,0,0,0,0,True,False,0,False,False,False,True,True,True,False,False,True
745,"Dark Thorn","",705,3,0,0,1547,1875,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
746,"Soul Douse","",705,3,0,0,1548,2155,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,0,200,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,False,True,False,False,True
747,"","",705,0,0,0,0,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
748,"","",705,0,0,0,1550,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
749,"Apocalypse","",705,3,0,0,2655,2656,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
750,"Evil Eye","",705,2,130,109,1552,2104,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,True,3,100,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,True,False,5,False,False,False,True,True,True,False,False,True
751,"Chaos Breath","",705,3,0,0,1553,2105,0,-1,0,12,True,False,False,False,False,False,False,False,False,0,False,True,3,12,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
752,"","",705,0,0,0,1554,1875,0,-1,0,3,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
753,"","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
754,"","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
755,"","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
756,"","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
757,"","",705,0,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
758,"Black Cloud","",705,3,0,0,1560,2170,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
759,"Blighted Gloom","",705,3,0,0,1561,2171,0,-1,0,10,True,False,False,False,False,False,False,False,False,0,False,False,5,10,0,True,0,0,0,0,0,False,0,60,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
760,"Cloudscourge","",705,3,0,0,2657,2658,0,-1,0,100,False,False,False,False,False,False,True,False,False,0,False,False,2,6,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
761,"","",705,3,0,0,0,1875,0,-1,0,3,False,False,False,False,False,False,True,False,False,0,True,True,2,0,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
762,"Crepuscule Blade","",705,2,130,109,1564,2172,0,-1,0,8,True,False,False,False,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,30,240,0,1,7,0,0,0,0,0,True,False,0,False,False,False,True,True,True,False,False,True
763,"Scourge","",705,3,0,0,1565,1875,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
764,"Burst","",705,3,0,0,1566,1954,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,2,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,False,True,False,True,False,False,True
765,"Fulmination","",705,3,0,0,1567,1954,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,True,0,0,0,0,0,False,0,0,0,5,1,0,0,0,0,0,False,False,0,False,False,False,True,False,True,False,False,True
766,"Shock","",705,3,0,0,2659,2660,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,2,6,0,False,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
767,"Shock","",705,3,0,0,2661,2662,0,-1,0,100,True,False,False,False,False,False,False,False,False,0,False,False,6,100,0,False,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,True,False,True,False,False,True
768,"Comet","",705,3,0,0,2663,2664,0,-1,0,8,True,False,False,False,False,False,False,False,False,0,False,False,2,4,0,False,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
769,"Cosmic Shrapnel","",705,3,0,0,2665,2666,0,-1,0,8,True,False,False,False,False,False,False,False,False,0,False,False,2,8,0,False,0,0,0,0,0,False,0,0,0,3,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
770,"Thunderbolt","",705,3,0,0,1572,2159,0,-1,0,6,False,False,False,True,False,False,False,False,False,0,False,True,3,10,0,True,0,0,0,0,0,False,0,0,0,5,5,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
771,"Charybdis","",705,0,132,109,1573,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
772,"Charybdis","",705,3,0,0,1574,2208,0,-1,0,3,False,False,False,False,False,False,True,False,False,0,False,True,2,8,0,True,0,0,0,0,0,False,40,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,False,True,True,False,False,True
773,"Wild Horn","",705,3,0,0,1575,2160,0,-1,0,6,False,False,False,True,False,False,False,False,False,0,False,True,3,10,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
774,"ベヒーモス：二本足","",705,0,0,0,1576,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
775,"Trounce","",705,3,130,109,1577,2161,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,3,40,0,True,0,0,0,0,0,False,30,0,0,3,7,0,0,0,0,0,False,False,3,False,False,False,True,True,True,False,False,True
776,"Ecliptic Meteor","",705,3,0,0,1578,2162,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,2,40,0,True,0,0,0,0,0,False,0,0,0,5,7,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
777,"attack","",705,1,0,0,1631,1639,0,-1,0,5,False,False,False,True,False,False,False,False,False,0,False,True,3,8,0,True,0,0,0,0,0,False,0,0,0,1,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
778,"Gungnir","",705,3,130,109,1632,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,0,False,False,0,False,False,False,True,True,True,False,False,True
779,"Darksteel Reins","",705,3,132,109,1633,1640,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,35,0,True,0,0,0,0,0,False,20,0,0,0,0,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
780,"Zantetsuken","",705,3,134,109,1634,1875,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,35,0,True,0,0,0,0,0,False,300,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
781,"Hall of Stone","",705,2,136,109,1635,1600,0,-1,0,21,False,False,False,False,False,False,True,False,False,0,False,True,2,15,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
782,"Hall of Sorrow","",705,2,136,109,1636,1678,0,-1,0,41,False,False,False,False,False,False,True,False,False,0,False,True,2,10,0,True,0,0,0,0,0,False,35,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
783,"Valknut","",705,2,136,109,1637,1642,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,10,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
784,"Hall of Lead","",705,2,136,109,1638,1679,0,-1,0,31,False,False,False,False,False,False,True,False,False,0,False,True,2,20,0,True,0,0,0,0,0,False,50,0,0,0,0,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
785,"Einherjar","",705,2,136,109,2371,2372,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,35,0,True,0,0,0,0,0,False,30,0,0,5,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
786,"Hopelessness","",705,3,0,0,1539,1551,0,-1,0,0,True,False,False,False,False,False,False,False,False,0,True,True,5,20,0,True,0,0,0,0,0,False,0,0,0,2,7,0,0,0,0,0,False,False,1,False,False,False,True,True,True,False,False,True
787,"Rock Buster","Delivers an attack with a potency of 85.
<Color(52258)>Additional Effect:<Color(52258)> Increased enmity",3751,3,130,82,1653,1875,0,-1,1,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,30,77,3,7,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
788,"Mountain Buster","Delivers an attack with a potency of 70 to all nearby enemies.
<Color(52258)>Additional Effect:<Color(52258)> Increased enmity
When <Color(-34022)>Obey</Color> is active, will only execute upon command.",3752,3,130,82,1654,2336,0,-1,1,0,True,False,False,False,False,False,False,False,False,0,True,True,2,4,0,True,0,0,0,0,0,False,0,150,78,3,7,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
789,"Earthen Ward","Decreases damage suffered by pet by 20%.
<Color(52258)>Duration:<Color(52258)> 20s
When <Color(-34022)>Obey</Color> is active, will only execute upon command.",3753,4,130,90,1652,1875,0,-1,20,0,True,False,False,False,False,False,False,False,False,0,True,True,1,0,0,False,0,0,0,0,0,False,0,1200,79,0,0,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
790,"Landslide","Delivers an attack with a potency of 70.
<Color(52258)>Additional Effect:<Color(52258)> Stun  <Color(52258)>Duration:<Color(52258)> 2s
When <Color(-34022)>Obey</Color> is active, will only execute upon command.",3754,3,130,82,1651,1875,0,-1,40,3,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,400,80,3,7,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
791,"Earthen Fury","Deals earth damage with a potency of 200 to all nearby targets.
<Color(52258)>Additional Effect:</Color> Razed Earth  <Color(52258)>Potency:</Color> 20 <Color(52258)>
Duration:</Color> 15s
Executed when master uses <Color(-34022)>Enkindle</Color>.",3755,4,130,82,1655,2337,0,-1,50,0,True,False,False,False,False,False,False,False,False,0,True,True,2,5,0,True,0,0,0,0,0,False,0,3000,0,5,4,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
792,"Wind Blade","Deals wind damage with a potency of 100.",3761,2,130,81,1656,1875,0,-1,1,25,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,10,30,77,5,3,0,0,0,28,0,True,False,0,False,False,False,True,True,True,False,False,True
793,"Shockwave","Deals wind damage with a potency of 90.
<Color(52258)>Additional Effect:<Color(52258)> 15-yalm knockback
When <Color(-34022)>Obey</Color> is active, will only execute upon command.",3763,4,130,81,1658,1875,0,-1,1,5,False,False,False,True,False,False,False,False,False,0,True,True,1,0,0,True,0,0,0,0,0,False,0,900,78,5,3,0,0,0,28,0,False,False,0,False,False,False,True,True,True,False,False,True
794,"Aerial Slash","Deals wind damage with a potency of 90 to target and all enemies nearby it.
When <Color(-34022)>Obey</Color> is active, will only execute upon command.",3762,2,130,81,1657,2338,0,-1,20,25,False,False,False,True,False,False,False,False,False,0,True,False,2,5,0,True,0,0,0,0,0,False,0,300,79,5,3,0,0,0,28,0,True,False,0,False,False,False,True,True,True,False,False,True
