key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
202,2,18,2497,1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
203,2,19,3793,1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
204,2,19,2708,1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
205,2,19,3985,1,5072,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
206,2,20,3563,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
207,2,20,3045,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
208,2,20,2712,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
209,2,20,2239,1,5072,2,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,True,100,100,100,0
210,2,21,3557,1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,True,100,100,100,0
211,2,21,2241,1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,True,100,100,100,0
212,2,22,2723,1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,True,100,100,100,0
213,2,22,3802,1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,True,100,100,100,0
214,2,23,2472,1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
215,2,23,3804,1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
216,2,23,3574,1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
217,2,23,3057,1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
218,2,23,2498,1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
219,2,24,2725,1,5072,1,5057,1,5092,1,5063,1,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
220,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
221,2,24,3998,1,5072,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
222,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
223,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
224,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
225,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,False,50,100,58,0
226,2,26,2473,1,5072,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
227,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,False,50,100,58,0
228,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,False,50,100,58,0
229,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
230,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,True,100,100,100,0
231,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,0,0,False,50,100,58,0
232,2,28,4007,1,5073,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
233,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
234,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
235,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
236,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
237,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
238,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
239,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
240,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
241,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
242,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
243,2,31,4009,1,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
244,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
245,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
246,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
247,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
248,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
249,2,33,2260,1,5073,2,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
250,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0,0,True,100,100,100,0
251,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
252,2,34,4024,1,5073,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
253,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
254,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
255,2,34,2262,1,5073,2,5092,3,5280,1,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
256,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
257,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
258,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
259,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
260,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,False,50,100,50,0
261,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
262,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,False,50,100,50,0
263,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,False,50,100,50,0
264,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,1,5,3,3,0,0,True,100,100,100,0
265,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,False,50,100,50,0
266,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
267,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
268,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
269,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
270,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
271,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
272,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,6,3,3,0,0,True,100,100,100,0
273,2,43,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,0,0,0,False,50,100,50,0
274,2,43,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,1,7,3,3,0,0,True,100,100,100,0
275,2,43,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,1,7,3,3,0,0,True,100,100,100,0
276,2,43,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,1,7,3,3,0,0,True,100,100,100,0
277,2,43,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,1,7,3,3,0,0,True,100,100,100,0
278,2,44,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,0,0,0,False,50,100,50,0
279,2,44,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,0,0,0,False,50,100,50,0
280,2,44,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,1,7,3,3,0,0,True,100,100,100,0
281,2,44,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
282,2,45,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,-1,0,0,0,False,50,100,50,0
283,2,45,2830,1,5079,2,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,0,True,100,100,100,0
284,2,45,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,0,True,100,100,100,0
285,2,46,3883,1,5074,1,5285,1,5059,1,5322,1,0,0,0,0,0,0,0,0,1,7,3,4,0,0,True,100,100,100,0
286,2,47,2850,1,5074,2,5094,1,5285,1,0,0,0,0,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
287,2,47,3183,1,5458,1,5282,1,5285,1,5059,1,0,0,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
288,2,47,2859,1,5073,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
289,2,48,3887,1,5285,1,5074,1,5094,1,5063,1,5322,1,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
290,2,48,3670,1,5073,1,5074,1,5094,1,5285,1,0,0,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
291,2,49,2861,1,5074,2,5094,1,5282,1,0,0,0,0,0,0,0,0,0,0,1,8,3,4,0,0,True,100,100,100,0
292,2,50,2294,1,5074,3,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
293,2,50,3906,1,5074,1,5084,2,5282,1,5322,1,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
294,2,50,2884,1,5074,1,5084,2,5282,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
295,2,50,3203,1,5084,3,5329,1,5079,1,5282,1,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
296,2,50,2478,1,5074,1,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
297,2,50,3692,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,7,1,-1,0,2,0,True,100,100,100,0
298,2,50,3209,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
299,2,50,3912,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
300,2,50,2889,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
301,2,50,4059,1,5074,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,4,0,0,True,100,100,100,0
302,4,1,5275,1,5291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0
303,4,1,2631,1,5275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
304,4,2,3740,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
305,4,2,3516,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
306,4,3,3960,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
307,4,3,3741,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
308,4,3,3959,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
309,4,4,3530,1,5275,2,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
310,4,4,3761,1,5275,1,5318,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
311,4,4,2653,1,5275,1,5318,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
312,4,4,3962,1,5275,1,5056,1,5318,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
313,4,5,3762,1,5275,1,5056,1,5318,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
314,4,5,4304,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
315,4,5,3310,1,5275,2,5324,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
316,4,6,3531,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
317,4,6,3766,1,5275,1,5324,1,5318,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
318,4,6,3535,1,5275,1,5056,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
319,4,6,3534,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
320,4,7,1682,1,5275,2,5056,1,5324,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
321,4,7,4092,1,5275,1,5503,1,5432,2,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
322,4,8,5276,1,5292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,False,50,100,67,0
323,4,8,3764,1,5275,1,5361,1,5318,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
324,4,8,2654,1,5275,1,5276,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
325,4,8,3765,1,5275,2,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
326,4,9,3768,1,5276,1,5324,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
327,4,9,3536,1,5276,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
328,4,9,3769,1,5276,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
329,4,10,3016,1,5276,3,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
330,4,10,3966,1,5276,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
331,4,10,3537,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
332,4,11,3965,1,5276,1,5324,1,5056,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
333,4,11,2660,1,5276,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
334,4,11,3771,1,5276,1,5319,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
335,4,12,3770,1,5276,1,5319,1,5324,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
336,4,12,3017,1,5276,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
337,4,12,3968,1,5276,1,5062,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,True,100,100,100,0
338,4,13,2229,1,5275,2,5364,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
339,4,13,3967,1,5276,1,5275,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
340,4,13,3541,1,5276,2,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
341,4,14,3772,1,5276,1,5091,1,5319,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
342,4,14,3319,1,5276,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
343,4,14,2669,1,5276,1,5319,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
344,4,14,1685,1,5276,2,5057,1,5324,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
345,4,14,3970,1,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
346,4,14,3542,1,5276,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
347,4,15,4308,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
348,4,15,3546,1,5276,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
349,4,15,3777,1,5276,1,5324,1,5319,1,5510,1,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
350,4,16,3547,1,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
351,4,16,3979,1,5276,2,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
352,4,16,3980,1,5276,1,5057,1,5319,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
353,4,17,5277,1,5296,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,0,0,0,False,50,100,58,0
354,4,17,2672,1,5276,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
355,4,17,3774,1,5276,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
356,4,17,4097,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
357,4,17,4099,1,5276,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
358,4,18,3549,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
359,4,18,3552,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
360,4,18,1688,1,5277,1,5319,1,5056,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
361,4,19,3784,1,5277,2,5325,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
362,4,19,3982,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
363,4,19,2697,1,5277,1,5276,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
364,4,20,4435,1,5277,1,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
365,4,20,3562,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,True,100,100,100,0
366,4,21,3788,1,5277,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
367,4,21,3790,1,5277,1,5275,1,5325,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
368,4,21,3795,1,5277,1,5276,1,5325,1,5510,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
369,4,22,3337,1,5277,1,5325,1,5334,1,5319,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
370,4,22,2714,1,5277,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
371,4,22,3559,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
372,4,22,3043,1,5277,3,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,True,100,100,100,0
373,4,23,2710,1,5277,1,5319,1,5334,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
374,4,23,3791,1,5277,2,5319,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
375,4,23,3983,1,5277,1,5319,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
376,4,23,3572,1,5277,2,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
377,4,24,3991,1,5277,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
378,4,24,3347,1,5277,2,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
379,4,24,3989,1,5277,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
380,4,25,3799,1,5277,1,5319,1,5367,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
381,4,25,3576,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
382,4,25,3578,1,5277,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
383,4,26,5280,1,5300,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,-1,0,0,0,False,50,100,58,0
384,4,26,3808,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
385,4,26,4314,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
386,4,27,3810,1,5277,1,5057,1,5320,1,5510,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
387,4,27,3821,1,5277,1,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
388,4,27,3581,1,5277,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0
389,4,27,4108,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
390,4,27,4005,1,5280,2,5325,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,True,100,100,100,0
391,4,28,1697,1,5280,1,5058,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
392,4,28,4003,1,5280,1,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
393,4,29,4106,1,5277,1,5504,1,5460,2,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
394,4,29,2250,1,5277,1,5371,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
395,4,29,3367,1,5280,1,5325,1,5334,1,5320,1,0,0,0,0,0,0,0,0,9,1,-1,0,4,0,True,100,100,100,0
396,4,30,3099,1,5280,3,5325,1,5057,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
397,4,30,3597,1,5280,2,5058,1,5093,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
398,4,30,3100,1,5280,2,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
399,4,31,3369,1,5280,2,5326,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
400,4,31,4011,1,5280,1,5058,1,5320,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
401,4,31,3827,1,5280,2,5320,1,5058,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
402,4,31,3829,1,5280,2,5326,1,5320,1,5510,1,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
403,4,32,4456,1,5280,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
404,4,32,3377,1,5280,2,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
405,4,32,4016,1,5280,1,5058,1,5321,1,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,True,100,100,100,0
406,4,33,5282,1,5303,1,5524,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,-1,0,0,0,False,50,100,50,0
