key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"That woman didn't best me. I merely came unprepared.","I didn't think when I left my bed this morning that some slighted scold with a peiste-sized chip on her shoulder might challenge me to a bloody duel. But I wasn't about to refuse her...not with everyone watching and my reputation on the line. If I ain't one thing, it's craven.","But here I am. Bloodied and bruised while that hells-cat sits over there smirking. What she did ain't proper and I plan on learnin' her a lesson. Just, this time with a wee bit of help. What say you?","Challenge Grishild the Ungood?","","","You aren't craven, are you?",""
58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Hear ye! The Maelstrom is conducting a live training exercise at the De Nevelle Checkpoint. All adventurers are welcome to join.","","","","","","",""
59,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"You look to be well-seasoned <If(PlayerParameter(4))>lass<Else/>lad</If>. Would you care to show this batch of yellow-bellied greenbacks a thing or two about battlecraft?","","","","","","",""
60,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"I beg of you, <If(PlayerParameter(4))>good lady<Else/>good sir</If>! Might you help me keep these damnable rats clear of my oranges until the chocobo caravan arrives?","","","","","","",""
61,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Galagos! Galagos! How am I to deliver my wheat to market when the Grey Fleet is overrun with...with...galagos!?","","","","","","",""
62,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"ヤーゾンめ、ウジャウジャ集まりやがって……。
杭打ち機はくれてやるもんか！","","","","","","",""
63,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"If those cursed goblins lay a hand on me cogs I'll...I'll... Well, I'll think of somethin'!","","","","","","",""
64,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"The orobon are at it again! We cannot let them eat any more of the younger fish, or there'll be naught left for next season's catch!","","","","","","",""
65,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Me da... Et by a 'bon, he were. Now I wants the fishes all dead, like. Can ye make 'em all dead, like?","","","","","","",""
66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"Ah, an adventurer. And one with fire in <If(PlayerParameter(4))>her<Else/>his</If> eyes, no less. That fire is just what we need.","Spurred by rumors of a new Amalj'aa commander, I arrived outside the beast tribe encampment only to find that not only had the commander arrived, but that the foul lizards were preparing to march on Ul'dah!","A request for reinforcements has already been sent via linkshell, but it will be several bells before they arrive, and by then it will be too late. No, we must stop the enemy before they advance, and since we are sorely outnumbered, I believe the only path to victory is to lower morale by targeting both their supplies and their leader.","Aid the Immortal Flames?","","","Then I suggest you leave this area immediately, for it will soon be engulfed in chaos.",""
67,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,6,0,0,0,0,0,"I was right! Stand in the desert long enough, and an adventurer is bound to come calling. So, can one assume you are looking for employment? I am a naturalist studying the magicked aura emitted from the Sunken Temple of Qarn, and I believe this aura is what powers those stone golems which guard the entrance.","If I can learn to disrupt that aura, I may be able to render all the guardians inactive, opening the ruins for further exploration by scholars such as myself. But to do so, I first require the hearts of those very guardians, so I may study how they operate.","Collect soulstones for the naturalist?","","Oh, I knew my plan would work!","","You would forsake a man in need? What would the good people of the Adventurers' Guild say to that!?",""
68,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Inside each stone guardian is a soulstone which animates the lifeless rock. I need these stones so I might learn how to extinguish the flames of life within.","","","","","","",""
69,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"You have brought me something, have you not?","","","","The... The light... It burns so brightly, yet emits no heat. What sort of fell magicks am I witnessing here...? Oh, my apologies. Yes, very good. This specimen will do just fine, but I would turn away a <If(PlayerParameter(4))>woman<Else/>man</If> who brought me more.","","But why!? You are a mere adventurer. You cannot expect to fathom the complex mysteries of the soulstones' inner-workings! You must entrust them to me! To me!",""
70,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,6,0,0,0,0,0,"Please, <If(PlayerParameter(4))>ma'am<Else/>sir</If>. My baby brother is hungry, but my mother is to weak too feed him. My father left when I was three summers, and my grandfather died last week in Coperbell Mines. My sister moved away to a rich merchant's house and no longer visits us, and my older brother lies all day in the corner with his Somnus pipe... If you could spare some food...","Even the leaves of a cactuar would suffice...","Help the poor girl?","","May the Twelve bless you!","","<sob> Back to the inn again, then...",""
71,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Please! My baby brother will starve without something to eat! Anything will do. Even the leaves of a cactuar!","","","","","","",""
72,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"Did you find any leaves?","","","","Thank you! But please, <If(PlayerParameter(4))>ma'am<Else/>sir</If>. Can I have some more?","","But my baby brother...!",""
73,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"You there. Might you be the escort Master Gegeruju promised?","My...ah, client awaits me at Hidden Falls and I grow weary in this heat.","I also believe there might be someone following me─a common-enough nuisance for one in my...ah, line of work.","Escort the lady?","","","You're <Emphasis>not</Emphasis> the escort? Then you're lucky I don't charge you for the time we've spent here chatting.",""
74,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Not a quarter moon passes without some feeble attempt by the local Qiqirn to raid Highbridge and steal the supplies which are ferried in regularly by airship.","This is why we Brass Blades stand constant vigil. It is our duty to ensure that the citizens of the settlement can carry out their tasks without fear of being attacked.","","","","","",""
75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Highbridge has its dangers, what with the Qiqirn and the Amalj'aa always lookin' to claim the span as their own...","But one man's hardship is another's opportunity. I look to make a killin' here, what with all the other merchants huddlin' together in safer locales as Drybone and the Golden Bazaar.","And while they sit there splittin' profits, I'll be linin' me coffers with gold...as long as the Brass Blades keep the peace, that is.","","","","",""
76,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Unlike that chatty peddler o'er yonder, I'm not fool enough to believe a motley crew of hired swords can stop the beast tribes from overrunning the span.","It's only a matter of time before they succeed in spiriting away a few of our children again. Yes, you heard me right. It's not only supplies those damned rats seeks.","","","","","",""
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Another victory under the captain's belt!","And there are quite a few victories under there. I know. I've seen them.","","","","","",""
78,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"My unit is not unlike a machine.","Each part interlocking, and running best when well-oiled...if you know what I mean.","If you're looking to join, well, then I'm afraid must disappoint. Another hand on the lever is the last thing I need.","","","","",""
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"The captain sometimes allows me to operate his lever.","Says I'm a right engineer, he does.","","","","","",""
80,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"For people arriving in Thanalan from the Black Shroud, Highbridge is the first town they arrive in. For people leaving Thanalan, Highbridge is the last town they will see before entering the dark forest.","Not many places can lay claim to both new beginnings and bitter ends.","","","","","",""
81,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Welcome to Highbridge. We are one of only a handful of towns that has its own airship landing.","Thought it appears to have been cut over centuries, the canyon in which the Yugr'am River flows was actually formed by five summers past during the great Calamity. The bridge immediately after to reconnect the Royal Allagan Sunway with the Lumberline leading to Gridania.","","","","","",""
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"I'm sorry, but the airships which frequent Highbridge are reserved for the transport of supplies and the occasional naturalist from the Arzaneth Ossuary come to study the ruins of the Invisible City.","If it is airship passage you seek, might I suggest the landings in Ul'dah or Gridania.","","","","","",""
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Listen! Can you hear them? The screams rising up from the bottom of the canyon!","The Blades all tell me it's naught but the wind, but I've heard the wailing on nights where nary a leaf shuddered. Soon, they'll believe me. When the army of undead march from the Invisible City and reclaim our realm for their own!","","","","","",""
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Gone... Everything stolen by those rats.","How could we have allowed this to happen... We shan't let our guard down again. I swear it on my honor!","","","","","",""
85,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Lever, lever, lever! Is that all he can think about? People were taken from their families! Livelihoods destroyed!","If the captain weren't just so handsome, I'd leave him this instant!","","","","","",""
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"It appears my well-oiled machine...malfunctioned.","Perhaps the lever requires a tad more jostling. And oil. Much more oil.","","","","","",""
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Did we lose?","Well, then  I suppose tonight he'll be wanting to recalibrate his lever.","","","","","",""
88,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"Oh, what ever can I do!? This mead must be delivered to the Sanctum of the Twelve before the rite, or the monsignor will have my ar─ Ah, my head. He'll have my head!","But with all these gnats circling about, attracted to the sweet smell of the honey, I'll never make to the sanctuary in one piece!","Would it be too much trouble to ask you to escort me? I could pay you with part of what the monsignor gave me.","Escort the courier?","","","Well, I suppose the sting of a gnat is less excruciating than the punishment waiting me if this mead does not arrive on time...",""
89,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"We dinnae force this life upon a single man. Those what could not resist the call o' the Deep left us lubbers long ago, and I wish 'em aught but the best.","","","","","","",""
90,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"If the Admiral wants to believe that we Salthounds've righted the rudder and straightened the ship by reclaimin' the mill, let the fool.","","","","","","",""
91,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"No coin, no loot. Just a rottin' mill and slugs to break me fast on.","Might be as I should raid me that rat-run tradin' post on yonder.","","","","","",""
92,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"The cap'n says no rum 'til the mill's runnin' proper, like. Good thing I stills keep me that bottle 'idden by the falls.","","","","","","",""
93,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Damn the cap'n all the way to the seventh gate and back! This bloody mill is beyond mendin'. It should torn down and used to build another ship!","","","","","","",""
94,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"We Salthounds lost our ship and 'alf the bloody crew when the sky fell five summers past. If it weren't fer the cap'n, I suppose most of us'd still be reavin', but as scrags with other crews.","","","","","","",""
95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Ye see the Lala off sittin' by 'er lonesome? That be our trusty cap'n. 'Twas 'er notion we should see this mill up an' runnin'.","Why a mill? I's learned in me years as a pirate there be one thing ye ne'er do, and that be question the cap'n.","","","","","",""
96,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"I's had me my share o' maids back durin' me reavin' days, which is why I agreed to follow the cap'n up 'ere to this forsaken piss pit.","But lo, do ye sees yerself a single blushin' beauty amongst these 'ere roots an' vines? I's been cozened, I has.","","","","","",""
97,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Not a single drop o' blood was shed in the takin' o' the mill. By the time we'd arrived, the place 'ad already been long abandoned. Though, if it hadn't, I reckon the tale might've been different.","","","","","","",""
98,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Some o' these men still revel in the tales o' their exploits on the five seas. Me? I loathed the Deep. A woman as me could get nary a night's rest, what with the constant croakin' an' rockin'.","","","","","","",""
99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"I once slit the throat of an island king, took 'is daughters, and burned 'is village. The loot I plundered that day saw me belly filled with rum for a moon. And now, 'ere I am, dancin' in the shrubs. So, if ye thinks I look 'appy, yer blinder than a one-eyed crone.","","","","","","",""
100,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"The crew's been 'ere night on three summers, but we've little to show for it. Every time we make e'en an ilm of 'eadway, some new creature crawls from the forest to come kick our arses back down.","","","","","","",""
101,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"The cap'n keeps tellin' us our day, she'll come. I's naught better to do with me time, so wait, I shall.","","","","","","",""
102,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Cuttin' a throat is easy, it's the getting' to it that be 'ard. Getting' to a tree is easy, it's the cuttin' it that be 'ard.","","","","","","",""
103,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"This 'ere be Salt'ound land. Scurry off afore we cut off yer limbs and use 'em to prop up our feet, like.","","","","","","",""
104,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"I suppose yer wonderin' why I brought me 'ounds 'ere.","Well, keep wonderin', 'cause I ain't tellin' no meddlin' 'venturer.","","","","","",""
105,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Why does Master Gegeruju insist on making me wait?","","","","","","",""
106,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,4,4,4,4,4,4,4,4,"Perhaps a rose by any other name would smell just as sweet, but then again. it would not cost me as much coin.","","","","","","",""
107,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Since the Admiral and Mealvaan's Gate began implementing stricter import laws, clever pirates have taken to using goblins to distribute their contraband to the people of La Noscea, so that they may escape the hand of justice.","One such pack of goblins has been discovered here in Skull Valley, and me and my men have been ordered to confiscate the goods and slay all those who fail to cooperate.","We could use the help of a skilled adventurer such as yourself. And do not worry. You <Emphasis>will</Emphasis> be rewarded for your efforts. Your safety, on the other hand, I cannot guarantee. But such is any job, no?","","","","",""
108,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"Silence! I would not have you disturb our mission to confiscate the contraband being hoarded by that band of goblins....","Unless, that is, you wish to join.","In that case, you are free to infiltrate the goblin camp and retrieve as many crates as you can lift. The ones being carried by the goblins themselves may require a tad more...coercing.","Join the operation?","You have our thanks, adventurer. Bring any crates collected back to me, and I will see they are delivered back to the custom house.","","In that case, I must ask that you leave this place at once. ",""
109,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"Were you able to retrieve any crates?","","","","Yes, these items are all prohibited under thallasocratic decree. The First Assessor will be most pleased.","","Then back into the fray with you! That contraband won't confiscate itself!",""
110,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"I have an urgent request, but only if you are bound for Tidegate.","I must deliver important orders from the Admiral herself to the Maelstrom commander stationed at South Tidegate, but the storm privates assigned to accompany me have yet to arrive. For all I know they could be lying drunk in a gutter somewhere. Or <Emphasis>dead</Emphasis> in a gutter somewhere.","You don't appear to be dead or drunk, so could I ask you to escort me through Quarterstone? I don't believe we will encounter much trouble, but I've been known to be wrong on countless occasions.","Escort the scout?","","","I see. Very well then.
Till sea swallows all.",""
111,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"Lemons! I <Emphasis>hate</Emphasis> lemons! I <Emphasis>despise</Emphasis> lemons! I </Emphasis>loath</Emphasis> lemons!","Look at this ankle! It has swollen to the size of an ogre pumpkin! All because I slipped on that blasted lemon rind!","And now, here I am, mere malms from my destination in Vesper Bay, stuck on the side of the Sunway...because of a <Emphasis>LEMON</Emphasis>! You...wouldn't happen to be heading in that direction, now...would you? I could use a sturdy shoulder to lean upon.","Escort the merchant to Vesper Bay?","","","I suppose you think all this is amusing. A man attacked by a savage lemon rind. Go on. Laugh it up. Let us hear you now.",""
112,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Enough cores... But can never have truly enough cores...","","","","","","",""
113,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"Cores...? Can never have too many cores...","","","","Core... This will...serve nicely...","","Very well...",""
114,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Thank you! Now I won't have to go back to the inn and that sour-smelling man on the second floor...","","","","","","",""
115,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"You... You want to give me more?","","","","Oh thank you! My baby brother will be so happy...if my older brother doesn't take the leaves and sell them for more Somnus...","","Do you have a baby brother, too?",""
116,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Yes, I believe everything is in order. I seems will be having tea after all! Oh, what a glorious day!","","","","","","",""
117,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"You mean to tell me, there were still crates in the manse?","","","","By golly, you were right! My mind must have been somewhere else. In Ul'dah. Sipping on tea, I suppose.","","Of course not! I have all my crates right here! Silly adventurer.",""
118,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"This should be more than a sufficient amount of soulstones. Why, I could light my bedchamber for mon─ I mean, discover <Emphasis>myriad</Emphasis> secrets! Yes.","","","","","","",""
119,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,5,0,0,0,0,0,0,"I have more than enough soulstones to conduct my research, but I won't turn away those who are willing to bring more.","","","","Excellent! My colleagues will never mock me again!","","Well, you know where to find me! (Hopefully the guardians do not.)",""
120,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,6,0,0,0,0,"I beg of you, <If(PlayerParameter(4))>milady<Else/>milord</If>! I'm but a poor collector of shells, looking to feed her family.","But the rainbowlip oysters that I sell for a gil a dozen to the kind Lalafell in Costa del Sol are all being eaten by the dreadful colibri.","The savvy little devils follow me and wait until I have found a shell, then swoop in from behind and snatch it from my basket! Try as I might to retrieve them, the birds are much too quick for me to catch. If someone were to help, I would be eternally in their debt!","Help collect shells?","Praise the Twelve! I shall wait here for you.","","My sons... They won't last much longer on sandfleas and seawater.",""
121,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"The colibri have swallowed all my shells whole! If I cannot retrieve them, my sons will go hungry another night!","","","","","","",""
