key,0,1,2,3,4,5,6,7
264,18,"A Fisher's Life for Me: La Noscea","Obtain all five “Good Things Come to Those Who Bait: La Noscea” achievements.",10,37,0,0,3
265,18,"Good Things Come to Those Who Bait: Black Shroud I","Fish 20 times from grade 1 waters in the Black Shroud.",5,0,0,0,3
266,18,"Good Things Come to Those Who Bait: Black Shroud II","Fish 300 times from grade 2 waters in the Black Shroud.",5,0,0,0,3
267,18,"Good Things Come to Those Who Bait: Black Shroud III","Fish 1,000 times from grade 3 waters in the Black Shroud.",5,0,0,0,3
268,18,"Good Things Come to Those Who Bait: Black Shroud IV","Fish 2,000 times from grade 4 waters in the Black Shroud.",5,0,0,0,3
269,18,"Good Things Come to Those Who Bait: Black Shroud V","Fish 4,000 times from grade 5 waters in the Black Shroud.",5,0,0,0,3
270,18,"A Fisher's Life for Me: Black Shroud","Obtain all five “Good Things Come to Those Who Bait: Black Shroud” achievements.",10,38,0,0,3
271,18,"Good Things Come to Those Who Bait: Thanalan I","Fish 20 times from grade 1 waters in Thanalan.",5,0,0,0,3
272,18,"Good Things Come to Those Who Bait: Thanalan II","Fish 300 times from grade 2 waters in Thanalan.",5,0,0,0,3
273,18,"Good Things Come to Those Who Bait: Thanalan III","Fish 1,000 times from grade 3 waters in Thanalan.",5,0,0,0,3
274,18,"Good Things Come to Those Who Bait: Thanalan IV","Fish 2,000 times from grade 4 waters in Thanalan.",5,0,0,0,3
275,18,"Good Things Come to Those Who Bait: Thanalan V","Fish 4,000 times from grade 5 waters in Thanalan.",5,0,0,0,3
276,18,"A Fisher's Life for Me: Thanalan","Obtain all five “Good Things Come to Those Who Bait: Thanalan” achievements.",10,39,0,0,3
277,18,"A Fisher's Life for Me: Eorzea","Obtain the “A Fisher's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2583,0,3
278,18,"Getting Giggy with It: La Noscea I","Spearfish 10 times at grade 1 shallow pools in La Noscea.",5,0,0,0,1
279,18,"Getting Giggy with It: La Noscea II","Spearfish 30 times at grade 2 shallow pools in La Noscea.",5,0,0,0,1
280,18,"Getting Giggy with It: La Noscea III","Spearfish 100 times at grade 3 shallow pools in La Noscea.",5,0,0,0,1
281,18,"Getting Giggy with It: La Noscea IV","Spearfish 200 times at grade 4 shallow pools in La Noscea.",5,0,0,0,1
282,18,"Getting Giggy with It: La Noscea V","Spearfish 500 times at grade 5 shallow pools in La Noscea.",5,0,0,0,1
283,18,"I'd Rather Be Spearfishing: La Noscea","Obtain all five “Getting Giggy with It: La Noscea” achievements",10,40,0,0,1
284,18,"Getting Giggy with It: Black Shroud I","Spearfish 10 times at grade 1 shallow pools in the Black Shroud.",5,0,0,0,1
285,18,"Getting Giggy with It: Black Shroud II","Spearfish 30 times at grade 2 shallow pools in the Black Shroud.",5,0,0,0,1
286,18,"Getting Giggy with It: Black Shroud III","Spearfish 100 times at grade 3 shallow pools in the Black Shroud.",5,0,0,0,1
287,18,"Getting Giggy with It: Black Shroud IV","Spearfish 200 times at grade 4 shallow pools in the Black Shroud.",5,0,0,0,1
288,18,"Getting Giggy with It: Black Shroud V","Spearfish 500 times at grade 5 shallow pools in the Black Shroud.",5,0,0,0,1
289,18,"I'd Rather Be Spearfishing: Black Shroud","Obtain all five “Getting Giggy with It: Black Shroud” achievements",10,41,0,0,1
290,18,"Getting Giggy with It: Thanalan I","Spearfish 10 times at grade 1 shallow pools in Thanalan.",5,0,0,0,1
291,18,"Getting Giggy with It: Thanalan II","Spearfish 30 times at grade 2 shallow pools in Thanalan.",5,0,0,0,1
292,18,"Getting Giggy with It: Thanalan III","Spearfish 100 times at grade 3 shallow pools in Thanalan.",5,0,0,0,1
293,18,"Getting Giggy with It: Thanalan IV","Spearfish 200 times at grade 4 shallow pools in Thanalan.",5,0,0,0,1
294,18,"Getting Giggy with It: Thanalan V","Spearfish 500 times at grade 5 shallow pools in Thanalan.",5,0,0,0,1
295,18,"I'd Rather Be Spearfishing: Thanalan","Obtain all five “Getting Giggy with It: Thanalan” achievements",10,42,0,0,1
296,19,"Getting Too Attached I","Successfully affix 10 materia.",5,0,0,0,3
297,19,"Getting Too Attached II","Successfully affix 50 materia.",5,0,0,0,3
298,19,"Getting Too Attached III","Successfully affix 100 materia.",5,0,0,0,3
299,19,"Getting Too Attached IV","Successfully affix 500 materia.",5,0,0,0,3
300,19,"Materia Hysteria","Successfully affix 1,000 materia.",10,43,0,0,3
301,19,"Beginner's Luck","Successfully affix two materia to the same piece of gear.",10,0,0,0,4
302,19,"I Make My Own Luck","Successfully affix three materia to the same piece of gear.",20,0,0,0,4
303,19,"Luck's Got Nothing to Do with It","Successfully affix four materia to the same piece of gear.",30,0,0,0,4
304,19,"I Got This!","Successfully affix five materia to the same piece of gear.",40,0,2910,0,4
305,19,"Prepare to Be Assimilated I","Successfully convert 10 spiritbound items into materia.",5,0,0,0,3
306,19,"Prepare to Be Assimilated II","Successfully convert 50 spiritbound items into materia.",5,0,0,0,3
307,19,"Prepare to Be Assimilated III","Successfully convert 100 spiritbound items into materia.",5,0,0,0,3
308,19,"Prepare to Be Assimilated IV","Successfully convert 500 spiritbound items into materia.",5,0,0,0,3
309,19,"Living in a Materia World","Successfully convert 1,000 spiritbound items into materia.",10,44,0,0,3
310,20,"Leaving Limsa Lominsa","Complete the main scenario quest “Never the Twain Shall Meet.”",5,0,0,0,4
311,20,"Gone from Gridania","Complete the main scenario quest “Beckon of the Elementals.”",5,0,0,0,4
312,20,"Out of Ul'dah","Complete the main scenario quest “Calamity Cometh.”",5,0,0,0,4
313,20,"This One Time, at Level Thirty-six...","Complete any one of the class quests available at level 36.",5,0,0,0,4
314,20,"Tales of War","Complete the following Disciple of War quests: “Thrill of the Fight,” “Captain's Orders,” “Two Sides to Every Chip,” “There Can Be Only One,” and “Necessary Evils.”",10,45,0,0,4
315,20,"Tales of Magic","Complete the following Disciple of Magic quests: “Law and the Order” and “The Call of Nature.”",10,46,0,0,4
316,20,"Tales of the Hand","Complete the following Disciple of the Hand quests: “Spanning the Spectrum,” “The Sound of Silence,” “Struck Through the Heart,” “Head of the Class,” “A Fruitful Murder,” “Dream On, Dream Away,” and “Something in the Soup.”",10,47,0,0,4
317,20,"Tales of the Land","Complete the following Disciple of the Land quests: “Runaway Little Girl,” “A Moogle Bouquet,” and “Polishing the Mast.”",10,48,0,0,4
318,20,"The Greatest Tales Ever Told","Obtain the “Tales of War,” “Tales of Magic,” “Tales of the Hand,” and “Tales of the Land” achievements.",20,0,2908,0,4
319,20,"A Little Something on the Side: La Noscea","Complete 15 sidequests originating in La Noscea.",5,0,0,0,4
320,20,"A Little Something on the Side: Black Shroud","Complete 15 sidequests originating in the Black Shroud.",5,0,0,0,4
321,20,"A Little Something on the Side: Thanalan","Complete 15 sidequests originating in Thanalan.",5,0,0,0,4
322,20,"Sideways","Obtain all three “A Little Something on the Side” achievements.",10,49,0,0,4
323,20,"All the More Region to Leve I","Complete 10 regional levequests.",5,0,0,0,3
324,20,"All the More Region to Leve II","Complete 50 regional levequests.",5,0,0,0,3
325,20,"All the More Region to Leve III","Complete 100 regional levequests.",5,0,0,0,3
326,20,"All the More Region to Leve IV","Complete 500 regional levequests.",5,0,0,0,3
327,20,"All the More Region to Leve V","Complete 1,000 regional levequests.",5,0,0,0,3
328,20,"All the More Region to Leve VI","Complete 5,000 regional levequests.",10,50,0,0,3
329,20,"Region d'Etre","Complete 10,000 regional levequests.",20,0,0,0,3
330,20,"Think Global, Quest Local I","Complete 10 local levequests.",5,0,0,0,3
331,20,"Think Global, Quest Local II","Complete 50 local levequests.",5,0,0,0,3
332,20,"Think Global, Quest Local III","Complete 100 local levequests.",5,0,0,0,3
333,20,"Think Global, Quest Local IV","Complete 500 local levequests.",5,0,0,0,3
334,20,"Think Global, Quest Local V","Complete 1,000 local levequests.",5,0,0,0,3
335,20,"Think Global, Quest Local VI","Complete 5,000 local levequests.",10,51,0,0,3
336,20,"Lost in Localization","Complete 10,000 local levequests.",20,0,0,0,3
337,20,"A Slave to Faction I","Complete 10 faction levequests.",5,0,0,0,3
338,20,"A Slave to Faction II","Complete 50 faction levequests.",5,0,0,0,3
339,20,"A Slave to Faction III","Complete 100 faction levequests.",10,52,0,0,3
340,20,"Just the Factions, Ma'am","Complete 500 faction levequests.",20,0,0,0,3
341,20,"Serving a Greater Cause I","Complete 10 behests.",5,0,0,0,3
342,20,"Serving a Greater Cause II","Complete 50 behests.",5,0,0,0,3
343,20,"Serving a Greater Cause III","Complete 100 behests.",5,0,0,0,3
344,20,"Serving a Greater Cause IV","Complete 500 behests.",5,0,0,0,3
345,20,"Serving a Greater Cause V","Complete 1,000 behests.",5,0,0,0,3
346,20,"Serving a Greater Cause VI","Complete 5,000 behests.",10,53,0,0,3
347,20,"Enraptured Servitude","Complete 10,000 behests.",20,0,0,0,3
348,20,"Around the Realm and Back Again","Complete one regional battlecraft levequest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",5,0,0,0,1
349,20,"I Survived Camp Bearded Rock","Complete 20 regional battlecraft levequests originating at Camp Bearded Rock.",5,0,0,0,1
350,20,"I Survived Cedarwood","Complete 20 regional battlecraft levequests originating in Cedarwood.",5,0,0,0,1
351,20,"I Survived Camp Skull Valley","Complete 20 regional battlecraft levequests originating at Camp Skull Valley.",5,0,0,0,1
352,20,"I Survived Camp Bald Knoll","Complete 20 regional battlecraft levequests originating at Camp Bald Knoll.",5,0,0,0,1
353,20,"I Survived Camp Bloodshore","Complete 20 regional battlecraft levequests originating at Camp Bloodshore.",5,0,0,0,1
354,20,"I Survived Cassiopeia Hollow","Complete 20 regional battlecraft levequests originating in Cassiopeia Hollow.",5,0,0,0,1
355,20,"I Survived Camp Iron Lake","Complete 20 regional battlecraft levequests originating at Camp Iron Lake.",5,0,0,0,1
356,20,"And All I Got Was This Lousy Achievement: La Noscea","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in La Noscea.",10,54,0,0,2
357,20,"I Survived Camp Bentbranch","Complete 20 regional battlecraft levequests originating at Camp Bentbranch.",5,0,0,0,1
358,20,"I Survived Humblehearth","Complete 20 regional battlecraft levequests originating in Humblehearth.",5,0,0,0,1
359,20,"I Survived Camp Nine Ivies","Complete 20 regional battlecraft levequests originating at Camp Nine Ivies.",5,0,0,0,1
360,20,"I Survived Camp Emerald Moss","Complete 20 regional battlecraft levequests originating at Camp Emerald Moss.",5,0,0,0,1
361,20,"I Survived Treespeak","Complete 20 regional battlecraft levequests originating in Treespeak.",5,0,0,0,1
362,20,"I Survived the Mun-Tuy Cellars","Complete 20 regional battlecraft levequests originating in the Mun–tuy Cellars.",5,0,0,0,1
363,20,"I Survived Camp Tranquil","Complete 20 regional battlecraft levequests originating at Camp Tranquil.",5,0,0,0,1
364,20,"And All I Got Was This Lousy Achievement: Black Shroud","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in the Black Shroud.",10,55,0,0,2
365,20,"I Survived Camp Black Brush","Complete 20 regional battlecraft levequests originating at Camp Black Brush.",5,0,0,0,1
366,20,"I Survived the Nanawa Mines","Complete 20 regional battlecraft levequests originating in the Nanawa Mines.",5,0,0,0,1
367,20,"I Survived Camp Drybone","Complete 20 regional battlecraft levequests originating at Camp Drybone.",5,0,0,0,1
368,20,"I Survived Halatali","Complete 20 regional battlecraft levequests originating in Halatali.",5,0,0,0,1
369,20,"I Survived Camp Horizon","Complete 20 regional battlecraft levequests originating at Camp Horizon.",5,0,0,0,1
370,20,"I Survived Nophica's Wells","Complete 20 regional battlecraft levequests originating in Nophica's Wells.",5,0,0,0,1
371,20,"I Survived Camp Broken Water","Complete 20 regional battlecraft levequests originating at Camp Broken Water.",5,0,0,0,1
372,20,"And All I Got Was This Lousy Achievement: Thanalan","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in Thanalan.",10,56,0,0,1
373,20,"Globetrotter","Complete 20 regional battlecraft levequests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",20,57,0,0,2
374,20,"At the Realm's Behest","Complete one behest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",5,0,0,0,1
375,20,"To Serve and Protect: Camp Bearded Rock","Complete 10 behests at Camp Bearded Rock.",5,0,0,0,1
376,20,"To Serve and Protect: Cedarwood","Complete 10 behests in Cedarwood.",5,0,0,0,1
377,20,"To Serve and Protect: Camp Skull Valley","Complete 10 behests at Camp Skull Valley.",5,0,0,0,1
378,20,"To Serve and Protect: Camp Bald Knoll","Complete 10 behests at Camp Bald Knoll.",5,0,0,0,1
379,20,"To Serve and Protect: Camp Bloodshore","Complete 10 behests at Camp Bloodshore.",5,0,0,0,1
380,20,"To Serve and Protect: Cassiopeia Hollow","Complete 10 behests in Cassiopeia Hollow.",5,0,0,0,1
381,20,"To Serve and Protect: Camp Iron Lake","Complete 10 behests at Camp Iron Lake.",5,0,0,0,1
382,20,"La Noscea Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in La Noscea.",10,58,0,0,2
383,20,"To Serve and Protect: Camp Bentbranch","Complete 10 behests at Camp Bentbranch.",5,0,0,0,1
384,20,"To Serve and Protect: Humblehearth","Complete 10 behests in Humblehearth.",5,0,0,0,1
385,20,"To Serve and Protect: Camp Nine Ivies","Complete 10 behests at Camp Nine Ivies.",5,0,0,0,1
386,20,"To Serve and Protect: Camp Emerald Moss","Complete 10 behests at Camp Emerald Moss.",5,0,0,0,1
387,20,"To Serve and Protect: Treespeak","Complete 10 behests in Treespeak.",5,0,0,0,1
388,20,"To Serve and Protect: Mun--Tuy Cellars","Complete 10 behests in the Mun–Tuy Cellars.",5,0,0,0,1
389,20,"To Serve and Protect: Camp Tranquil","Complete 10 behests at Camp Tranquil.",5,0,0,0,1
390,20,"The Black Shroud Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in the Black Shroud.",10,59,0,0,2
391,20,"To Serve and Protect: Camp Black Brush","Complete 10 behests at Camp Black Brush.",5,0,0,0,1
392,20,"To Serve and Protect: Nanawa Silvermines","Complete 10 behests in the Nanawa Mines.",5,0,0,0,1
393,20,"To Serve and Protect: Camp Drybone","Complete 10 behests at Camp Drybone.",5,0,0,0,1
394,20,"To Serve and Protect: Halatali","Complete 10 behests in Halatali.",5,0,0,0,1
395,20,"To Serve and Protect: Camp Horizon","Complete 10 behests at Camp Horizon.",5,0,0,0,1
396,20,"To Serve and Protect: Nophica's Wells","Complete 10 behests in Nophica's Wells.",5,0,0,0,1
397,20,"To Serve and Protect: Camp Broken Water","Complete 10 behests at Camp Broken Water.",5,0,0,0,1
398,20,"Thanalan Got Served...and Protected","Complete 10 behests at each aetheryte camp and aetherial gate in Thanalan.",10,60,0,0,2
399,20,"Eorzea Got Served...and Protected","Complete 10 behests at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",20,61,0,0,2
400,20,"Leaning Towards the Brotherhood","Complete 10 faction levequests for the Brotherhood of the Broken Blade.",5,0,0,0,1
401,20,"Love Thy Brother","Complete 50 faction levequests for the Brotherhood of the Broken Blade.",10,62,0,0,1
402,20,"Leaning Towards the Shield","Complete 10 faction levequests for Azeyma's Shields.",5,0,0,0,1
403,20,"Another Brick in the Shield Wall","Complete 50 faction levequests for Azeyma's Shields.",10,63,0,0,1
404,20,"Leaning Towards the Horn","Complete 10 faction levequests for the Horn and Hand.",5,0,0,0,1
405,20,"A Helping Horn","Complete 50 faction levequests for the Horn and Hand.",10,64,0,0,1
406,20,"Commitment Issues","Complete 50 faction levequests each for the Brotherhood of the Broken Blade, Azeyma's Shields, and the Horn and Hand.",20,65,0,0,4
407,20,"Like a Knight in Shining Armor","Complete the paladin job quest “Keeping the Oath.”",5,0,0,0,4
408,20,"Bulletproof","Complete the monk job quest “Return of the King...of Ruin.”",5,0,0,0,4
409,20,"I am the Warrior","Complete the warrior job quest “How to Quit You.”",5,0,0,0,4
410,20,"Dragoon Age","Complete the dragoon job quest “Into the Dragon's Maw.”",5,0,0,0,4
411,20,"A Bard's Tale","Complete the bard job quest “Requiem for the Fallen.”",5,0,0,0,4
412,20,"Seeing White","Complete the white mage job quest “The Chorus of Cataclysm.”",5,0,0,0,4
413,20,"Back in Black","Complete the black mage quest “Always Bet on Black.”",5,0,0,0,4
414,20,"Career Opportunities","Complete the job quests “Keeping the Oath,” “Return of the King...of Ruin,” “How to Quit You,” “Into the Dragon's Maw,” “Requiem for the Fallen,” “The Chorus of Cataclysm,” and “Always Bet on Black.”",20,66,0,0,4
415,20,"Once in a Lifetime","Complete the entire scenario centered around Dalamud and the Empire's Meteor project.",20,0,2914,0,4
416,20,"Patricide","Defeat 11th Order Patriarch Gu Bu during the Battle for Aleport.",5,67,0,0,4
417,20,"To Kill a Mocking Bird","Defeat Sazel Ciloc the Divine during the Battle for Hyrstmill.",5,68,0,0,4
418,20,"Pounding the Spike","Defeat Stonespike Tanadd Gah during the battle for the Golden Bazaar.",5,69,0,0,4
419,20,"An Eye on the Ale I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,0,4
420,20,"An Eye on the Ale II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,0,4
421,20,"An Eye on the Ale III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,0,4
422,20,"An Eye on the Ale IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",5,0,0,0,4
423,20,"First Blood: Aleport","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Aleport.",10,70,0,0,4
424,20,"An Eye on the Trees I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,0,4
425,20,"An Eye on the Trees II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,0,4
426,20,"An Eye on the Trees III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,0,4
427,20,"An Eye on the Trees IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",5,0,0,0,4
428,20,"First Blood: Hyrstmill","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for Hyrstmill.",10,71,0,0,4
429,20,"An Eye on the Gold I","Receive a score of 10,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,0,4
430,20,"An Eye on the Gold II","Receive a score of 20,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,0,4
431,20,"An Eye on the Gold III","Receive a score of 30,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,0,4
432,20,"An Eye on the Gold IV","Receive a score of 40,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",5,0,0,0,4
433,20,"First Blood: Golden Bazaar","Receive a score of 50,000 or better for your efforts during a victorious campaign in the Battle for the Golden Bazaar.",10,72,0,0,4
434,20,"Holding the Hamlet: Aleport I","Defend Aleport from invading kobold forces 5 times.",5,0,0,0,3
435,20,"Holding the Hamlet: Aleport II","Defend Aleport from invading kobold forces 10 times.",5,0,0,0,3
436,20,"Holding the Hamlet: Aleport III","Defend Aleport from invading kobold forces 50 times.",5,0,0,0,3
437,20,"Holding the Hamlet: Aleport IV","Defend Aleport from invading kobold forces 100 times.",5,0,0,0,3
438,20,"To Be or Not to Be the Guardian of Aleport","Defend Aleport from invading kobold forces 1,000 times.",10,73,0,0,3
439,20,"Holding the Hamlet: Hyrstmill I","Defend Hyrstmill from invading Ixali forces 5 times.",5,0,0,0,3
440,20,"Holding the Hamlet: Hyrstmill II","Defend Hyrstmill from invading Ixali forces 10 times.",5,0,0,0,3
441,20,"Holding the Hamlet: Hyrstmill III","Defend Hyrstmill from invading Ixali forces 50 times.",5,0,0,0,3
442,20,"Holding the Hamlet: Hyrstmill IV","Defend Hyrstmill from invading Ixali forces 100 times.",5,0,0,0,3
443,20,"To Be or Not to Be the Guardian of Hyrstmill","Defend Hyrstmill from invading Ixali forces 1,000 times.",10,74,0,0,3
444,20,"Holding the Hamlet: Golden Bazaar I","Defend the Golden Bazaar from invading Amalj'aa forces 5 times.",5,0,0,0,3
445,20,"Holding the Hamlet: Golden Bazaar II","Defend the Golden Bazaar from invading Amalj'aa forces 10 times.",5,0,0,0,3
446,20,"Holding the Hamlet: Golden Bazaar III","Defend the Golden Bazaar from invading Amalj'aa forces 50 times.",5,0,0,0,3
447,20,"Holding the Hamlet: Golden Bazaar IV","Defend the Golden Bazaar from invading Amalj'aa forces 100 times.",5,0,0,0,3
448,20,"To Be or Not to Be the Guardian of the Golden Bazaar","Defend the Golden Bazaar from invading Amalj'aa forces 1,000 times.",10,75,0,0,3
449,20,"Helping the Hamlet: Aleport I","Procure and submit supplies 10 times during the Battle for Aleport.",5,0,0,0,3
450,20,"Helping the Hamlet: Aleport II","Procure and submit supplies 100 times during the Battle for Aleport.",5,0,0,0,3
451,20,"Helping the Hamlet: Aleport III","Procure and submit supplies 500 times during the Battle for Aleport.",5,0,0,0,3
452,20,"Helping the Hamlet: Aleport IV","Procure and submit supplies 1,000 times during the Battle for Aleport.",5,0,0,0,3
453,20,"To Be or Not to Be the Wind of Aleport","Procure and submit supplies 10,000 times during the Battle for Aleport.",10,76,0,0,3
454,20,"Helping the Hamlet: Hyrstmill I","Procure and submit supplies 10 times during the Battle for Hyrstmill.",5,0,0,0,3
455,20,"Helping the Hamlet: Hyrstmill II","Procure and submit supplies 100 times during the Battle for Hyrstmill.",5,0,0,0,3
456,20,"Helping the Hamlet: Hyrstmill III","Procure and submit supplies 500 times during the Battle for Hyrstmill.",5,0,0,0,3
457,20,"Helping the Hamlet: Hyrstmill IV","Procure and submit supplies 1,000 times during the Battle for Hyrstmill.",5,0,0,0,3
458,20,"To Be or Not to Be the Wind of Hyrstmill","Procure and submit supplies 10,000 times during the Battle for Hyrstmill.",10,77,0,0,3
459,20,"Helping the Hamlet: Golden Bazaar I","Procure and submit supplies 10 times during the Battle for the Golden Bazaar.",5,0,0,0,3
460,20,"Helping the Hamlet: Golden Bazaar II","Procure and submit supplies 100 times during the Battle for the Golden Bazaar.",5,0,0,0,3
461,20,"Helping the Hamlet: Golden Bazaar III","Procure and submit supplies 500 times during the Battle for the Golden Bazaar.",5,0,0,0,3
462,20,"Helping the Hamlet: Golden Bazaar IV","Procure and submit supplies 1,000 times during the Battle for the Golden Bazaar.",5,0,0,0,3
463,20,"To Be or Not to Be the Wind of the Golden Bazaar","Procure and submit supplies 10,000 times during the Battle for the Golden Bazaar.",10,78,0,0,3
464,20,"Habiting the Hamlet: Aleport I","Craft and submit materia-augmented equipment 10 times during the Battle for Aleport.",5,0,0,0,3
465,20,"Habiting the Hamlet: Aleport II","Craft and submit materia-augmented equipment 100 times during the Battle for Aleport.",5,0,0,0,3
466,20,"Habiting the Hamlet: Aleport III","Craft and submit materia-augmented equipment 500 times during the Battle for Aleport.",5,0,0,0,3
467,20,"Habiting the Hamlet: Aleport IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for Aleport.",5,0,0,0,3
468,20,"To Be or Not to Be the Hand of Aleport","Craft and submit materia-augmented equipment 10,000 times during the Battle for Aleport.",10,79,0,0,3
469,20,"Habiting the Hamlet: Hyrstmill I","Craft and submit materia-augmented equipment 10 times during the Battle for Hyrstmill.",5,0,0,0,3
470,20,"Habiting the Hamlet: Hyrstmill II","Craft and submit materia-augmented equipment 100 times during the Battle for Hyrstmill.",5,0,0,0,3
471,20,"Habiting the Hamlet: Hyrstmill III","Craft and submit materia-augmented equipment 500 times during the Battle for Hyrstmill.",5,0,0,0,3
472,20,"Habiting the Hamlet: Hyrstmill IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for Hyrstmill.",5,0,0,0,3
473,20,"To Be or Not to Be the Hand of Hyrstmill","Craft and submit materia-augmented equipment 10,000 times during the Battle for Hyrstmill.",10,80,0,0,3
474,20,"Habiting the Hamlet: Golden Bazaar I","Craft and submit materia-augmented equipment 10 times during the Battle for the Golden Bazaar.",5,0,0,0,3
475,20,"Habiting the Hamlet: Golden Bazaar II","Craft and submit materia-augmented equipment 100 times during the Battle for the Golden Bazaar.",5,0,0,0,3
476,20,"Habiting the Hamlet: Golden Bazaar III","Craft and submit materia-augmented equipment 500 times during the Battle for the Golden Bazaar.",5,0,0,0,3
477,20,"Habiting the Hamlet: Golden Bazaar IV","Craft and submit materia-augmented equipment 1,000 times during the Battle for the Golden Bazaar.",5,0,0,0,3
478,20,"To Be or Not to Be the Hand of the Golden Bazaar","Craft and submit materia-augmented equipment 10,000 times during the Battle for the Golden Bazaar.",10,81,0,0,3
479,20,"Leave Your Hammer at Home: Aleport","Emerge victorious in the Battle for Aleport without the assistance of any Disciples of the Land or Hand.",5,0,0,0,4
480,20,"Leave Your Hammer at Home: Hyrstmill","Emerge victorious in the Battle for Hyrstmill without the assistance of any Disciples of the Land or Hand.",5,0,0,0,4
481,20,"Leave Your Hammer at Home: Golden Bazaar","Emerge victorious in the Battle for the Golden Bazaar without the assistance of any Disciples of the Land or Hand.",5,0,0,0,4
482,20,"Make Stuff, Not War: Aleport","Emerge victorious in the Battle for Aleport without the assistance of any Disciples of War or Magic.",5,0,0,0,4
483,20,"Make Stuff, Not War: Hyrstmill","Emerge victorious in the Battle for Hyrstmill without the assistance of any Disciples of War or Magic.",5,0,0,0,4
484,20,"Make Stuff, Not War: Golden Bazaar","Emerge victorious in the Battle for the Golden Bazaar without the assistance of any Disciples of War or Magic.",5,0,0,0,4
485,20,"Looking Out for the Little People","Emerge victorious in the Battle for Aleport, the Battle for Hyrstmill, and the Battle for the Golden Bazaar.",5,0,0,0,4
486,21,"It's Reining Deer","Obtain a festive Starlight Celebration outfit consisting of a set of reindeer antlers and a reindeer suit.",20,82,0,0,2
487,21,"Beast from the East","Obtain a dragon kabuto during the Heavensturn festivities.",5,0,0,0,2
488,21,"Red Beast from the East","Obtain a crimson dragon kabuto during the Heavensturn festivities.",5,0,0,0,2
489,21,"Gold Beast from the East","Obtain a golden dragon kabuto during the Heavensturn festivities.",5,0,0,0,2
490,21,"Black Beast from the East","Obtain a black dragon kabuto during the Heavensturn festivities.",5,0,0,0,2
491,21,"Get All the Things!","Obtain all four dragon kabuto as part of the Heavensturn festivities.",20,83,0,0,2
492,21,"Love Me Tender","Obtain a paramour's pendant during the Valentione's Day festivities.",5,0,0,0,2
493,21,"B.F.F.","Obtain a platinum paramour's pendant during the Valentione's Day festivities.",5,0,0,0,2
494,21,"Did It Mostly for the Glory of Love","Obtain the Band of Eternal Passion during the Valentione's Day festivities.",5,0,0,0,2
495,21,"Love Makes the World Go Round","Obtain a paramour's pendant, platinum paramour's pendant, and the Band of Eternal Passion during the Valentione's Day festivities.",20,84,0,0,2
496,21,"Royal Audience","Obtain a peach blossom earring.",20,85,0,0,2
497,21,"Eggsceptional Hunting","Obtain a pristine egg ring.",5,0,0,0,2
498,21,"Eggstraordinary Hunting","Obtain a vibrant egg ring.",5,0,0,0,2
499,21,"Eggsemplary Hunting","Obtain a brilliant egg ring.",5,0,0,0,2
500,21,"Eggstreme Hunting","Obtain a midnight egg ring.",5,0,0,0,2
501,21,"Eggstravagant Hunting","Obtain a chocobo egg ring.",5,0,0,0,2
502,21,"Seven Short of a Dozen","Obtain all five egg rings.",20,86,0,0,2
503,21,"Cascadier Survivor","Obtain a lord's yukata (blue) or a lady's yukata (red) during the Moonfire Faire festivities.",5,0,0,0,2
504,21,"Stylish Cascadier","Obtain a lord's yukata (green) or a lady's yukata (blue) during the Moonfire Faire festivities.",5,0,0,0,2
505,21,"Dapper Cascadier","Obtain a lord's yukata (grey) or a lady's yukata (black) during the Moonfire Faire festivities.",5,0,0,0,2
