key,0,1,2,3,4,5,6,7,8,9,10,11,12
474,0,4,0,0,1,0,0,0,0,0,0,0,True
475,0,4,0,0,1,79,0,0,0,0,0,0,True
476,0,4,0,0,1,35,0,0,0,0,0,0,True
477,0,4,0,0,1,0,48,375,0,0,0,0,True
478,0,4,0,0,1,0,151,378,0,0,0,0,True
479,0,4,0,0,1,7,0,327,0,0,0,0,True
480,0,0,0,0,1,0,150,95,0,0,0,0,True
481,0,4,0,0,2.4,97,0,0,0,0,0,0,True
482,0,4,0,0,4,63,0,0,0,0,0,0,True
483,0,4,0,0,3,233,0,0,0,0,0,0,True
484,280,4,0,0,1.1,0,118,494,0,0,0,0,True
485,282,0,0,0,1,0,119,20,0,0,0,0,True
486,0,4,0,0,3,385,0,0,0,0,0,0,True
487,0,4,0,0,5,48,0,0,0,0,0,0,True
488,0,4,0,0,12,50,0,0,0,0,0,0,True
489,0,4,0,0,3.6,53,0,0,0,0,0,0,True
490,0,4,0,0,2.25,32,0,0,0,0,0,0,True
491,0,4,0,0,2.25,61,0,0,0,0,0,0,True
492,0,4,0,0,1.1,0,145,485,0,0,0,0,True
493,0,4,0,0,1.1,0,146,487,0,0,0,0,True
494,0,4,0,0,1.1,0,120,38,0,0,0,0,True
495,0,4,0,0,1.1,0,147,487,0,0,0,0,True
496,0,4,0,0,3,20,0,0,0,0,0,0,True
497,0,4,0,0,2.25,34,0,0,0,0,0,0,True
498,0,0,0,0,1,14,0,360,0,0,0,0,True
499,0,0,0,0,1,7,0,321,0,0,0,0,True
500,0,0,0,0,1,6,0,319,0,0,0,0,True
501,0,4,0,0,1.5,44,0,0,0,0,0,0,True
502,0,4,0,0,1.2,104,0,0,0,0,0,0,True
503,0,4,0,0,2,63,0,0,0,0,0,0,True
504,0,4,0,0,2.4,53,0,0,0,0,0,0,True
505,0,4,0,0,1.5,62,0,0,0,0,0,0,True
506,0,4,0,0,1.5,6,0,319,0,0,0,0,True
507,0,4,0,0,1.2,145,0,0,0,0,0,0,True
508,0,0,0,0,1,8,0,466,0,0,0,0,True
509,0,4,0,0,1,0,123,369,0,0,0,0,True
510,0,4,0,0,1,0,122,370,0,0,0,0,True
511,0,4,0,0,1,0,121,366,0,0,0,0,True
512,0,4,0,0,1,0,124,376,0,0,0,0,True
513,0,4,0,0,1.5,64,0,0,0,0,0,0,True
514,0,0,0,0,1.2,61,0,0,0,0,0,0,True
515,0,4,0,0,2,121,0,422,0,0,0,0,True
516,0,4,0,0,1.5,17,0,416,0,0,0,0,True
517,0,4,0,0,1,0,82,463,0,0,0,0,True
518,0,4,0,0,0.9,46,0,0,0,0,0,0,True
519,0,4,0,0,1,0,121,366,0,0,0,0,True
520,0,4,0,0,2,277,0,0,0,0,0,0,True
521,0,4,0,0,1.3,61,0,0,0,0,0,0,True
522,0,4,0,0,1,0,121,366,0,0,0,0,True
523,0,4,0,0,2,53,0,0,0,0,0,0,True
524,0,4,0,0,1,0,17,474,0,0,0,0,True
525,0,4,0,0,1.3,62,0,0,0,0,0,0,True
526,0,4,0,0,1.5,22,0,0,0,0,0,0,True
527,0,4,0,0,1.2,126,0,0,0,0,0,0,True
528,0,4,0,0,1,96,0,0,0,0,0,0,True
529,0,4,0,0,1,35,0,0,0,0,0,0,True
530,0,4,0,0,1,6,0,319,0,0,0,0,True
531,0,4,0,0,1,6,0,319,0,0,0,0,True
532,0,4,0,0,1,6,0,319,0,0,0,0,True
533,0,4,0,0,1.5,6,0,319,0,0,0,0,True
534,0,4,0,0,1.5,22,0,0,0,0,0,0,True
535,0,4,0,0,1.5,167,0,0,0,0,0,0,True
536,0,4,0,0,0.8,154,0,0,0,0,0,0,True
537,0,4,0,0,1,297,0,0,0,0,0,0,True
538,0,4,0,0,1.5,7,0,324,0,0,0,0,True
539,0,4,0,0,1,0,125,467,0,0,0,0,False
540,0,4,0,0,1,0,126,468,0,0,0,0,False
541,0,0,0,0,1,0,125,467,0,0,0,0,False
542,0,0,0,0,1,0,127,469,0,0,0,0,False
543,0,4,0,0,2,163,0,0,0,0,0,0,True
544,0,4,0,0,1,0,4,56,0,0,0,0,True
545,0,4,0,0,1,0,4,55,0,0,0,0,True
546,0,4,0,0,1,0,4,95,0,0,0,0,True
547,0,4,0,0,1,0,128,470,0,0,0,0,False
548,0,4,0,0,1,105,0,0,0,0,0,0,True
549,0,4,0,0,2,84,0,0,0,0,0,0,True
550,0,0,0,0,1,0,130,97,0,0,0,0,False
551,0,0,0,0,1,0,132,95,0,0,0,0,False
552,0,0,0,0,1,0,130,97,0,0,0,0,True
553,0,0,0,0,1,0,132,95,0,0,0,0,True
554,0,6,2,0,1.2,4,0,307,0,0,0,0,True
555,0,6,2,0,1.2,4,0,308,0,0,0,0,True
556,0,6,2,0,1.2,4,0,306,0,0,0,0,True
557,0,6,2,0,1.2,4,0,309,0,0,0,0,True
558,0,0,0,0,1,0,116,471,8851,0,0,0,False
559,0,4,0,0,1,0,133,381,0,0,852002,0,True
560,0,4,0,0,1,0,134,383,0,0,0,0,True
561,0,4,0,0,1,0,135,478,0,0,852006,0,True
562,0,4,0,0,1,0,0,0,0,0,0,0,True
563,0,4,0,0,1,7,0,326,0,0,852005,0,True
564,0,4,0,0,1,0,137,381,0,0,0,0,True
565,0,4,0,0,1,0,138,383,0,0,0,0,True
566,0,4,0,0,4,100,0,0,0,6,852003,0,True
567,0,4,0,6,1,19,0,431,0,0,0,0,True
568,0,0,0,0,1,0,139,480,0,0,0,0,True
569,0,0,0,0,1,0,140,481,0,0,0,0,True
570,0,4,0,0,1,480,0,0,0,2,0,0,True
571,0,4,0,0,1,0,0,0,0,0,0,0,True
572,0,4,0,0,0.7,486,0,0,0,2,0,0,True
573,0,4,0,0,1.2,487,0,0,0,0,0,0,True
574,0,0,0,0,1,0,150,95,0,0,0,0,True
575,0,0,0,0,1,0,150,95,0,0,0,0,True
576,0,0,0,0,1,0,117,42,0,0,0,0,True
577,0,0,0,0,1,0,117,42,0,0,0,0,True
578,0,0,0,0,1,0,117,42,0,0,0,0,True
579,0,4,0,1,5,81,0,0,3114,0,0,0,True
580,0,0,0,0,1,0,149,95,0,0,0,0,True
581,0,0,0,0,1,0,152,95,0,0,0,0,True
582,0,0,0,0,1,0,132,95,0,0,0,0,True
583,0,0,0,0,1,0,148,95,0,0,0,0,True
584,0,0,0,0,1,0,141,38,0,0,0,0,True
585,0,0,0,0,1,0,142,482,0,0,0,0,True
586,0,0,0,0,1,0,143,483,0,0,0,0,True
587,0,4,0,0,1,480,0,0,0,2,0,0,True
588,0,4,0,1,4,81,0,0,3114,0,0,0,True
589,0,4,0,0,2,94,0,0,0,0,0,0,True
590,0,4,0,0,4.5,121,0,422,3115,0,0,0,True
591,0,4,0,0,2,104,0,0,3117,0,0,0,True
592,0,0,0,0,1,60,0,0,0,0,0,0,True
593,0,4,0,0,2,29,0,0,0,0,0,0,True
594,0,5,0,0,1,0,48,375,0,0,0,0,True
595,0,4,0,0,0.9,0,29,372,0,0,0,0,True
596,0,5,0,0,1,480,0,0,0,2,0,0,True
597,0,0,0,0,1,0,132,95,0,0,0,0,True
598,30138,0,0,0,1,0,153,593,0,0,0,0,False
599,0,4,0,0,1,480,0,0,0,2,0,0,True
600,0,4,0,0,1,0,154,478,0,0,852018,0,True
601,0,4,0,0,4.8,50,0,0,0,0,0,0,True
602,0,4,0,0,2,50,0,0,0,0,0,0,True
603,0,0,0,0,1,488,0,0,0,2,0,0,True
604,0,0,0,0,1,489,0,0,0,2,0,0,True
605,0,4,0,0,1.1,0,155,493,0,0,0,0,True
606,0,4,0,0,1.8,44,0,0,0,0,0,0,True
607,0,4,0,0,2,50,0,0,0,0,0,0,True
608,0,6,2,0,1.2,4,0,306,0,0,0,0,True
609,0,6,2,0,1.2,4,0,307,0,0,0,0,True
610,0,4,0,0,1,6,0,336,0,0,0,0,True
611,0,4,0,0,1,476,0,0,0,2,0,0,True
612,0,4,0,0,1.5,32,0,0,0,0,0,0,True
613,0,4,0,0,1.2,31,0,0,0,0,0,0,True
614,0,0,0,0,1,7,0,321,0,0,0,0,True
615,0,4,0,0,1.1,0,155,493,0,0,0,0,True
616,30146,4,0,0,1.3,62,0,0,0,0,0,0,True
617,0,0,0,0,1,476,0,0,0,2,0,0,True
618,30146,4,0,0,1,97,0,0,0,0,0,0,True
619,30146,4,0,0,1.2,155,0,0,0,0,0,0,True
620,30146,4,0,0,1.5,21,0,0,0,0,0,0,True
621,30146,4,0,0,1.2,31,0,0,0,0,0,0,True
622,0,4,0,0,1,97,0,0,0,0,0,0,True
623,0,4,0,0,1,0,10,376,0,0,0,0,True
624,0,4,0,0,1,0,12,378,0,0,0,0,True
625,0,0,0,0,1,0,263,42,0,0,0,0,False
626,0,4,0,0,1,0,225,563,0,0,0,0,True
627,0,4,0,0,1,0,225,564,0,0,0,0,True
628,0,4,0,0,1,0,226,562,0,0,0,0,True
629,0,0,0,0,1,0,157,497,0,0,0,0,False
630,0,4,0,0,0.9,0,214,540,0,0,0,0,True
631,0,4,0,0,0.9,0,249,540,0,0,0,0,True
632,0,4,0,0,0.9,0,213,540,0,0,0,0,True
633,0,4,0,0,1,0,225,543,0,0,0,0,True
634,0,4,0,0,0.9,0,213,540,0,0,0,0,True
635,0,4,0,0,1,0,217,542,0,0,0,0,True
636,0,4,0,0,0.9,0,218,545,0,0,0,0,True
637,0,4,0,0,1,0,249,544,0,0,0,0,True
638,0,0,0,0,1,0,158,498,0,0,0,0,False
639,0,4,0,0,1,0,61,399,0,0,0,0,True
640,0,4,0,0,1,0,262,558,0,0,0,0,True
641,0,0,0,0,1,0,157,497,0,0,0,0,True
642,0,4,0,0,1,483,0,0,0,0,0,0,True
643,0,4,0,6,4,256,0,0,3299,0,0,0,True
644,0,4,0,0,1.5,133,0,0,0,0,852171,0,True
645,0,4,0,0,1.5,134,0,0,0,0,852190,0,True
646,0,4,0,0,1.2,187,0,0,0,0,852180,0,True
647,0,4,0,0,1.2,188,0,0,0,0,0,0,True
648,0,4,0,0,1.2,189,0,0,0,0,0,0,True
649,0,4,0,0,1,196,0,0,0,0,0,0,True
650,0,4,0,0,2,216,0,0,0,0,0,0,True
651,0,4,0,0,2,217,0,0,0,0,0,0,True
652,0,4,0,0,2,218,0,0,0,0,0,0,True
653,0,4,0,1,1,219,0,0,0,0,0,0,True
654,0,4,0,1,1,220,0,0,0,0,0,0,True
655,0,4,0,0,1,221,0,0,0,0,0,0,True
656,0,4,0,0,1,0,267,559,0,0,0,0,True
657,0,0,0,0,1,0,157,497,0,0,0,0,False
658,0,4,0,0,1,0,225,543,0,0,0,0,True
659,0,4,0,0,0.9,0,214,545,0,0,0,0,True
660,0,4,0,0,1,0,261,541,0,0,0,0,True
661,0,4,0,0,0.9,0,213,540,0,0,0,0,True
662,0,4,0,0,1,0,249,544,0,0,0,0,True
663,0,4,0,0,1,0,226,543,0,0,0,0,True
664,0,4,0,0,1,0,261,541,0,0,0,0,True
665,0,0,0,0,1,0,158,498,0,0,0,0,False
666,0,0,0,0,1,0,214,41,0,0,0,0,False
667,0,0,0,0,1,0,242,41,0,0,0,0,False
668,0,4,0,0,1.2,187,0,0,0,0,0,0,True
669,0,4,0,0,0.9,0,218,540,0,0,0,0,True
670,0,4,0,0,1,0,225,543,0,0,0,0,True
671,0,4,0,0,2,54,0,0,0,0,0,0,True
672,0,4,0,0,0.9,0,214,540,0,0,0,0,False
673,0,0,0,0,1,0,166,508,0,0,0,0,False
674,0,4,0,0,1,0,218,543,0,0,0,0,True
675,0,4,0,0,0.9,0,213,545,0,0,0,0,True
676,0,4,0,0,2.8,63,0,0,0,0,852040,0,True
677,0,4,0,0,1.5,63,0,0,0,0,852040,0,True
678,0,0,0,0,1,0,117,42,0,0,0,0,False
679,0,4,0,0,2,99,0,0,0,0,0,0,True
680,0,4,0,0,2,51,0,0,0,0,0,0,True
681,0,4,0,1,1,216,0,0,0,0,0,0,True
682,0,4,0,0,1,18,0,429,0,0,0,0,True
683,0,0,0,0,1,0,167,509,0,0,0,0,False
684,0,0,0,0,1,0,168,510,0,0,0,0,False
685,0,0,0,0,1,0,169,511,0,0,0,0,False
686,0,0,0,0,1,0,170,512,0,0,0,0,False
687,0,4,0,0,1,0,290,592,0,0,0,0,True
688,0,4,0,0,1,551,0,0,0,0,0,0,False
689,0,4,0,0,1,552,0,0,0,0,0,0,False
690,0,4,0,0,2,26,0,0,0,0,852049,0,True
691,0,4,0,0,1,0,217,178,0,0,0,0,True
692,0,4,0,0,1,0,213,541,0,0,0,0,True
693,0,4,0,0,1,0,214,541,0,0,0,0,True
694,0,0,0,0,1,0,164,506,0,0,0,0,False
695,0,4,0,0,1,0,165,507,0,0,0,0,True
696,30177,4,0,0,1,0,165,507,0,0,0,0,True
697,30177,4,0,0,1,0,165,507,0,0,0,0,True
698,0,4,0,0,1,0,199,522,0,0,0,0,True
699,0,0,0,0,1,0,164,506,0,0,0,0,False
700,0,4,0,0,1,159,0,0,0,0,0,0,True
701,0,4,0,0,1.5,159,0,0,0,0,0,0,True
702,0,4,0,0,1.5,69,0,0,0,0,0,0,True
703,0,0,0,0,1,0,164,506,0,0,0,0,False
704,0,0,0,0,1,0,199,522,0,0,0,0,False
705,0,0,0,0,1,0,165,507,0,0,0,0,False
706,0,5,0,0,1,0,416,645,0,0,0,0,False
707,0,4,0,0,1,0,213,543,0,0,0,0,True
708,0,4,0,0,1,0,214,178,0,0,0,0,True
709,0,4,0,0,0.9,0,217,540,0,0,0,0,True
710,0,4,0,0,1,0,218,178,0,0,0,0,True
711,0,4,0,0,0.9,0,213,545,0,0,0,0,True
712,0,4,0,0,1,0,245,544,0,0,0,0,True
713,0,0,0,0,1,0,201,524,0,0,0,0,False
714,0,4,0,0,1,148,0,0,0,0,852047,0,True
715,0,0,0,0,1.2,0,278,577,0,0,0,0,False
716,0,4,0,0,2,26,0,0,0,0,852049,0,True
717,0,4,0,0,1,358,0,0,0,0,0,0,True
718,30139,0,0,0,1,0,156,496,0,0,0,0,True
719,0,4,0,0,1.5,291,0,0,0,0,852158,0,True
720,0,4,0,0,1.5,199,0,0,0,0,0,0,True
721,0,9,0,0,1,11,0,348,0,0,0,0,True
722,0,9,0,0,1,11,0,349,0,0,0,0,True
723,0,9,0,0,1,11,0,350,0,0,0,0,True
724,0,4,0,0,1,0,221,565,0,0,852123,0,True
725,0,4,0,0,1,0,222,566,0,0,852124,0,True
726,0,4,0,0,1,0,223,567,0,0,852336,0,True
727,0,10,0,0,1,13,0,351,0,0,852179,0,True
728,0,10,0,0,1,13,0,352,0,0,852383,0,True
729,0,10,0,0,1,13,0,354,0,0,852384,0,True
730,0,10,0,0,1,13,0,353,0,0,0,0,True
731,0,4,0,0,1.5,161,0,0,0,0,852160,0,True
732,0,4,0,0,1,224,0,0,0,0,0,0,True
733,0,4,0,1,2,165,0,0,0,0,0,0,True
734,0,4,0,0,1,166,0,0,0,0,0,0,True
735,0,7,1,0,1.2,3,0,602,0,0,0,0,True
736,0,7,1,0,1.2,3,0,603,0,0,0,0,True
737,0,7,1,0,1.2,3,0,604,0,0,0,0,True
738,0,7,1,0,1.2,3,0,605,0,0,0,0,True
739,0,7,1,0,1.2,3,0,606,0,0,852323,0,True
740,0,7,1,0,1.2,3,0,607,0,0,852324,0,True
741,0,7,1,0,1.2,3,0,608,0,0,852329,0,True
742,0,7,1,0,1.2,3,0,609,0,0,852325,0,True
743,0,6,2,0,1.2,4,0,610,0,0,852065,0,True
744,0,6,2,0,1.2,4,0,611,0,0,852101,0,True
745,0,6,2,0,1.2,4,0,612,0,0,852102,0,True
746,0,6,2,0,1.2,4,0,613,0,0,0,0,True
747,0,6,2,0,1.2,4,0,614,0,0,852334,0,True
748,0,6,2,0,1.2,4,0,615,0,0,852330,0,True
749,0,6,2,0,1.2,4,0,616,0,0,852332,0,True
750,0,6,2,0,1.2,4,0,617,0,0,852331,0,True
751,0,8,0,0,1.5,5,0,618,0,0,0,0,True
752,0,8,0,0,1.5,5,0,619,0,0,0,0,True
753,0,8,0,0,1.5,5,0,620,0,0,0,0,True
754,0,8,0,0,1.5,5,0,621,0,0,0,0,True
755,0,8,0,0,1.5,5,0,622,0,0,852296,0,True
756,0,8,0,0,1.5,5,0,623,0,0,852295,0,True
757,0,8,0,0,1.5,5,0,624,0,0,852297,0,True
758,0,8,0,0,1.5,5,0,625,0,0,852333,0,True
759,0,4,0,0,1,7,0,626,0,0,0,0,True
760,0,4,0,0,1,7,0,627,0,0,0,0,True
761,0,4,0,0,1,7,0,628,0,0,0,0,True
762,0,4,0,0,1,7,0,629,0,0,852162,0,True
763,0,4,0,0,1,7,0,630,0,0,852193,0,True
764,0,4,0,0,1,7,0,631,0,0,852194,0,True
765,0,4,0,0,1,9,0,337,0,0,852357,0,True
766,0,4,0,0,1,9,0,341,0,0,852227,0,True
767,0,4,0,0,1,9,0,339,0,0,852335,0,True
768,0,4,0,0,1,9,0,340,0,0,852231,0,True
769,0,4,0,0,1,6,0,632,0,0,852080,0,True
770,0,4,0,0,1,6,0,633,0,0,0,0,True
771,0,4,0,0,1,14,0,360,0,0,852057,0,True
772,0,4,0,0,1,14,0,360,0,0,0,0,True
773,0,4,0,0,1,0,49,634,0,0,852203,0,True
774,0,4,0,0,1,0,50,635,0,0,852204,0,True
775,0,4,0,0,1,0,51,636,0,0,0,0,True
776,0,4,0,0,1,0,52,637,0,0,852205,0,True
777,0,4,0,0,1,235,0,0,0,0,0,0,True
778,0,4,0,0,1,0,250,397,0,0,852060,0,True
779,0,4,0,0,1,0,218,394,0,0,852071,0,True
780,0,4,0,0,1,0,242,396,0,0,852072,0,True
781,0,0,0,0,1,0,159,95,0,0,0,0,True
782,0,4,0,0,1.75,145,0,0,0,0,0,0,True
783,0,0,0,0,1,0,237,70,0,0,0,0,True
784,0,0,0,0,1,0,239,70,0,0,0,0,True
785,0,0,0,0,1,0,213,70,0,0,0,0,True
786,0,0,0,0,1,0,237,4,0,0,0,0,True
787,0,0,0,0,1,0,240,4,0,0,0,0,True
788,0,0,0,0,1,0,231,4,0,0,0,0,True
789,0,0,0,0,1,0,237,173,0,0,0,0,True
790,0,0,0,0,1,0,216,173,0,0,0,0,True
791,0,0,0,0,1,0,249,502,0,0,0,0,True
792,0,0,0,0,1,0,217,502,0,0,0,0,True
793,0,0,0,0,1,0,219,12,0,0,0,0,True
794,0,0,0,0,1,0,249,87,0,0,0,0,True
795,0,0,0,0,1,0,252,86,0,0,0,0,True
796,0,0,0,0,1,0,218,86,0,0,0,0,True
797,0,0,0,0,1,0,220,86,0,0,0,0,True
798,0,0,0,0,1,0,241,86,0,0,0,0,True
799,0,0,0,0,1,0,215,86,0,0,0,0,True
800,0,0,0,0,1,0,289,587,0,0,0,0,True
801,0,0,0,0,1,0,288,587,0,0,0,0,True
802,0,0,0,0,1,0,287,586,0,0,0,0,True
803,0,4,0,0,2,14,0,360,3314,0,0,0,True
804,0,7,1,0,1.5,3,0,304,3325,0,0,0,True
805,0,0,0,0,1,0,237,590,0,0,0,0,True
806,0,0,0,0,1,0,213,590,0,0,0,0,True
807,0,0,0,0,1,0,240,590,0,0,0,0,True
808,0,0,0,0,1,0,238,589,0,0,0,0,True
809,0,0,0,0,1,0,231,590,0,0,0,0,True
810,0,0,0,0,1,0,215,590,0,0,0,0,True
811,0,0,0,0,1,0,216,590,0,0,0,0,True
812,0,0,0,0,1,0,237,590,0,0,0,0,True
813,0,0,0,0,1,0,238,590,0,0,0,0,True
814,0,0,0,0,1,0,232,590,0,0,0,0,True
815,0,0,0,0,1,0,214,589,0,0,0,0,True
816,0,0,0,0,1,0,239,589,0,0,0,0,True
817,0,0,0,0,1,0,286,585,0,0,0,0,True
818,0,8,0,0,2,5,0,313,3320,0,0,0,True
819,0,4,0,0,2.5,69,0,0,3269,0,0,0,True
820,0,4,0,0,1.5,65,0,0,0,0,0,0,True
821,0,4,0,0,1.5,39,0,0,0,0,0,0,True
822,0,4,0,0,1,374,0,0,0,0,0,0,True
823,0,4,0,0,1,297,0,0,0,0,0,0,True
824,0,4,0,0,1.5,126,0,0,0,0,0,0,True
825,0,4,0,0,2,107,0,0,0,0,0,0,True
826,0,4,0,0,1.2,44,0,0,0,0,0,0,True
827,0,4,0,0,1.2,32,0,0,0,0,0,0,True
828,0,4,0,0,1.2,75,0,0,0,0,0,0,True
829,0,4,0,0,1.5,63,0,0,0,0,0,0,True
830,0,4,0,0,1.5,63,0,0,0,0,0,0,True
831,0,4,0,0,2,130,0,0,0,0,0,0,True
832,0,4,0,0,1,94,0,0,0,0,0,0,True
833,0,4,0,0,1,384,0,0,0,0,0,0,True
834,0,4,0,0,1,0,59,638,0,0,0,0,True
835,0,4,0,0,1.2,152,0,0,0,0,0,0,True
836,0,4,0,0,2,168,0,0,0,0,0,0,True
837,0,4,0,0,2.5,142,0,0,0,0,0,0,True
838,0,11,0,0,1.2,12,0,358,0,0,0,0,True
839,0,4,0,0,1.5,135,0,0,0,0,0,0,True
840,0,4,0,0,1.5,75,0,0,0,0,0,0,True
841,0,4,0,0,1.5,156,0,0,0,0,0,0,True
842,0,0,0,0,1,0,297,601,0,0,0,0,True
843,0,0,0,0,1.5,159,0,0,0,0,0,0,True
844,0,0,0,0,1,6,0,319,0,0,0,0,True
845,0,0,0,0,1,0,150,95,0,0,0,0,True
846,0,4,0,0,1.5,179,0,0,0,0,0,0,True
847,0,4,0,0,1.5,39,0,0,0,0,0,0,True
848,0,4,0,0,1.2,283,0,0,0,0,0,0,True
849,0,4,0,0,1.2,10,0,342,0,0,0,0,True
850,0,4,0,0,1.5,198,0,0,0,0,0,0,True
851,0,4,0,0,1,138,0,0,0,0,0,0,True
852,0,4,0,0,1.5,374,0,0,0,0,0,0,True
853,0,4,0,0,1.5,282,0,0,0,0,0,0,True
854,0,4,0,0,1.5,297,0,0,0,0,0,0,True
855,0,4,0,0,2,279,0,0,0,0,0,0,True
856,0,0,0,0,1,0,303,644,0,0,0,0,True
857,0,0,0,0,1,138,0,0,0,0,0,0,True
858,0,0,0,0,1,14,0,360,0,0,0,0,True
859,0,0,0,0,1,6,0,319,0,0,0,0,True
860,0,0,0,0,1,0,300,644,0,0,0,0,True
861,0,4,0,0,1,297,0,0,0,0,0,0,True
862,0,4,0,0,1.6,148,0,0,0,0,0,0,True
863,0,4,0,0,1,0,54,391,0,0,0,0,True
864,0,4,0,0,1,384,0,0,0,0,0,0,True
865,0,4,0,0,1,0,237,641,0,0,0,0,True
866,0,4,0,0,1,0,238,642,0,0,0,0,True
867,0,4,0,0,1.5,286,0,0,0,0,0,0,True
868,0,0,0,0,1,0,241,41,0,0,0,0,False
869,0,0,0,0,1,0,276,42,0,0,0,0,False
870,0,0,0,0,1,0,277,42,0,0,0,0,False
871,0,0,0,0,1,0,249,42,0,0,0,0,False
872,0,4,0,0,1,0,242,542,0,0,0,0,True
873,0,0,0,0,1,490,0,0,0,2,0,0,True
874,0,0,0,0,1,0,160,499,0,0,0,0,True
875,0,0,0,0,1,0,110,489,0,0,0,0,True
876,0,0,0,0,1,7,0,321,0,0,590258,0,True
877,0,4,0,0,3,82,0,0,0,0,0,0,True
878,0,0,0,0,1,0,130,97,0,0,0,0,True
879,30177,4,0,0,1,0,165,507,0,0,0,0,True
880,30177,4,0,0,1,0,165,507,0,0,0,0,True
881,30177,4,0,0,1,0,165,507,0,0,0,0,True
882,0,4,0,1,1,0,161,500,0,4,0,0,True
883,0,0,0,0,1,0,163,505,7601,0,0,0,False
884,0,4,0,2,4.5,91,0,656,3259,0,0,0,True
885,0,4,0,0,0.5,363,0,0,0,0,0,0,True
886,0,4,0,0,0.5,104,0,0,0,0,0,0,True
887,0,0,0,0,1,0,178,85,0,0,0,0,False
888,0,0,0,0,1,0,171,599,0,0,0,0,False
889,0,0,0,0,1,0,163,505,7601,0,0,0,False
890,0,4,0,0,1.5,89,0,656,0,0,0,0,True
891,0,4,0,0,1,0,189,178,0,0,0,0,True
892,0,4,0,0,0.9,0,190,540,0,0,0,0,True
893,0,4,0,0,1,0,261,541,0,0,0,0,True
894,0,0,0,0,1,0,179,85,0,0,0,0,False
895,0,0,0,0,1,0,180,85,0,0,0,0,False
896,0,4,0,0,0.9,0,192,545,0,0,0,0,True
897,0,4,0,0,1,0,193,544,0,0,0,0,True
898,0,4,0,0,1.2,363,0,0,0,0,0,0,True
899,0,4,0,0,1,216,0,0,0,0,0,0,True
900,30172,4,0,0,1,0,144,484,0,0,0,0,True
901,0,4,0,0,1,480,0,0,0,3,0,0,True
902,0,4,0,0,1.5,198,0,0,0,0,0,0,True
903,0,4,0,0,1,198,0,0,0,0,0,0,True
904,0,0,0,0,0.9,0,162,504,7612,0,0,0,False
905,0,4,0,0,2,264,0,0,0,0,0,0,True
906,0,4,0,0,1,0,186,388,0,0,0,0,True
907,0,4,0,0,1,0,184,389,0,0,0,0,True
908,0,4,0,0,1,0,185,387,0,0,0,0,True
909,0,0,0,0,1,0,172,70,0,0,0,0,False
910,0,0,0,0,1,0,173,70,0,0,0,0,False
911,0,0,0,0,1,0,174,70,0,0,0,0,False
912,0,0,0,0,1,0,175,70,0,0,0,0,False
913,0,0,0,0,0.9,0,162,504,7612,0,0,0,False
914,0,4,0,0,0.9,0,187,520,0,0,0,0,True
915,0,4,0,0,1,0,188,521,0,0,0,0,True
916,0,4,0,0,1,363,0,0,0,0,0,0,True
917,0,4,0,0,1,216,0,0,0,0,0,0,True
918,30172,4,0,0,1,0,144,484,0,0,0,0,True
919,0,4,0,0,4.5,90,0,656,3259,0,0,0,False
920,0,0,0,0,1,0,44,472,7613,0,0,0,False
921,0,0,0,0,1,0,45,473,7602,0,0,0,False
922,0,0,0,0,1,0,202,96,0,0,0,0,False
923,0,0,0,0,1.1,0,118,494,0,0,0,0,False
924,0,6,2,0,1.5,4,0,575,0,0,851990,0,True
925,0,6,2,0,1.2,4,0,307,0,0,0,0,True
926,0,6,2,0,1.2,4,0,308,0,0,0,0,True
927,0,6,2,0,1.2,4,0,309,0,0,0,0,True
928,0,4,0,0,1.2,363,0,0,0,0,0,0,True
929,0,4,0,0,1,216,0,0,0,0,0,0,True
930,30172,4,0,0,1,0,144,484,0,0,0,0,True
931,0,4,0,0,1.5,89,0,656,0,0,0,0,True
932,0,0,0,0,1,8,0,600,0,0,0,0,False
933,0,4,0,0,1,363,0,0,0,0,0,0,True
934,30065,4,0,0,1,0,279,579,0,0,0,0,True
935,0,4,0,0,1,0,237,580,0,0,0,0,True
936,0,4,0,0,1,10,0,345,0,0,0,0,True
937,0,4,0,0,1,10,0,342,0,0,0,0,True
938,0,0,0,0,1,0,280,582,0,0,0,0,False
939,0,0,0,0,1,0,281,532,0,0,0,0,False
940,0,4,0,0,0.9,0,231,581,0,0,0,0,True
941,0,4,0,0,1,10,0,344,0,0,0,0,True
942,0,4,0,0,1,79,0,0,0,0,0,0,True
943,0,4,0,2,1.1,147,0,0,0,0,0,0,True
944,0,4,0,0,2,107,0,0,0,0,0,0,True
945,0,4,0,0,2,100,0,0,0,0,0,0,True
946,0,4,0,0,2,107,0,0,0,0,0,0,True
947,0,5,0,0,2,101,0,0,0,0,0,0,True
948,0,4,0,6,3,292,0,0,0,0,0,0,True
949,0,4,0,6,2,292,0,0,0,0,0,0,True
950,0,4,0,6,1,292,0,0,0,0,0,0,True
951,0,4,0,6,0.5,292,0,0,0,0,0,0,True
952,0,0,0,0,1,1,0,444,0,0,0,0,True
953,0,0,0,0,1,0,264,555,0,0,0,0,False
954,0,4,0,0,1,0,265,570,0,0,0,0,True
955,0,4,0,0,1,0,266,398,0,0,0,0,True
956,0,4,0,0,1,0,249,557,0,0,0,0,True
957,0,4,0,0,1.6,148,0,0,0,0,0,0,True
958,0,4,0,1,1,374,0,0,0,0,0,0,True
