key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
444,4,43,3658,1,3616,1,5066,1,5199,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,150,75,100,0,0,0,False,True
445,4,43,3660,1,3616,1,5066,1,5200,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,150,75,100,0,0,0,False,True
446,4,43,3666,1,3616,1,5066,1,5203,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,150,75,100,0,0,0,False,True
447,4,43,3656,1,3616,1,5066,1,5198,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,150,75,100,0,0,0,False,True
448,4,43,3664,1,3616,1,5066,1,5202,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,150,75,100,0,0,0,False,True
449,4,43,3651,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
450,4,44,3653,1,5285,2,5282,1,5094,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
451,4,44,1728,1,5058,1,5284,1,5322,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
452,4,44,4051,1,5285,1,5059,1,5371,1,5337,1,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
453,4,44,3447,1,5329,1,5285,2,5059,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
454,4,44,3191,1,5059,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
455,4,45,4153,1,5285,1,5505,1,5462,2,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
456,4,46,3885,1,5510,1,5285,1,5282,1,5327,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
457,4,45,2862,1,5094,1,5285,2,5065,1,5181,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
458,4,47,3904,1,5282,2,5322,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
459,4,45,3457,1,5285,2,5328,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
460,4,44,3668,1,5059,1,5285,2,5322,1,0,0,0,0,0,0,0,0,0,0,3,5,2,5,0,0,True,100,100,100,0,0,0,True,True
461,4,45,4056,1,5282,1,5285,1,5329,1,5064,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
462,4,47,3206,1,5282,1,5285,2,5329,1,5066,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
463,4,45,3909,1,5510,1,5285,2,5327,1,5322,1,0,0,0,0,0,0,0,0,3,6,2,5,0,0,True,100,100,100,0,0,0,True,True
464,5,1,5333,1,5341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0,0,0,True,True
465,5,2,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0,0,0,True,True
466,5,2,3515,1,5324,1,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
467,5,2,3307,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
468,5,2,3308,1,5324,1,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
469,5,3,2996,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
470,5,3,2629,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
471,5,3,2997,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
472,5,3,3275,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
473,5,4,2961,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
474,5,4,2630,1,5324,1,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
475,5,4,3276,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
476,5,4,2958,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
477,5,4,3274,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
478,5,5,2959,1,5324,2,5333,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
479,5,5,2960,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
480,5,5,3311,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
481,5,5,3309,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
482,5,5,3312,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
483,5,5,2652,1,5324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
484,5,5,3000,1,5324,4,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
485,5,6,2999,1,5324,1,5333,1,5275,1,5318,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
486,5,6,2655,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
487,5,6,3001,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
488,5,6,3533,1,5324,2,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
489,5,7,3010,1,5324,3,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
490,5,7,3532,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
491,5,7,3963,1,5324,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
492,5,8,3008,1,5324,2,5333,1,5341,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
493,5,8,3313,1,5324,2,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
494,5,8,3314,1,5324,1,5333,1,5275,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
495,5,9,3014,1,5324,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
496,5,9,3013,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
497,5,9,3317,1,5324,2,5333,1,5062,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
498,5,9,3315,1,5324,2,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
499,5,10,3318,1,5324,1,5333,1,5275,1,5318,1,5091,1,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
500,5,10,2661,1,5324,1,5333,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
501,5,10,3015,1,5324,2,5333,1,5351,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
502,5,10,3316,1,5324,2,5333,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
503,5,11,2658,1,5342,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
504,5,11,3539,1,5324,2,5276,1,5056,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
505,5,11,3538,1,5324,2,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
506,5,12,5334,1,5343,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0,0,0,True,True
507,5,12,2663,1,5342,3,5540,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
508,5,12,3020,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
509,5,12,3019,1,5324,1,5333,1,5275,1,5062,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
510,5,12,3018,1,5324,3,5333,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
511,5,13,5325,1,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-1,0,0,0,True,50,100,67,0,0,0,True,True
512,5,13,2665,1,5325,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
513,5,13,3320,1,5325,2,5276,1,5318,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
514,5,13,2666,1,5342,3,5325,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
515,5,14,3321,1,5325,1,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
516,5,14,3022,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
517,5,14,3969,1,5325,3,5333,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
518,5,14,3024,1,5325,2,5324,2,5334,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
519,5,14,3324,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
520,5,14,3327,1,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
521,5,15,3322,1,5325,2,5334,1,5324,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
522,5,15,2670,1,5325,2,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
523,5,15,3543,1,5325,1,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
524,5,16,3023,1,5325,2,5334,1,5063,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
525,5,16,3325,1,5324,1,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
526,5,16,2677,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
527,5,16,3028,1,5325,2,5334,1,5276,1,5318,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
528,5,16,3974,1,5342,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
529,5,17,3332,1,5325,1,5334,1,5275,1,5318,1,5091,1,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
530,5,17,3036,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
531,5,17,3038,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
532,5,18,3041,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
533,5,20,3064,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
534,5,19,3039,1,5325,2,5334,1,5355,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
535,5,19,2699,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
536,5,19,2700,1,5325,1,5334,1,5276,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
537,5,19,3334,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
538,5,19,3336,1,5325,2,5334,1,5275,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
539,5,20,3341,1,5325,2,5334,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
540,5,20,3339,1,5325,1,5334,1,5276,1,5318,1,5092,1,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
541,5,20,3561,1,5325,1,5324,1,5334,1,5343,1,0,0,0,0,0,0,0,0,4,1,2,1,0,0,False,100,100,100,0,0,0,True,True
542,5,21,3987,1,5325,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
543,5,21,3568,1,5325,2,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
544,5,22,3050,1,5325,3,5334,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
545,5,22,3343,1,5325,1,5334,1,5276,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
546,5,22,3800,1,5325,2,5334,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
547,5,23,5335,1,5345,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-1,0,0,0,True,50,100,58,0,0,0,True,True
548,5,23,3053,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
549,5,23,3052,1,5325,1,5334,1,5276,1,5063,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
550,5,23,2719,1,5325,1,5334,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
551,5,23,3060,1,5325,2,5334,1,5276,1,5319,1,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
552,5,23,3570,1,5325,2,5276,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,False,100,100,100,0,0,0,True,True
553,5,24,5326,1,5334,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-1,0,0,0,True,50,100,58,0,0,0,True,True
554,5,24,3345,1,5325,2,5334,1,5275,1,5057,1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
555,5,24,3065,1,5326,2,5335,1,5343,1,5057,1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
556,5,24,3062,1,5325,3,5335,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
557,5,24,3348,1,5326,3,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
558,5,24,3575,1,5326,1,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
559,5,25,2727,1,5326,3,5465,1,5442,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
560,5,25,3349,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
561,5,25,3351,1,5326,1,5335,1,5277,1,5319,1,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
562,5,25,3354,1,5326,2,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
563,5,26,3066,1,5326,1,5335,1,5277,2,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
564,5,26,2729,1,5326,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
565,5,26,3996,1,5326,3,5334,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,False,100,100,100,0,0,0,True,True
566,5,27,4001,1,5326,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
567,5,27,2733,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
568,5,27,3090,1,5326,4,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
569,5,27,3355,1,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
570,5,28,2734,1,5326,1,5325,1,5335,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
571,5,28,3092,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
572,5,28,4006,1,5326,2,5335,1,5064,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
573,5,28,3823,1,5326,1,5325,1,5064,1,5510,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
574,5,28,3365,1,5326,1,5335,1,5277,1,5319,1,5092,1,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
575,5,29,3077,1,5326,2,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
576,5,29,3583,1,5326,2,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
577,5,29,2750,1,5326,1,5335,1,5355,1,5343,1,0,0,0,0,0,0,0,0,4,3,2,2,0,0,False,100,100,100,0,0,0,True,True
578,5,30,3363,1,5326,2,5335,1,5057,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
579,5,30,3104,1,5326,2,5335,1,5343,1,5064,1,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
580,5,30,3370,1,5326,1,5335,1,5280,1,5320,1,5092,1,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
581,5,30,3601,1,5326,2,5335,1,5343,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
582,5,30,3831,1,5326,2,5335,1,5510,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
583,5,31,3372,1,5326,1,5335,1,5280,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
584,5,31,4013,1,5326,3,5335,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
585,5,31,3603,1,5326,2,5335,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
586,5,31,3106,1,5326,3,5335,2,5064,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
587,5,32,5336,1,5346,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,-1,0,0,0,True,50,100,50,0,0,0,True,True
588,5,32,2763,1,5326,1,5335,1,5058,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
589,5,32,3120,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,0,0,0,0,4,3,2,3,0,0,False,100,100,100,0,0,0,True,True
590,5,33,5327,1,5336,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,0,True,50,100,50,0,0,0,True,True
591,5,33,3121,1,5326,1,5335,1,5277,1,5064,1,5527,1,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
592,5,33,3379,1,5327,3,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
593,5,33,3607,1,5327,1,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
594,5,34,3383,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
595,5,34,3385,1,5327,1,5336,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
596,5,34,3125,1,5327,1,5336,1,5277,2,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
597,5,34,2776,1,5327,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
598,5,35,3397,1,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
599,5,35,2779,1,5327,2,5336,1,5352,1,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
600,5,35,3131,1,5327,3,5336,2,5465,1,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,0,False,100,100,100,0,0,0,True,True
601,5,36,2778,1,5342,3,5284,1,5327,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
602,5,36,3399,1,5327,1,5336,1,5280,1,5320,1,5093,1,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
603,5,36,3140,1,5327,4,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
604,5,37,2804,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
605,5,37,4033,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
606,5,37,3849,1,5327,1,5326,1,5066,1,5510,1,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
607,5,37,3404,1,5327,1,5336,1,5326,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
608,5,38,5337,1,5347,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-1,0,0,0,True,50,100,50,0,0,0,True,True
609,5,38,2805,1,5327,2,5336,1,5066,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
610,5,38,3144,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
611,5,38,3145,1,5327,2,5336,2,5066,1,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
612,5,38,3621,1,5327,2,5336,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,0,False,100,100,100,0,0,0,True,True
613,5,39,5328,1,5337,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,-1,0,0,0,True,50,100,50,0,0,0,True,True
614,5,39,2806,1,5328,1,5336,1,5277,1,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
615,5,39,3147,1,5328,1,5337,1,5277,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
616,5,39,2810,1,5328,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
617,5,40,2808,1,5328,1,5336,1,5277,1,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
618,5,40,3408,1,5328,1,5337,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
619,5,40,3410,1,5328,1,5337,1,5277,1,5320,1,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
620,5,40,2814,1,5328,2,5337,1,5355,1,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
621,5,40,2816,1,5327,1,5326,1,5336,2,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
622,5,41,3413,1,5328,2,5337,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
623,5,41,3160,1,5328,3,5337,2,5065,1,0,0,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
624,5,41,3162,1,5327,2,5326,1,5336,1,5517,1,0,0,0,0,0,0,0,0,4,5,2,4,0,0,False,100,100,100,0,0,0,True,True
625,5,42,3415,1,5327,2,5336,1,5282,1,0,0,0,0,0,0,0,0,0,0,4,5,2,5,0,0,False,100,100,100,0,0,0,True,True
626,5,42,3163,1,5327,2,5336,1,5282,1,5058,1,0,0,0,0,0,0,0,0,4,5,2,5,0,0,False,100,100,100,0,0,0,True,True
